cnode#;vnode#;onode#;book;chapter;verse;verb_lexeme;verb_stem;verb_occurrence;text;constituent;type;rela;type;function;valence;predication;grammatical;original;lexical;semantic
427861;1548;-1;Genesis;3;19;CWB;qal;CWBK ;<D CWBK >L&H>DMH ;;;;;;;;;;;
427861;1548;652469;Genesis;3;19;CWB;qal;;<D CWBK ;phrase;;;VP;PreS;core;regular;subject;;;
427861;1548;652470;Genesis;3;19;CWB;qal;;>L&H>DMH ;phrase;;;PP;Cmpl;complement;NA;*;;;
427864;1561;-1;Genesis;3;19;CWB;qal;TCWB00 ;W>L&<PR TCWB00 ;;;;;;;;;;;
427864;1561;652477;Genesis;3;19;CWB;qal;;W;phrase;;;CP;Conj;NA;NA;NA;;NA;NA
427864;1561;652478;Genesis;3;19;CWB;qal;;>L&<PR ;phrase;;;PP;Cmpl;complement;NA;*;;;
427864;1561;652479;Genesis;3;19;CWB;qal;;TCWB00 ;phrase;;;VP;Pred;core;regular;NA;;;
428206;3591;-1;Genesis;8;3;CWB;qal;JCBW ;WJCBW HMJM M<L H>RY HLWK WCWB ;;;;;;;;;;;
428206;3591;653576;Genesis;8;3;CWB;qal;;W;phrase;;;CP;Conj;NA;NA;NA;;NA;NA
428206;3591;653577;Genesis;8;3;CWB;qal;;JCBW ;phrase;;;VP;Pred;core;regular;NA;;;
428206;3591;653578;Genesis;8;3;CWB;qal;;HMJM ;phrase;;;NP;Subj;core;NA;subject;;;
428206;3591;653579;Genesis;8;3;CWB;qal;;M<L H>RY ;phrase;;;PP;Cmpl;complement;NA;*;;location;location
428206;3591;653580;Genesis;8;3;CWB;qal;;HLWK WCWB ;phrase;;;AdvP;Modi;NA;NA;NA;;NA;NA
428215;3678;-1;Genesis;8;7;CWB;qal;CWB ;WJY> JYW> WCWB ;;;;;;;;;;;
428215;3678;653612;Genesis;8;7;CWB;qal;;W;phrase;;;CP;Conj;NA;NA;NA;;NA;NA
428215;3678;653613;Genesis;8;7;CWB;qal;;JY> ;phrase;;;VP;Pred;core;regular;NA;;;
428215;3678;653614;Genesis;8;7;CWB;qal;;JYW> WCWB ;phrase;;;AdvP;Modi;NA;NA;NA;;NA;NA
428215;3678;428216;Genesis;8;7;CWB;qal;;<D&JBCT HMJM M<L H>RY00 ;clause;InfC;Adju;;;NA;NA;;;;
