clause#;word#;passage;link;verb;stem;phr1#;phr1_txt;phr1_function;phr1_corr;phr2#;phr2_txt;phr2_function;phr2_corr;phr3#;phr3_txt;phr3_function;phr3_corr;phr4#;phr4_txt;phr4_function;phr4_corr;phr5#;phr5_txt;phr5_function;phr5_corr;phr6#;phr6_txt;phr6_function;phr6_corr;phr7#;phr7_txt;phr7_function;phr7_corr
428239;3821;Genesis 8:13;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=8&verse=13&version=2021&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JSR ;hif;653696;W;Conj;;653697;JSR ;Pred;;653698;NX ;Subj;;653699;>T&MKSH HTBH ;Objc;
429118;8455;Genesis 19:2;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=19&verse=2&version=2021&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";SWRW ;qal;656381;SWRW ;Pred;;656382;N> ;Intj;;656383;>L&BJT <BDKM ;Cmpl;
429127;8484;Genesis 19:3;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=19&verse=3&version=2021&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JSRW ;qal;656404;W;Conj;;656405;JSRW ;Pred;;656406;>LJW ;Cmpl;
430817;16099;Genesis 30:32;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=30&verse=32&version=2021&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";HSR ;hif;661471;HSR ;Pred;;661472;MCM ;Cmpl;;661473;KL&FH05 NQD WVLW> WKL&FH&XWM BKFBJM WVLW> WNQD B<ZJM ;Objc;
430827;16163;Genesis 30:35;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=30&verse=35&version=2021&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JSR ;hif;661500;W;Conj;;661501;JSR ;Pred;;661502;BJWM HHW> ;Time;;661503;>T&HTJCJM H<QDJM WHVL>JM W>T KL&H<ZJM HNQDWT WHVL>T KL WKL&XWM BKFBJM ;Objc;
431443;19083;Genesis 35:2;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=35&verse=2&version=2021&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";HSRW ;hif;663337;HSRW ;Pred;;663338;>T&>LHJ HNKR ;Objc;
431863;21064;Genesis 38:14;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=38&verse=14&version=2021&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";TSR ;hif;664579;W;Conj;;664580;TSR ;Pred;;664581;BGDJ >LMNWTH ;Objc;;664582;M<LJH ;Cmpl;
431899;21181;Genesis 38:19;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=38&verse=19&version=2021&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";TSR ;hif;664674;W;Conj;;664675;TSR ;Pred;;664676;Y<JPH ;Objc;;664677;M<LJH ;Cmpl;
432285;23100;Genesis 41:42;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=41&verse=42&version=2021&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JSR ;hif;665854;W;Conj;;665855;JSR ;Pred;;665856;PR<H ;Subj;;665857;>T&VB<TW ;Objc;;665858;M<L JDW ;Cmpl;
433290;27658;Genesis 48:17;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=48&verse=17&version=2021&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";HSJR ;hif;668847;LHSJR ;Pred;;668848;>TH ;Objc;;668849;M<L R>C&>PRJM ;Cmpl;;668850;<L&R>C MNCH00 ;Cmpl;
433358;27904;Genesis 49:10;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=49&verse=10&version=2021&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JSWR ;qal;669016;L>&;Nega;;669017;JSWR ;Pred;;669018;CBV ;Subj;;669019;MJHWDH ;Cmpl;
433745;29680;Exodus 3:3;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Exodus&chapter=3&verse=3&version=2021&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";>SRH&;qal;670141;>SRH&;Pred;;670142;N> ;Intj;
433749;29700;Exodus 3:4;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Exodus&chapter=3&verse=4&version=2021&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";SR ;qal;670153;KJ ;Conj;;670154;SR ;Pred;
434328;32467;Exodus 8:4;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Exodus&chapter=8&verse=4&version=2021&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JSR ;hif;671859;W;Conj;;671860;JSR ;Pred;;671861;HYPRD<JM ;Objc;;671862;MMNJ WM<MJ ;Cmpl;
434342;32529;Exodus 8:7;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Exodus&chapter=8&verse=7&version=2021&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";SRW ;qal;671894;W;Conj;;671895;SRW ;Pred;;671896;HYPRD<JM ;Subj;;671897;MMK WMBTJK WM<BDJK WM<MK ;Cmpl;
434422;32949;Exodus 8:25;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Exodus&chapter=8&verse=25&version=2021&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";SR ;qal;672146;W;Conj;;672147;SR ;Pred;;672148;H<RB ;Subj;;672149;MPR<H M<BDJW WM<MW ;Cmpl;;672150;MXR ;Time;
434430;32992;Exodus 8:27;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Exodus&chapter=8&verse=27&version=2021&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JSR ;qal;672171;W;Conj;;672172;JSR ;Pred;;672173;H<RB ;Subj;;672174;MPR<H M<BDJW WM<MW ;Cmpl;
434655;34233;Exodus 10:17;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Exodus&chapter=10&verse=17&version=2021&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JSR ;hif;672880;W;Conj;;672881;JSR ;Pred;;672882;M<LJ ;Cmpl;;672883;RQ >T&HMWT HZH00 ;Objc;
435104;36742;Exodus 14:25;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Exodus&chapter=14&verse=25&version=2021&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JSR ;hif;674318;W;Conj;;674319;JSR ;Pred;;674320;>T >PN MRKBTJW ;Objc;
436099;41460;Exodus 23:25;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Exodus&chapter=23&verse=25&version=2021&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";HSRTJ ;hif;677339;W;Conj;;677340;HSRTJ ;Pred;;677341;MXLH ;Objc;;677342;MQRBK00 ;Cmpl;
436221;42183;Exodus 25:15;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Exodus&chapter=25&verse=15&version=2021&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JSRW ;qal;677729;L> ;Nega;;677730;JSRW ;Pred;;677731;MMNW00 ;Cmpl;
436927;46661;Exodus 32:8;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Exodus&chapter=32&verse=8&version=2021&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";SRW ;qal;679929;SRW ;Pred;;679930;MHR ;Modi;;679931;MN&HDRK ;Cmpl;
437181;47754;Exodus 33:23;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Exodus&chapter=33&verse=23&version=2021&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";HSRTJ ;hif;680646;W;Conj;;680647;HSRTJ ;Pred;;680648;>T&KPJ ;Objc;
