clause#;word#;passage;link;verb;stem;phr1#;phr1_txt;phr1_function;phr1_corr;phr2#;phr2_txt;phr2_function;phr2_corr;phr3#;phr3_txt;phr3_function;phr3_corr;phr4#;phr4_txt;phr4_function;phr4_corr;phr5#;phr5_txt;phr5_function;phr5_corr;phr6#;phr6_txt;phr6_function;phr6_corr
427524;3;Genesis 1:1;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=1&verse=1&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";BR> ;qal;650328;B R>CJT ;Time;;650329;BR> ;Pred;;650330;>LHJM ;Subj;;650331;>T H CMJM W >T H >RY ;Objc;
427597;381;Genesis 1:21;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=1&verse=21&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JBR> ;qal;650553;W ;Conj;;650554;JBR> ;Pred;;650555;>LHJM ;Subj;;650556;>T H TNJNM H GDLJM W >T KL NPC ;Objc;;650564;L MJNHM ;Adju;
427626;535;Genesis 1:27;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=1&verse=27&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JBR> ;qal;650636;W ;Conj;;650637;JBR> ;Pred;;650638;>LHJM ;Subj;;650639;>T H >DM ;Objc;;650640;B YLMW ;Adju;
427627;545;Genesis 1:27;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=1&verse=27&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";BR> ;qal;650641;B YLM >LHJM ;Adju;;650642;BR> ;Pred;;650643;>TW ;Objc;
427628;550;Genesis 1:27;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=1&verse=27&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";BR> ;qal;650644;ZKR W NQBH ;PrAd;;650645;BR> ;Pred;;650646;>TM ;Objc;
427661;724;Genesis 2:3;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=2&verse=3&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";BR> ;qal;650742;>CR ;Rela;;650743;BR> ;Pred;;650744;>LHJM ;Subj;
427664;736;Genesis 2:4;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=2&verse=4&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";HBR>M ;nif;650748;B HBR>M ;PreS;
427952;2126;Genesis 5:1;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=5&verse=1&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";BR> ;qal;651616;B JWM BR> ;Pred;;651617;>LHJM ;Subj;;651618;>DM ;Objc;
427954;2137;Genesis 5:2;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=5&verse=2&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";BR>M ;qal;651622;ZKR W NQBH ;PrAd;;651623;BR>M ;PreO;
427957;2148;Genesis 5:2;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=5&verse=2&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";HBR>M ;nif;651632;HBR>M ;PreS;
428058;2740;Genesis 6:7;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=6&verse=7&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";BR>TJ ;qal;651953;>CR ;Rela;;651954;BR>TJ ;Pred;
437147;47981;Exodus 34:10;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Exodus&chapter=34&verse=10&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";NBR>W ;nif;679617;>CR ;Rela;;679618;L> ;Nega;;679619;NBR>W ;Pred;;679620;B KL H >RY W B KL H GWJM ;Loca;
442653;80613;Numbers 16:30;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Numeri&chapter=16&verse=30&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JBR> ;qal;696619;W ;Conj;;696620;>M ;Conj;;696621;BRJ>H ;Objc;;696622;JBR> ;Pred;;696623;JHWH ;Subj;
445333;95888;Deuteronomy 4:32;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Deuteronomium&chapter=4&verse=32&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";BR> ;qal;704856;>CR ;Rela;;704857;BR> ;Pred;;704858;>LHJM ;Subj;;704859;>DM ;Objc;;704860;<L H >RY ;Loca;
450238;122739;Joshua 17:15;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Josua&chapter=17&verse=15&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";BR>T ;piel;719709;W ;Conj;;719710;BR>T ;Pred;;719711;LK ;Supp;;719712;CM B >RY H PRZJ W H RP>JM ;Loca;
450253;122821;Joshua 17:18;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Josua&chapter=17&verse=18&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";BR>TW ;piel;719756;W ;Conj;;719757;BR>TW ;PreO;
453993;142685;1_Samuel 2:29;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Samuel_I&chapter=2&verse=29&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";HBRJ>KM ;hif;731372;L HBRJ>KM ;PreO;;731373;M R>CJT KL MNXT JFR>L L <MJ ;Adju;
468163;213360;Isaiah 4:5;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Jesaia&chapter=4&verse=5&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";BR> ;qal;773932;W ;Conj;;773933;BR> ;Pred;;773934;JHWH ;Subj;;773935;<L KL MKWN HR YJWN W <L MQR>H ;Adju;;773936;<NN ;Objc;;773937;JWMM ;Time;
471024;225953;Isaiah 40:26;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Jesaia&chapter=40&verse=26&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";BR> ;qal;781829;MJ ;Subj;;781830;BR> ;Pred;;781831;>LH ;Objc;
