clause#;word#;passage;link;verb;stem;phr1#;phr1_txt;phr1_function;phr1_corr;phr2#;phr2_txt;phr2_function;phr2_corr;phr3#;phr3_txt;phr3_function;phr3_corr;phr4#;phr4_txt;phr4_function;phr4_corr;phr5#;phr5_txt;phr5_function;phr5_corr;phr6#;phr6_txt;phr6_function;phr6_corr;phr7#;phr7_txt;phr7_function;phr7_corr;phr8#;phr8_txt;phr8_function;phr8_corr;phr9#;phr9_txt;phr9_function;phr9_corr
428208;3821;Genesis 8:13;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=8&verse=13&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JSR ;hif;652462;W ;Conj;;652463;JSR ;Pred;;652464;NX ;Subj;;652465;>T MKSH H TBH ;Objc;
429082;8455;Genesis 19:2;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=19&verse=2&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";SWRW ;qal;655151;SWRW ;Pred;;655152;N> ;Intj;;655153;>L BJT <BDKM ;Cmpl;
429091;8484;Genesis 19:3;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=19&verse=3&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JSRW ;qal;655174;W ;Conj;;655175;JSRW ;Pred;;655176;>LJW ;Cmpl;
430774;16097;Genesis 30:32;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=30&verse=32&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";HSR ;hif;660248;HSR ;Pred;;660249;M CM ;Cmpl;;660250;KL FH NQD W VLW> W KL FH XWM B  KFBJM W VLW> W NQD B  <ZJM ;Objc;
430784;16161;Genesis 30:35;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=30&verse=35&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JSR ;hif;660277;W ;Conj;;660278;JSR ;Pred;;660279;B  JWM H HW> ;Time;;660280;>T H TJCJM H <QDJM W H VL>JM W >T KL H <ZJM H NQDWT W H VL>T KL ;Objc;;660284;W ;Conj;;660285;KL XWM B  KFBJM ;Objc;
431400;19080;Genesis 35:2;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=35&verse=2&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";HSRW ;hif;662123;HSRW ;Pred;;662124;>T >LHJ H NKR ;Objc;
431815;21060;Genesis 38:14;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=38&verse=14&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";TSR ;hif;663366;W ;Conj;;663367;TSR ;Pred;;663368;BGDJ >LMNWTH ;Objc;;663369;M <LJH ;Cmpl;
431851;21177;Genesis 38:19;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=38&verse=19&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";TSR ;hif;663461;W ;Conj;;663462;TSR ;Pred;;663463;Y<JPH ;Objc;;663464;M <LJH ;Cmpl;
432237;23096;Genesis 41:42;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=41&verse=42&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JSR ;hif;664639;W ;Conj;;664640;JSR ;Pred;;664641;PR<H ;Subj;;664642;>T VB<TW ;Objc;;664643;M <L JDW ;Cmpl;
433228;27654;Genesis 48:17;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=48&verse=17&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";HSJR ;hif;667628;L HSJR ;Pred;;667629;>TH ;Objc;;667630;M <L R>C >PRJM ;Cmpl;;667631;<L R>C MNCH ;Cmpl;
433295;27900;Genesis 49:10;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=49&verse=10&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JSWR ;qal;667796;L> ;Nega;;667797;JSWR ;Pred;;667798;CBV ;Subj;;667799;M JHWDH ;Cmpl;
433683;29672;Exodus 3:3;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Exodus&chapter=3&verse=3&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";>SRH ;qal;668924;>SRH ;Pred;;668925;N> ;Intj;
