clause#;word#;passage;link;verb;stem;phr1#;phr1_txt;phr1_function;phr1_corr;phr2#;phr2_txt;phr2_function;phr2_corr;phr3#;phr3_txt;phr3_function;phr3_corr;phr4#;phr4_txt;phr4_function;phr4_corr;phr5#;phr5_txt;phr5_function;phr5_corr;phr6#;phr6_txt;phr6_function;phr6_corr;phr7#;phr7_txt;phr7_function;phr7_corr;phr8#;phr8_txt;phr8_function;phr8_corr
427534;59;Genesis 1:5;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=1&verse=5&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JQR> ;qal;650361;W ;Conj;;650362;JQR> ;Pred;;650363;>LHJM ;Subj;;650364;L  >WR ;Cmpl;;650365;JWM ;Objc;
427535;69;Genesis 1:5;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=1&verse=5&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";QR> ;qal;650366;W ;Conj;;650367;L  XCK ;Cmpl;;650368;QR> ;Pred;;650369;LJLH ;Objc;
427547;126;Genesis 1:8;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=1&verse=8&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JQR> ;qal;650403;W ;Conj;;650404;JQR> ;Pred;;650405;>LHJM ;Subj;;650406;L  RQJ< ;Cmpl;;650407;CMJM ;Objc;
427555;161;Genesis 1:10;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=1&verse=10&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JQR> ;qal;650427;W ;Conj;;650428;JQR> ;Pred;;650429;>LHJM ;Subj;;650430;L  JBCH ;Cmpl;;650431;>RY ;Objc;
427556;172;Genesis 1:10;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=1&verse=10&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";QR> ;qal;650432;W ;Conj;;650433;L MQWH H MJM ;Cmpl;;650434;QR> ;Pred;;650435;JMJM ;Objc;
427721;1037;Genesis 2:19;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=2&verse=19&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JQR> ;qal;650912;MH ;Objc;;650913;JQR> ;Pred;;650914;LW ;Cmpl;
427723;1042;Genesis 2:19;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=2&verse=19&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JQR> ;qal;650917;>CR ;Rela;;650918;JQR> ;Pred;;650919;LW ;Cmpl;;650920;H >DM ;Subj;;650921;NPC XJH ;Objc;
427725;1051;Genesis 2:20;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=2&verse=20&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JQR> ;qal;650924;W ;Conj;;650925;JQR> ;Pred;;650926;H >DM ;Subj;;650927;CMWT ;Objc;;650928;L KL H BHMH W L <WP H CMJM W L KL XJT H FDH ;Cmpl;
427736;1132;Genesis 2:23;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=2&verse=23&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JQR> ;nif;650965;L Z>T ;Cmpl;;650966;JQR> ;Pred;;650967;>CH ;Objc;
427781;1345;Genesis 3:9;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=3&verse=9&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JQR> ;qal;651102;W ;Conj;;651103;JQR> ;Pred;;651104;JHWH >LHJM ;Subj;;651105;>L H >DM ;Cmpl;
427833;1563;Genesis 3:20;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=3&verse=20&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JQR> ;qal;651247;W ;Conj;;651248;JQR> ;Pred;;651249;H >DM ;Subj;;651250;CM >CTW ;Objc;;651251;XWH ;Objc;
