clause#;word#;passage;link;verb;stem;phr1#;phr1_txt;phr1_function;phr1_corr;phr2#;phr2_txt;phr2_function;phr2_corr;phr3#;phr3_txt;phr3_function;phr3_corr;phr4#;phr4_txt;phr4_function;phr4_corr;phr5#;phr5_txt;phr5_function;phr5_corr;phr6#;phr6_txt;phr6_function;phr6_corr;phr7#;phr7_txt;phr7_function;phr7_corr
427565;205;Genesis 1:12;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=1&verse=12&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";TWY> ;hif;650461;W ;Conj;;650462;TWY> ;Pred;;650463;H >RY ;Subj;;650464;DC> ;Objc;;650465;<FB ;Objc;;650469;W ;Conj;;650470;<Y ;Objc;
427614;449;Genesis 1:24;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=1&verse=24&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";TWY> ;hif;650598;TWY> ;Pred;;650599;H >RY ;Subj;;650600;NPC XJH ;Objc;;650601;L MJNH ;Adju;
427685;865;Genesis 2:10;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=2&verse=10&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JY> ;qal;650819;W ;Conj;;650820;NHR ;Subj;;650821;JY> ;PreC;;650822;M <DN ;Cmpl;
427912;1930;Genesis 4:16;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=4&verse=16&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JY> ;qal;651487;W ;Conj;;651488;JY> ;Pred;;651489;QJN ;Subj;;651490;M L PNJ JHWH ;Cmpl;
428184;3675;Genesis 8:7;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=8&verse=7&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JY> ;qal;652378;W ;Conj;;652379;JY> ;Pred;;652380;JYW> W CWB ;Modi;
428214;3859;Genesis 8:16;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=8&verse=16&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";Y> ;qal;652482;Y> ;Pred;;652483;MN H TBH ;Cmpl;;652484;>TH W >CTK W BNJK W NCJ BNJK >TK ;Subj;
428215;3897;Genesis 8:17;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=8&verse=17&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";HWY> ;hif;652485;KL H XJH ;Objc;;652488;M KL BFR B  <WP W B  BHMH W B KL H RMF ;Adju;;652492;HWY> ;Pred;;652493;>TK ;Adju;
428221;3912;Genesis 8:18;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=8&verse=18&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JY> ;qal;652502;W ;Conj;;652503;JY> ;Pred;;652504;NX W BNJW W >CTW W NCJ BNJW >TW ;Subj;
428222;3939;Genesis 8:19;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=8&verse=19&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JY>W ;qal;652505;KL H XJH KL H RMF W KL H <WP KL ;Subj;;652508;L MCPXTJHM ;Adju;;652509;JY>W ;Pred;;652510;MN H TBH ;Cmpl;
428267;4209;Genesis 9:10;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=9&verse=10&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JY>J ;qal;652636;JY>J ;PreC;;652637;H TBH ;Cmpl;
428294;4375;Genesis 9:18;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=9&verse=18&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JY>JM ;qal;652723;H ;Rela;;652724;JY>JM ;PreC;;652725;MN H TBH ;Cmpl;
428344;4679;Genesis 10:11;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=10&verse=11&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JY> ;qal;652882;MN H >RY H HW> ;Cmpl;;652883;JY> ;Pred;;652884;>CWR ;Subj;
428350;4725;Genesis 10:14;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=10&verse=14&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JY>W ;qal;652899;>CR ;Rela;;652900;JY>W ;Pred;;652901;M CM ;Cmpl;;652902;PLCTJM ;Subj;
428472;5454;Genesis 11:31;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=11&verse=31&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JY>W ;qal;653287;W ;Conj;;653288;JY>W ;Pred;;653289;>TM ;Adju;;653290;M >WR KFDJM ;Cmpl;
428492;5552;Genesis 12:4;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=12&verse=4&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";Y>TW ;qal;653352;B Y>TW ;PreS;;653353;M XRN ;Cmpl;
428496;5581;Genesis 12:5;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=12&verse=5&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JY>W ;qal;653363;W ;Conj;;653364;JY>W ;Pred;
428634;6343;Genesis 14:8;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=14&verse=8&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JY> ;qal;653813;W ;Conj;;653814;JY> ;Pred;;653815;MLK SDM W MLK <MRH W MLK >DMH W MLK YBJJM W MLK BL< ;Subj;
428662;6532;Genesis 14:17;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=14&verse=17&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JY> ;qal;653897;W ;Conj;;653898;JY> ;Pred;;653899;MLK SDM ;Subj;
428668;6560;Genesis 14:18;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=14&verse=18&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";HWYJ> ;hif;653909;W ;Conj;;653910;MLKJ_YDQ MLK CLM ;Subj;;653911;HWYJ> ;Pred;;653912;LXM W JJN ;Objc;
428711;6740;Genesis 15:4;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=15&verse=4&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JY> ;qal;654032;>CR ;Rela;;654033;JY> ;Pred;;654034;M M<JK ;Cmpl;
