clause#;word#;passage;link;verb;stem;phr1#;phr1_txt;phr1_function;phr1_corr;phr2#;phr2_txt;phr2_function;phr2_corr;phr3#;phr3_txt;phr3_function;phr3_corr;phr4#;phr4_txt;phr4_function;phr4_corr;phr5#;phr5_txt;phr5_function;phr5_corr;phr6#;phr6_txt;phr6_function;phr6_corr;phr7#;phr7_txt;phr7_function;phr7_corr;phr8#;phr8_txt;phr8_function;phr8_corr;phr9#;phr9_txt;phr9_function;phr9_corr;phr10#;phr10_txt;phr10_function;phr10_corr
427719;1030;Genesis 2:19;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=2&verse=19&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JB> ;hif;650908;W ;Conj;;650909;JB> ;Pred;;650910;>L H >DM ;Cmpl;
427733;1112;Genesis 2:22;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=2&verse=22&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JB>H ;hif;650956;W ;Conj;;650957;JB>H ;PreO;;650958;>L H >DM ;Cmpl;
427862;1710;Genesis 4:3;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=4&verse=3&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JB> ;hif;651334;W ;Conj;;651335;JB> ;Pred;;651336;QJN ;Subj;;651337;M PRJ H >DMH ;Cmpl;;651338;MNXH ;Objc;;651339;L JHWH ;Supp;
427863;1721;Genesis 4:4;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=4&verse=4&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";HBJ> ;hif;651340;W ;Conj;;651341;HBL GM HW> ;Subj;;651342;HBJ> ;Pred;;651343;M BKRWT Y>NW W M XLBHN ;Cmpl;
428045;2676;Genesis 6:4;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=6&verse=4&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JB>W ;qal;651914;>CR ;Rela;;651915;JB>W ;Pred;;651916;BNJ H >LHJM ;Subj;;651917;>L BNWT H >DM ;Cmpl;
428072;2834;Genesis 6:13;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=6&verse=13&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";B> ;qal;652003;QY KL BFR ;Subj;;652004;B> ;Pred;;652005;L PNJ ;Cmpl;
428088;2916;Genesis 6:17;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=6&verse=17&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";MBJ> ;hif;652053;HNNJ ;IntS;;652054;MBJ> ;PreC;;652055;>T H MBWL MJM ;Objc;;652056;<L H >RY ;Cmpl;
428094;2948;Genesis 6:18;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=6&verse=18&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";B>T ;qal;652071;W ;Conj;;652072;B>T ;Pred;;652073;>L H TBH ;Cmpl;;652074;>TH W BNJK W >CTK W NCJ BNJK >TK ;Subj;
428096;2972;Genesis 6:19;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=6&verse=19&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";TBJ> ;hif;652077;CNJM M KL ;Objc;;652078;TBJ> ;Pred;;652079;>L H TBH ;Cmpl;
428100;3004;Genesis 6:20;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=6&verse=20&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JB>W ;qal;652085;CNJM M KL ;Subj;;652086;JB>W ;Pred;;652087;>LJK ;Cmpl;
428111;3043;Genesis 7:1;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=7&verse=1&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";B> ;qal;652117;B> ;Pred;;652118;>TH W KL BJTK ;Subj;;652119;>L H TBH ;Cmpl;
428126;3156;Genesis 7:7;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=7&verse=7&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JB> ;qal;652168;W ;Conj;;652169;JB> ;Pred;;652170;NX W BNJW W >CTW W NCJ BNJW >TW ;Subj;;652171;>L H TBH ;Cmpl;;652172;M PNJ MJ H MBWL ;Adju;
428127;3199;Genesis 7:9;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=7&verse=9&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";B>W ;qal;652173;MN H BHMH H VHWRH W MN H BHMH W MN H <WP W KL ;Adju;;652180;CNJM CNJM ;Subj;;652181;B>W ;Pred;;652182;>L NX ;Cmpl;;652183;>L H TBH ;Cmpl;;652184;ZKR W NQBH ;Adju;
428136;3281;Genesis 7:13;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=7&verse=13&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";B> ;qal;652210;B <YM H JWM H ZH ;Time;;652211;B> ;Pred;;652212;NX W CM W XM W JPT BNJ NX W >CT NX W CLCT NCJ BNJW >TM ;Subj;;652213;>L H TBH ;Cmpl;
428139;3337;Genesis 7:15;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=7&verse=15&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JB>W ;qal;652218;W ;Conj;;652219;JB>W ;Pred;;652220;>L NX ;Cmpl;;652221;>L H TBH ;Cmpl;;652222;CNJM CNJM M KL H BFR ;Subj;
428141;3355;Genesis 7:16;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=7&verse=16&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";B>JM ;qal;652226;W ;Conj;;652227;H ;Rela;;652228;B>JM ;PreC;
428142;3362;Genesis 7:16;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=7&verse=16&version=4&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";B>W ;qal;652229;ZKR W NQBH M KL BFR ;Subj;;652230;B>W ;Pred;
