clause#;word#;passage;link;verb;stem;phr1#;phr1_txt;phr1_function;phr1_corr;phr2#;phr2_txt;phr2_function;phr2_corr;phr3#;phr3_txt;phr3_function;phr3_corr;phr4#;phr4_txt;phr4_function;phr4_corr;phr5#;phr5_txt;phr5_function;phr5_corr;phr6#;phr6_txt;phr6_function;phr6_corr;phr7#;phr7_txt;phr7_function;phr7_corr
426772;1079;Genesis 2:21;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=2&verse=21&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JPL ;hif;605733;W ;Conj;;605734;JPL ;Pred;;605735;JHWH >LHJM ;Subj;;605736;TRDMH ;Objc;;605737;<L H >DM ;Cmpl;
426912;1752;Genesis 4:5;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=4&verse=5&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JPLW ;qal;606155;W ;Conj;;606156;JPLW ;Pred;;606157;PNJW ;Subj;
426915;1764;Genesis 4:6;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=4&verse=6&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";NPLW ;qal;606165;W ;Conj;;606166;LMH ;Ques;;606167;NPLW ;Pred;;606168;PNJK ;Subj;
427690;6403;Genesis 14:10;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=14&verse=10&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JPLW ;qal;608630;W ;Conj;;608631;JPLW ;Pred;;608632;CMH ;Cmpl;
427792;6869;Genesis 15:12;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=15&verse=12&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";NPLH ;qal;608918;W ;Conj;;608919;TRDMH ;Subj;;608920;NPLH ;Pred;;608921;<L >BRM ;Cmpl;
427793;6877;Genesis 15:12;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=15&verse=12&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";NPLT ;qal;608922;W ;Conj;;608923;HNH ;Intj;;608924;>JMH XCKH GDLH ;Subj;;608925;NPLT ;PreC;;608926;<LJW ;Cmpl;
427891;7363;Genesis 17:3;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=17&verse=3&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JPL ;qal;609228;W ;Conj;;609229;JPL ;Pred;;609230;>BRM ;Subj;;609231;<L PNJW ;Cmpl;
427932;7598;Genesis 17:17;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=17&verse=17&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JPL ;qal;609367;W ;Conj;;609368;JPL ;Pred;;609369;>BRHM ;Subj;;609370;<L PNJW ;Cmpl;
428967;12356;Genesis 24:64;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=24&verse=64&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";TPL ;qal;612434;W ;Conj;;612435;TPL ;Pred;;612436;M <L H GML ;Cmpl;
429029;12705;Genesis 25:18;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=25&verse=18&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";NPL ;qal;612610;<L PNJ KL >XJW ;Cmpl;;612611;NPL ;Pred;
430247;18149;Genesis 33:4;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=33&verse=4&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JPL ;qal;616297;W ;Conj;;616298;JPL ;Pred;;616299;<L YW>RW ;Cmpl;
431629;24513;Genesis 43:18;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=43&verse=18&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";HTNPL ;hit;620407;W ;Conj;;620408;L HTNPL ;Pred;;620409;<LJNW ;Cmpl;
