clause#;word#;passage;link;verb;stem;phr1#;phr1_txt;phr1_function;phr1_corr;phr2#;phr2_txt;phr2_function;phr2_corr;phr3#;phr3_txt;phr3_function;phr3_corr;phr4#;phr4_txt;phr4_function;phr4_corr;phr5#;phr5_txt;phr5_function;phr5_corr;phr6#;phr6_txt;phr6_function;phr6_corr;phr7#;phr7_txt;phr7_function;phr7_corr;phr8#;phr8_txt;phr8_function;phr8_corr
426630;315;Genesis 1:17;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=1&verse=17&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JTN ;qal;605317;W ;Conj;;605318;JTN ;Pred;;605319;>TM ;Objc;;605320;>LHJM ;Subj;;605321;B RQJ< H CMJM ;Cmpl;
426683;594;Genesis 1:29;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=1&verse=29&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";NTTJ ;qal;605471;HNH ;Intj;;605472;NTTJ ;Pred;;605473;LKM ;Cmpl;;605474;>T KL <FB W >T KL H <Y ;Objc;
426816;1291;Genesis 3:6;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=3&verse=6&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";TTN ;qal;605869;W ;Conj;;605870;TTN ;Pred;;605871;GM L >JCH ;Cmpl;;605872;<MH ;Adju;
426842;1396;Genesis 3:12;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=3&verse=12&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";NTTH ;qal;605940;>CR ;Rela;;605941;NTTH ;Pred;;605942;<MDJ ;Cmpl;
426843;1399;Genesis 3:12;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=3&verse=12&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";NTNH ;qal;605943;HW> ;Subj;;605944;NTNH ;Pred;;605945;LJ ;Adju;;605946;MN H <Y ;Cmpl;
426941;1861;Genesis 4:12;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=4&verse=12&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";TT ;qal;606240;TT ;Pred;;606241;KXH ;Objc;;606242;LK ;Cmpl;
427289;4085;Genesis 9:2;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=9&verse=2&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";NTNW ;nif;607373;B JDKM ;Cmpl;;607374;NTNW ;Pred;
427293;4098;Genesis 9:3;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=9&verse=3&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";NTTJ ;qal;607382;K JRQ <FB ;Adju;;607383;NTTJ ;Pred;;607384;LKM ;Cmpl;;607385;>T KL ;Objc;
427319;4250;Genesis 9:12;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=9&verse=12&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";NTN ;qal;607459;>CR ;Rela;;607460;>NJ ;Subj;;607461;NTN ;PreC;;607462;BJNJ W BJNJKM W BJN KL NPC XJH ;Cmpl;
427321;4266;Genesis 9:13;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=9&verse=13&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";NTTJ ;qal;607466;>T QCTJ ;Objc;;607467;NTTJ ;Pred;;607468;B  <NN ;Cmpl;
427551;5618;Genesis 12:7;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=12&verse=7&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";>TN ;qal;608184;L ZR<K ;Cmpl;;608185;>TN ;Pred;;608186;>T H >RY H Z>T ;Objc;
427652;6153;Genesis 13:15;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=13&verse=15&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";>TNNH ;qal;608522;LK ;Cmpl;;608523;>TNNH ;PreO;
427660;6192;Genesis 13:17;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=13&verse=17&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";>TNNH ;qal;608543;KJ ;Conj;;608544;LK ;Cmpl;;608545;>TNNH ;PreO;
427724;6593;Genesis 14:20;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=14&verse=20&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JTN ;qal;608728;W ;Conj;;608729;JTN ;Pred;;608730;LW ;Cmpl;;608731;M<FR M KL ;Objc;
427726;6604;Genesis 14:21;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=14&verse=21&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";TN ;qal;608736;TN ;Pred;;608737;LJ ;Cmpl;;608738;H NPC ;Objc;
