clause#;word#;passage;link;verb;stem;phr1#;phr1_txt;phr1_function;phr1_corr;phr2#;phr2_txt;phr2_function;phr2_corr;phr3#;phr3_txt;phr3_function;phr3_corr;phr4#;phr4_txt;phr4_function;phr4_corr;phr5#;phr5_txt;phr5_function;phr5_corr;phr6#;phr6_txt;phr6_function;phr6_corr;phr7#;phr7_txt;phr7_function;phr7_corr
426587;96;Genesis 1:7;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=1&verse=7&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";J<F ;qal;605193;W ;Conj;;605194;J<F ;Pred;;605195;>LHJM ;Subj;;605196;>T H RQJ< ;Objc;
426607;191;Genesis 1:11;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=1&verse=11&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";<FH ;qal;605253;<FH ;PreC;;605254;PRJ ;Objc;;605255;L MJNW ;Adju;;605259;<L H >RY ;Loca;
426612;216;Genesis 1:12;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=1&verse=12&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";<FH ;qal;605270;<FH ;PreC;;605271;PRJ ;Objc;;605275;L MJNHW ;Adju;
426626;283;Genesis 1:16;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=1&verse=16&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";J<F ;qal;605308;W ;Conj;;605309;J<F ;Pred;;605310;>LHJM ;Subj;;605311;>T CNJ H M>RT H GDLJM ;Objc;
426662;468;Genesis 1:25;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=1&verse=25&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";J<F ;qal;605406;W ;Conj;;605407;J<F ;Pred;;605408;>LHJM ;Subj;;605409;>T XJT H >RY ;Objc;;605410;L MJNH ;Adju;
426668;498;Genesis 1:26;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=1&verse=26&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";N<FH ;qal;605425;N<FH ;Pred;;605426;>DM ;Objc;;605427;B YLMNW ;Adju;;605428;K DMWTNW ;Adju;
426693;660;Genesis 1:31;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=1&verse=31&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";<FH ;qal;605501;>CR ;Rela;;605502;<FH ;Pred;
426700;694;Genesis 2:2;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=2&verse=2&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";<FH ;qal;605522;>CR ;Rela;;605523;<FH ;Pred;
426702;706;Genesis 2:2;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=2&verse=2&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";<FH ;qal;605528;>CR ;Rela;;605529;<FH ;Pred;
426707;727;Genesis 2:3;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=2&verse=3&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";<FWT ;qal;605544;L <FWT ;Pred;
426711;739;Genesis 2:4;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=2&verse=4&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";<FWT ;qal;605549;<FWT ;Pred;;605550;JHWH >LHJM ;Subj;;605551;>RY W CMJM ;Objc;
426762;1007;Genesis 2:18;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=2&verse=18&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";><FH ;qal;605699;><FH ;Pred;;605700;LW ;Cmpl;;605701;<ZR K NGDW ;Objc;
426789;1179;Genesis 3:1;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=3&verse=1&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";<FH ;qal;605793;>CR ;Rela;;605794;<FH ;Pred;;605795;JHWH >LHJM ;Subj;
