clause#;word#;passage;link;verb;stem;phr1#;phr1_txt;phr1_function;phr1_corr;phr2#;phr2_txt;phr2_function;phr2_corr;phr3#;phr3_txt;phr3_function;phr3_corr;phr4#;phr4_txt;phr4_function;phr4_corr;phr5#;phr5_txt;phr5_function;phr5_corr;phr6#;phr6_txt;phr6_function;phr6_corr;phr7#;phr7_txt;phr7_function;phr7_corr
427253;3821;Genesis 8:13;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=8&verse=13&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JSR ;hif;607260;W ;Conj;;607261;JSR ;Pred;;607262;NX ;Subj;;607263;>T MKSH H TBH ;Objc;
428131;8455;Genesis 19:2;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=19&verse=2&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";SWRW ;qal;609944;SWRW ;Pred;;609945;N> ;Intj;;609946;>L BJT <BDKM ;Cmpl;
428140;8484;Genesis 19:3;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=19&verse=3&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JSRW ;qal;609967;W ;Conj;;609968;JSRW ;Pred;;609969;>LJW ;Cmpl;
429827;16098;Genesis 30:32;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=30&verse=32&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";HSR ;hif;615034;HSR ;Pred;;615035;M CM ;Cmpl;;615036;KL FH NQD W VLW> W KL FH XWM B  KFBJM W VLW> W NQD B  <ZJM ;Objc;
429837;16162;Genesis 30:35;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=30&verse=35&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JSR ;hif;615063;W ;Conj;;615064;JSR ;Pred;;615065;B  JWM H HW> ;Time;;615066;>T H TJCJM H <QDJM W H VL>JM W >T KL H <ZJM H NQDWT W H VL>T KL W KL XWM B  KFBJM ;Objc;
430451;19081;Genesis 35:2;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=35&verse=2&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";HSRW ;hif;616898;HSRW ;Pred;;616899;>T >LHJ H NKR ;Objc;
430872;21062;Genesis 38:14;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=38&verse=14&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";TSR ;hif;618143;W ;Conj;;618144;TSR ;Pred;;618145;BGDJ >LMNWTH ;Objc;;618146;M <LJH ;Cmpl;
430908;21179;Genesis 38:19;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=38&verse=19&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";TSR ;hif;618238;W ;Conj;;618239;TSR ;Pred;;618240;Y<JPH ;Objc;;618241;M <LJH ;Cmpl;
431295;23098;Genesis 41:42;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=41&verse=42&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JSR ;hif;619418;W ;Conj;;619419;JSR ;Pred;;619420;PR<H ;Subj;;619421;>T VB<TW ;Objc;;619422;M <L JDW ;Cmpl;
432291;27656;Genesis 48:17;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=48&verse=17&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";HSJR ;hif;622400;L HSJR ;Pred;;622401;>TH ;Objc;;622402;M <L R>C >PRJM ;Cmpl;;622403;<L R>C MNCH ;Cmpl;
432359;27902;Genesis 49:10;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=49&verse=10&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JSWR ;qal;622569;L> ;Nega;;622570;JSWR ;Pred;;622571;CBV ;Subj;;622572;M JHWDH ;Cmpl;
432747;29674;Exodus 3:3;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Exodus&chapter=3&verse=3&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";>SRH ;qal;623694;>SRH ;Pred;;623695;N> ;Intj;
