clause#;word#;passage;link;verb;stem;phr1#;phr1_txt;phr1_function;phr1_corr;phr2#;phr2_txt;phr2_function;phr2_corr;phr3#;phr3_txt;phr3_function;phr3_corr;phr4#;phr4_txt;phr4_function;phr4_corr;phr5#;phr5_txt;phr5_function;phr5_corr;phr6#;phr6_txt;phr6_function;phr6_corr;phr7#;phr7_txt;phr7_function;phr7_corr
430808;20793;Genesis 37:34;link;J#M ;qal;617947;W;Conj;;617948;J#M ;Pred;;617949;#Q ;Objc;;617950;BMTNJW ;Cmpl;;;;;;;;;;;;;
431132;22193;Genesis 40:15;link;#MW ;qal;618915;KJ&;Conj;;618916;#MW ;Pred;;618917;>TJ ;Objc;;618918;BBWR00;Cmpl;;;;;;;;;;;;;
431296;23115;Genesis 41:42;link;J#M ;qal;619429;W;Conj;;619430;J#M ;Pred;;619431;RBD HZHB ;Objc;;619432;<L&YW>RW00;Cmpl;;;;;;;;;;;;;
431645;24587;Genesis 43:22;link;#M ;qal;620456;MJ&;Subj;;620457;#M ;Pred;;620458;KSPNW ;Objc;;620459;B>MTXTJNW00;Cmpl;;;;;;;;;;;;;
431692;24754;Genesis 43:31;link;#JMW ;qal;620588;#JMW ;Pred;;620589;LXM00;Objc;;;;;;;;;;;;;;;;;;;;;
431693;24757;Genesis 43:32;link;J#JMW ;qal;620590;W;Conj;;620591;J#JMW ;Pred;;620592;LW LBDW WLHM LBDM WLMYRJM LBDM ;Cmpl;Adju;;;;;;;;;;;;;;;;
431711;24850;Genesis 44:1;link;#JM ;qal;620643;W;Conj;;620644;#JM ;Pred;;620645;KSP&>J# ;Objc;;620646;BPJ >MTXTW00;Cmpl;;;;;;;;;;;;;
431712;24862;Genesis 44:2;link;T#JM ;qal;620647;W;Conj;;620648;>T&GBJ<J GBJ< HKSP ;Objc;;620649;T#JM ;Pred;;620650;BPJ >MTXT HQVN ;Cmpl;;;;;;;;;;;;;
431803;25222;Genesis 44:21;link;>#JMH ;qal;620911;W;Conj;;620912;>#JMH ;Pred;;620913;<JNJ ;Objc;;620914;<LJW00;Cmpl;;;;;;;;;;;;;
431891;25575;Genesis 45:7;link;#WM ;qal;621177;L#WM ;Pred;;621178;LKM ;Supp;Adju;621179;#>RJT ;Objc;;621180;B>RY ;Cmpl;;;;;;;;;;;;;
431896;25599;Genesis 45:8;link;J#JMNJ ;qal;621194;W;Conj;;621195;J#JMNJ ;PreO;;621196;L>B LPR<H WL>DWN LKL&BJTW ;Cmpl;;;;;;;;;;;;;;;;;
431902;25628;Genesis 45:9;link;#MNJ ;qal;621209;#MNJ ;PreO;;621210;>LHJM ;Subj;;621211;L>DWN LKL&MYRJM ;Cmpl;;;;;;;;;;;;;;;;;
431992;26040;Genesis 46:3;link;>#JMK ;qal;621467;KJ&;Conj;;621468;LGWJ GDWL ;Cmpl;;621469;>#JMK ;PreO;;621470;#M00;Loca;Cmpl;;;;;;;;;;;;
432109;26686;Genesis 47:6;link;#MTM ;qal;621809;W;Conj;;621810;#MTM ;PreO;;621811;#RJ MQNH ;Objc;;;;;;;;;;;;;;;;;
432185;27158;Genesis 47:26;link;J#M ;qal;622072;W;Conj;;622073;J#M ;Pred;;622074;>TH ;Objc;;622075;JWSP ;Subj;;622076;LXQ ;Cmpl;;622077;<D&HJWM HZH ;Time;;622078;<L&>DMT MYRJM ;Loca;Cmpl
432199;27246;Genesis 47:29;link;#JM&;qal;622121;#JM&;Pred;;622122;N> ;Intj;;622123;JDK ;Objc;;622124;TXT JRKJ ;Cmpl;;;;;;;;;;;;;
432294;27675;Genesis 48:18;link;#JM ;qal;622412;#JM ;Pred;;622413;JMJNK ;Objc;;622414;<L&R>#W00;Cmpl;;;;;;;;;;;;;;;;;
432308;27723;Genesis 48:20;link;J#MK ;qal;622446;J#MK ;PreO;;622447;>LHJM ;Subj;;622448;K>PRJM WKMN#H ;Cmpl;;;;;;;;;;;;;;;;;
432309;27731;Genesis 48:20;link;J#M ;qal;622449;W;Conj;;622450;J#M ;Pred;;622451;>T&>PRJM ;Objc;;622452;LPNJ MN#H00;Cmpl;;;;;;;;;;;;;
432572;28878;Exodus 1:11;link;J#JMW ;qal;623178;W;Conj;;623179;J#JMW ;Pred;;623180;<LJW ;Cmpl;;623181;#RJ MSJM ;Objc;;;;;;;;;;;;;
432628;29154;Exodus 2:3;link;T#M ;qal;623351;W;Conj;;623352;T#M ;Pred;;623353;BH ;Cmpl;;623354;>T&HJLD ;Objc;;;;;;;;;;;;;
432629;29160;Exodus 2:3;link;T#M ;qal;623355;W;Conj;;623356;T#M ;Pred;;623357;BSWP ;Cmpl;;623358;<L&#PT HJ>R00;Loca;Cmpl;;;;;;;;;;;;
432682;29391;Exodus 2:14;link;#MK ;qal;623509;MJ ;Subj;;623510;#MK ;PreO;;623511;L>J# #R W#PV ;Cmpl;;623512;<LJNW ;Adju;Cmpl;;;;;;;;;;;;
432842;30151;Exodus 3:22;link;#MTM ;qal;623971;W;Conj;;623972;#MTM ;Pred;;623973;<L&BNJKM W<L&BNTJKM ;Cmpl;;;;;;;;;;;;;;;;;
432898;30392;Exodus 4:11;link;#M ;qal;624141;MJ ;Subj;;624142;#M ;Pred;;624143;PH ;Objc;;624144;L>DM ;Cmpl;Adju;;;;;;;;;;;;
432899;30399;Exodus 4:11;link;J#WM ;qal;624145;>W ;Conj;;624146;MJ&;Subj;;624147;J#WM ;Pred;;624148;>LM >W XR# >W PQX >W <WR ;Objc;;;;;;;;;;;;;
432921;30468;Exodus 4:15;link;#MT ;qal;624200;W;Conj;;624201;#MT ;Pred;;624202;>T&HDBRJM ;Objc;;624203;BPJW ;Cmpl;;;;;;;;;;;;;
432954;30616;Exodus 4:21;link;#MTJ ;qal;624302;>#R&;Rela;;624303;#MTJ ;Pred;;624304;BJDK ;Cmpl;;;;;;;;;;;;;;;;;
433031;30958;Exodus 5:8;link;T#JMW ;qal;624522;W;Conj;;624523;>T&MTKNT HLBNJM ;Objc;;624528;T#JMW ;Pred;;624529;<LJHM ;Cmpl;;;;;;;;;;;;;
433059;31064;Exodus 5:14;link;#MW ;qal;624599;>#R&;Rela;;624600;#MW ;Pred;;624601;<LHM ;Cmpl;;624602;NG#J PR<H ;Subj;;;;;;;;;;;;;
433347;32557;Exodus 8:8;link;#M ;qal;625461;>#R&;Rela;;625462;#M ;Pred;;625463;LPR<H00;Cmpl;Adju;;;;;;;;;;;;;;;;
433394;32809;Exodus 8:19;link;#MTJ ;qal;625615;W;Conj;;625616;#MTJ ;Pred;;625617;PDT ;Objc;;625618;BJN <MJ WBJN <MK ;Cmpl;;;;;;;;;;;;;
433450;33095;Exodus 9:5;link;J#M ;qal;625781;W;Conj;;625782;J#M ;Pred;;625783;JHWH ;Subj;;625784;MW<D ;Objc;;;;;;;;;;;;;
433513;33454;Exodus 9:21;link;#M ;qal;625982;W;Conj;;625983;>#R ;Rela;;625984;L>&;Nega;;625985;#M ;Pred;;625986;LBW ;Objc;;625987;>L&DBR JHWH ;Cmpl;;;;;
433579;33818;Exodus 10:2;link;#MTJ ;qal;626195;>#R&;Rela;;626196;#MTJ ;Pred;;626197;BM ;Cmpl;;;;;;;;;;;;;;;;;
434097;36663;Exodus 14:21;link;J#M ;qal;627841;W;Conj;;627842;J#M ;Pred;;627843;>T&HJM ;Objc;;627844;LXRBH ;Cmpl;;;;;;;;;;;;;
434230;37277;Exodus 15:25;link;#M ;qal;628220;#M ;Loca;Cmpl;628221;#M ;Pred;;628222;LW ;Cmpl;Adju;628223;XQ WM#PV ;Objc;;;;;;;;;;;;;
434239;37312;Exodus 15:26;link;#MTJ ;qal;628245;>#R&;Rela;;628246;#MTJ ;Pred;;628247;BMYRJM ;Cmpl;;;;;;;;;;;;;;;;;
434238;37316;Exodus 15:26;link;>#JM ;qal;628244;KL&HMXLH ;Objc;;628248;L>&;Nega;;628249;>#JM ;Pred;;628250;<LJK ;Cmpl;;;;;;;;;;;;;
434472;38384;Exodus 17:12;link;J#JMW ;qal;628928;W;Conj;;628929;J#JMW ;Pred;;628930;TXTJW ;Cmpl;;;;;;;;;;;;;;;;;
434482;38434;Exodus 17:14;link;#JM ;qal;628962;W;Conj;;628963;#JM ;Pred;;628964;B>ZNJ JHW#< ;Cmpl;;;;;;;;;;;;;;;;;
434571;38909;Exodus 18:21;link;#MT ;qal;629244;W;Conj;;629245;#MT ;Pred;;629246;<LHM ;Cmpl;;629247;#RJ >LPJM #RJ M>WT #RJ XM#JM W#RJ <#RT00;Objc;;;;;;;;;;;;;
434618;39178;Exodus 19:7;link;J#M ;qal;629401;W;Conj;;629402;J#M ;Pred;;629403;LPNJHM ;Cmpl;;629404;>T KL&HDBRJM H>LH ;Objc;;;;;;;;;;;;;
434782;40013;Exodus 21:1;link;T#JM ;qal;629903;>#R ;Rela;;629904;T#JM ;Pred;;629905;LPNJHM00;Cmpl;;;;;;;;;;;;;;;;;
434822;40198;Exodus 21:13;link;#MTJ ;qal;630032;W;Conj;;630033;#MTJ ;Pred;;630034;LK ;Cmpl;Adju;630035;MQWM ;Objc;;;;;;;;;;;;;
434998;40965;Exodus 22:24;link;T#JMWN ;qal;630574;L>&;Nega;;630575;T#JMWN ;Pred;;630576;<LJW ;Cmpl;;630577;N#K00;Objc;;;;;;;;;;;;;
435145;41716;Exodus 24:6;link;J#M ;qal;631051;W;Conj;;631052;J#M ;Pred;;631053;B>GNT ;Adju;Cmpl;;;;;;;;;;;;;;;;
435383;43272;Exodus 26:35;link;#MT ;qal;631809;W;Conj;;631810;#MT ;Pred;;631811;>T&H#LXN ;Objc;;631812;MXWY LPRKT ;Cmpl;;;;;;;;;;;;;
435484;43925;Exodus 28:12;link;#MT ;qal;632119;W;Conj;;632120;#MT ;Pred;;632121;>T&#TJ H>BNJM ;Objc;;632122;<L KTPT H>PD ;Cmpl;;632123;>BNJ ZKRN LBNJ J#R>L ;Objc;;;;;;;;;
435514;44149;Exodus 28:26;link;#MT ;qal;632217;W;Conj;;632218;#MT ;Pred;;632219;>TM ;Objc;;632220;<L&#NJ QYWT HX#N <L&#PTW ;Cmpl;;632223;BJTH00;Loca;Cmpl;;;;;;;;
435545;44379;Exodus 28:37;link;#MT ;qal;632328;W;Conj;;632329;#MT ;Pred;;632330;>TW ;Objc;;632331;<L&PTJL TKLT ;Cmpl;;;;;;;;;;;;;
435590;44647;Exodus 29:6;link;#MT ;qal;632470;W;Conj;;632471;#MT ;Pred;;632472;HMYNPT ;Objc;;632473;<L&R>#W ;Cmpl;;;;;;;;;;;;;
435640;45052;Exodus 29:24;link;#MT ;qal;632640;W;Conj;;632641;#MT ;Pred;;632642;HKL ;Objc;;632643;<L KPJ >HRN W<L KPJ BNJW ;Cmpl;;;;;;;;;;;;;
436031;47081;Exodus 32:27;link;#JMW ;qal;633769;#JMW ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
436182;47734;Exodus 33:22;link;#MTJK ;qal;634200;W;Conj;;634201;#MTJK ;PreO;;634202;BNQRT HYWR ;Cmpl;;;;;;;;;;;;;;;;;
436698;51183;Exodus 39:7;link;J#M ;qal;635759;W;Conj;;635760;J#M ;Pred;;635761;>TM ;Objc;;635762;<L KTPT H>PD ;Cmpl;;;;;;;;;;;;;
436726;51374;Exodus 39:19;link;J#JMW ;qal;635839;W;Conj;;635840;J#JMW ;Pred;;635841;<L&#NJ QYWT HX#N ;Cmpl;;635842;<L&#PTW ;Loca;Cmpl;;;;;;;;;;;;
436784;51879;Exodus 40:3;link;#MT ;qal;636019;W;Conj;;636020;#MT ;Pred;;636021;#M ;Cmpl;;636022;>T >RWN H<DWT ;Objc;;;;;;;;;;;;;
436791;51925;Exodus 40:5;link;#MT ;qal;636043;W;Conj;;636044;#MT ;Pred;;636045;>T&MSK HPTX ;Objc;;636046;LM#KN00;Cmpl;;;;;;;;;;;;;
436795;51962;Exodus 40:8;link;#MT ;qal;636059;W;Conj;;636060;#MT ;Pred;;636061;>T&HXYR ;Objc;;636062;SBJB ;Modi;Cmpl;;;;;;;;;;;;
436827;52138;Exodus 40:18;link;J#M ;qal;636164;W;Conj;;636165;J#M ;Pred;;636166;>T&QR#JW ;Objc;;;;;;;;;;;;;;;;;
436831;52158;Exodus 40:19;link;J#M ;qal;636177;W;Conj;;636178;J#M ;Pred;;636179;>T&MKSH H>HL ;Objc;;636180;<LJW ;Cmpl;;636181;MLM<LH ;Loca;Cmpl;;;;;;;;
436835;52184;Exodus 40:20;link;J#M ;qal;636192;W;Conj;;636193;J#M ;Pred;;636194;>T&HBDJM ;Objc;;636195;<L&H>RN ;Cmpl;;;;;;;;;;;;;
436838;52211;Exodus 40:21;link;J#M ;qal;636205;W;Conj;;636206;J#M ;Pred;;636207;>T PRKT HMSK ;Objc;;;;;;;;;;;;;;;;;
436844;52261;Exodus 40:24;link;J#M ;qal;636230;W;Conj;;636231;J#M ;Pred;;636232;>T&HMNRH ;Objc;;636233;B>HL MW<D ;Cmpl;;636234;NKX H#LXN ;Loca;Cmpl;636235;<L JRK HM#KN NGBH00;Loca;Cmpl;;;;
436847;52290;Exodus 40:26;link;J#M ;qal;636244;W;Conj;;636245;J#M ;Pred;;636246;>T&MZBX HZHB ;Objc;;636247;B>HL MW<D ;Loca;Cmpl;636248;LPNJ HPRKT00;Loca;Cmpl;;;;;;;;
436850;52314;Exodus 40:28;link;J#M ;qal;636257;W;Conj;;636258;J#M ;Pred;;636259;>T&MSK HPTX ;Objc;;636260;LM#KN00;Cmpl;Adju;;;;;;;;;;;;
436851;52327;Exodus 40:29;link;#M ;qal;636261;W;Conj;;636262;>T MZBX H<LH ;Objc;;636263;#M ;Pred;;636264;PTX M#KN >HL&MW<D ;Cmpl;;;;;;;;;;;;;
436854;52349;Exodus 40:30;link;J#M ;qal;636273;W;Conj;;636274;J#M ;Pred;;636275;>T&HKJR ;Objc;;636276;BJN&>HL MW<D WBJN HMZBX ;Cmpl;;;;;;;;;;;;;
436985;53129;Leviticus 2:15;link;#MT ;qal;636698;W;Conj;;636699;#MT ;Pred;;636700;<LJH ;Cmpl;;636701;LBNH ;Objc;;;;;;;;;;;;;
437214;54551;Leviticus 5:11;link;J#JM ;qal;637452;L>&;Nega;;637453;J#JM ;Pred;;637454;<LJH ;Cmpl;;637455;#MN ;Objc;;;;;;;;;;;;;
437296;54955;Leviticus 6:3;link;#MW ;qal;637703;W;Conj;;637704;#MW ;PreO;;637705;>YL HMZBX00;Adju;Cmpl;;;;;;;;;;;;;;;;
437518;56159;Leviticus 8:8;link;J#M ;qal;638335;W;Conj;;638336;J#M ;Pred;;638337;<LJW ;Cmpl;;638338;>T&HX#N ;Objc;;;;;;;;;;;;;
437520;56177;Leviticus 8:9;link;J#M ;qal;638343;W;Conj;;638344;J#M ;Pred;;638345;>T&HMYNPT ;Objc;;638346;<L&R>#W ;Cmpl;;;;;;;;;;;;;
437521;56184;Leviticus 8:9;link;J#M ;qal;638347;W;Conj;;638348;J#M ;Pred;;638349;<L&HMYNPT >L&MWL PNJW ;Cmpl;;638350;>T YJY HZHB NZR HQD# ;Objc;;;;;;;;;;;;;
437575;56627;Leviticus 8:26;link;J#M ;qal;638536;W;Conj;;638537;J#M ;Pred;;638538;<L&HXLBJM W<L #WQ HJMJN00;Cmpl;;;;;;;;;;;;;;;;;
437673;57270;Leviticus 9:20;link;J#JMW ;qal;638850;W;Conj;;638851;J#JMW ;Pred;;638852;>T&HXLBJM ;Objc;;638853;<L&HXZWT ;Cmpl;;;;;;;;;;;;;
437692;57391;Leviticus 10:1;link;J#JMW ;qal;638915;W;Conj;;638916;J#JMW ;Pred;;638917;<LJH ;Cmpl;;638918;QVRT ;Objc;;;;;;;;;;;;;
438965;64487;Leviticus 20:5;link;#MTJ ;qal;642871;W;Conj;;642872;#MTJ ;Pred;;642873;>NJ ;Subj;;642874;>T&PNJ ;Objc;;642875;B>J# HHW> WBM#PXTW ;Cmpl;;;;;;;;;
439414;66847;Leviticus 24:6;link;#MT ;qal;644195;W;Conj;;644196;#MT ;Pred;;644197;>WTM ;Objc;;644198;#TJM M<RKWT ;Objc;;644201;<L H#LXN HVHR ;Cmpl;;644202;LPNJ JHWH00;Adju;Cmpl;;;;
440245;71858;Numbers 4:6;link;#MW ;qal;646752;W;Conj;;646753;#MW ;Pred;;646754;BDJW00;Objc;;;;;;;;;;;;;;;;;
440251;71907;Numbers 4:8;link;#MW ;qal;646775;W;Conj;;646776;#MW ;Pred;;646777;>T&BDJW00;Objc;;;;;;;;;;;;;;;;;
440259;71970;Numbers 4:11;link;#MW ;qal;646803;W;Conj;;646804;#MW ;Pred;;646805;>T&BDJW00;Objc;;;;;;;;;;;;;;;;;
440270;72048;Numbers 4:14;link;#MW ;qal;646842;W;Conj;;646843;#MW ;Pred;;646844;BDJW00;Objc;;;;;;;;;;;;;;;;;
440289;72169;Numbers 4:19;link;#MW ;qal;646893;W;Conj;;646894;#MW ;Pred;;646895;>WTM ;Objc;;;;;;;;;;;;;;;;;
440567;73866;Numbers 6:26;link;J#M ;qal;647758;W;Conj;;647759;J#M ;Pred;;647760;LK ;Cmpl;Adju;647761;#LWM00;Objc;;;;;;;;;;;;;
440568;73870;Numbers 6:27;link;#MW ;qal;647762;W;Conj;;647763;#MW ;Pred;;647764;>T&#MJ ;Objc;;647765;<L&BNJ J#R>L ;Cmpl;;;;;;;;;;;;;
441069;77000;Numbers 11:11;link;#WM ;qal;649197;L#WM ;Pred;;649198;>T&M#> KL&H<M HZH ;Objc;;649199;<LJ00;Cmpl;;;;;;;;;;;;;;;;;
441099;77144;Numbers 11:17;link;#MTJ ;qal;649292;W;Conj;;649293;#MTJ ;Pred;;649294;<LJHM ;Cmpl;;;;;;;;;;;;;;;;;
441677;80175;Numbers 16:7;link;#JMW ;qal;651057;W;Conj;;651058;#JMW ;Pred;;651059;<LJHN ;Cmpl;;651060;QVRT ;Objc;;651061;LPNJ JHWH ;Loca;Cmpl;651062;MXR ;Time;;;;;
441727;80403;Numbers 16:18;link;J#JMW ;qal;651204;W;Conj;;651205;J#JMW ;Pred;;651206;<LJHM ;Cmpl;;651207;QVRT ;Objc;;;;;;;;;;;;;
441830;80951;Numbers 17:11;link;#JM ;qal;651509;W;Conj;;651510;#JM ;Pred;;651511;QVRT ;Objc;;;;;;;;;;;;;;;;;
442229;83302;Numbers 21:8;link;#JM ;qal;652824;W;Conj;;652825;#JM ;Pred;;652826;>TW ;Objc;;652827;<L&NS ;Cmpl;;;;;;;;;;;;;
442234;83322;Numbers 21:9;link;J#MHW ;qal;652840;W;Conj;;652841;J#MHW ;PreO;;652842;<L&HNS ;Cmpl;;;;;;;;;;;;;;;;;
442528;84629;Numbers 22:38;link;J#JM ;qal;653699;>#R ;Rela;;653700;J#JM ;Pred;;653701;>LHJM ;Subj;;653702;BPJ ;Cmpl;;;;;;;;;;;;;
442558;84765;Numbers 23:5;link;J#M ;qal;653794;W;Conj;;653795;J#M ;Pred;;653796;JHWH ;Subj;;653797;DBR ;Objc;;653798;BPJ BL<M ;Cmpl;;;;;;;;;
442590;84886;Numbers 23:12;link;J#JM ;qal;653886;>T >#R ;Rela;;653887;J#JM ;Pred;;653888;JHWH ;Subj;;653889;BPJ ;Cmpl;;;;;;;;;;;;;
442606;84958;Numbers 23:16;link;J#M ;qal;653939;W;Conj;;653940;J#M ;Pred;;653941;DBR ;Objc;;653942;BPJW ;Cmpl;;;;;;;;;;;;;
442765;85556;Numbers 24:21;link;#JM ;qal;654374;W;Conj;;654375;#JM ;PreC;;654376;BSL< ;Cmpl;;654377;QNK00;Objc;;;;;;;;;;;;;
442773;85580;Numbers 24:23;link;#MW ;qal;654393;M#MW ;PreO;;654394;>L00;Subj;;;;;;;;;;;;;;;;;;;;;
443915;93056;Deuteronomy 1:13;link;>#JMM ;qal;657911;W;Conj;;657912;>#JMM ;PreO;;657913;BR>#JKM00;Cmpl;;;;;;;;;;;;;;;;;
444504;96197;Deuteronomy 4:44;link;#M ;qal;659656;>#R&;Rela;;659657;#M ;Pred;;659658;M#H ;Subj;;659659;LPNJ BNJ J#R>L00;Cmpl;;;;;;;;;;;;;
444791;97758;Deuteronomy 7:15;link;J#JMM ;qal;660501;L> ;Nega;;660502;J#JMM ;PreO;;660503;BK ;Cmpl;;;;;;;;;;;;;;;;;
445071;99150;Deuteronomy 10:2;link;#MTM ;qal;661323;W;Conj;;661324;#MTM ;PreO;;661325;B>RWN00;Cmpl;;;;;;;;;;;;;;;;;
445081;99218;Deuteronomy 10:5;link;>#M ;qal;661359;W;Conj;;661360;>#M ;Pred;;661361;>T&HLXT ;Objc;;661362;B>RWN ;Cmpl;;;;;;;;;;;;;
445148;99572;Deuteronomy 10:22;link;#MK ;qal;661554;W;Conj;;661555;<TH ;Time;;661556;#MK ;PreO;;661557;JHWH >LHJK ;Subj;;661558;KKWKBJ H#MJM LRB00;Cmpl;;;;;;;;;
445216;99961;Deuteronomy 11:18;link;#MTM ;qal;661767;W;Conj;;661768;#MTM ;Pred;;661769;>T&DBRJ >LH ;Objc;;661770;<L&LBBKM W<L&NP#KM ;Cmpl;;;;;;;;;;;;;
445290;100401;Deuteronomy 12:5;link;#WM ;qal;662000;L#WM ;Pred;;662001;>T&#MW ;Objc;;662002;#M ;Cmpl;;;;;;;;;;;;;;;;;
445350;100765;Deuteronomy 12:21;link;#WM ;qal;662190;L#WM ;Pred;;662191;#MW ;Objc;;662192;#M ;Cmpl;;;;;;;;;;;;;;;;;
445494;101474;Deuteronomy 14:1;link;T#JMW ;qal;662610;W;Conj;;662611;L>&;Nega;;662612;T#JMW ;Pred;;662613;QRXH ;Objc;;662614;BJN <JNJKM ;Cmpl;;662615;LMT00;Adju;;;;;
445560;101842;Deuteronomy 14:24;link;#WM ;qal;662790;L#WM ;Pred;;662791;#MW ;Objc;;662792;#M ;Cmpl;;;;;;;;;;;;;;;;;
445810;103277;Deuteronomy 17:14;link;>#JMH ;qal;663591;>#JMH ;Pred;;663592;<LJ ;Cmpl;;663593;MLK ;Objc;;663594;KKL&HGWJM ;Adju;;;;;;;;;;;;;
445812;103286;Deuteronomy 17:15;link;#WM ;qal;663597;#WM ;Modi;;663598;T#JM ;Pred;;663599;<LJK ;Cmpl;;663600;MLK ;Objc;;;;;;;;;;;;;
445814;103298;Deuteronomy 17:15;link;T#JM ;qal;663605;MQRB >XJK ;Adju;;663606;T#JM ;Pred;;663607;<LJK ;Cmpl;;663608;MLK ;Objc;;;;;;;;;;;;;
446248;105445;Deuteronomy 22:8;link;T#JM ;qal;664943;W;Conj;;664944;L>&;Nega;;664945;T#JM ;Pred;;664946;DMJM ;Objc;;664947;BBJTK ;Cmpl;;;;;;;;;
446262;105505;Deuteronomy 22:14;link;#M ;qal;664987;W;Conj;;664988;#M ;Pred;;664989;LH ;Cmpl;Adju;664990;<LJLT DBRJM ;Objc;;;;;;;;;;;;;
446274;105572;Deuteronomy 22:17;link;#M ;qal;665027;HW> ;Subj;;665028;#M ;Pred;;665029;<LJLT DBRJM ;Objc;;;;;;;;;;;;;;;;;
446607;107185;Deuteronomy 26:2;link;#MT ;qal;666071;W;Conj;;666072;#MT ;Pred;;666073;BVN> ;Cmpl;;;;;;;;;;;;;;;;;
446733;107941;Deuteronomy 27:15;link;#M ;qal;666452;W;Conj;;666453;#M ;Pred;;666454;BSTR ;Adju;;;;;;;;;;;;;;;;;
447334;111143;Deuteronomy 31:19;link;#JMH ;qal;668232;#JMH ;PreO;;668233;BPJHM ;Cmpl;;;;;;;;;;;;;;;;;;;;;
447370;111314;Deuteronomy 31:26;link;#MTM ;qal;668332;W;Conj;;668333;#MTM ;Pred;;668334;>TW ;Objc;;668335;MYD >RWN BRJT&JHWH >LHJKM ;Cmpl;;;;;;;;;;;;;
447563;112048;Deuteronomy 32:46;link;#JMW ;qal;668829;#JMW ;Pred;;668830;LBBKM ;Objc;;668831;LKL&HDBRJM ;Cmpl;Adju;;;;;;;;;;;;;;;;
447628;112373;Deuteronomy 33:10;link;J#JMW ;qal;669033;J#JMW ;Pred;;669034;QVWRH ;Objc;;669035;B>PK ;Cmpl;;;;;;;;;;;;;;;;;
448271;115788;Joshua 6:18;link;#MTM ;qal;670945;W;Conj;;670946;#MTM ;Pred;;670947;>T&MXNH J#R>L ;Objc;;670948;LXRM ;Cmpl;;;;;;;;;;;;;
448367;116355;Joshua 7:11;link;#MW ;qal;671247;W;Conj;;671248;GM ;Modi;;671249;#MW ;Pred;;671250;BKLJHM00;Cmpl;;;;;;;;;;;;;
448410;116552;Joshua 7:19;link;#JM&;qal;671373;#JM&;Pred;;671374;N> ;Intj;;671375;KBWD ;Objc;;671376;LJHWH >LHJ J#R>L ;Cmpl;Adju;;;;;;;;;;;;
448455;116843;Joshua 8:2;link;#JM&;qal;671517;#JM&;Pred;;671518;LK ;Supp;Adju;671521;M>XRJH00;Cmpl;;;;;;;;;;;;;;;;;
448503;117082;Joshua 8:12;link;J#M ;qal;671650;W;Conj;;671651;J#M ;Pred;;671652;>WTM ;Objc;;671653;>RB ;Objc;;671654;BJN BJT&>L WBJN H<J MJM L<JR00;Cmpl;;;;;;;;;
448504;117097;Joshua 8:13;link;J#JMW ;qal;671655;W;Conj;;671656;J#JMW ;Pred;;671657;H<M >T&KL&HMXNH ;Objc;;;;;;;;;;;;;;;;;
448578;117506;Joshua 8:28;link;J#JMH ;qal;671892;W;Conj;;671893;J#JMH ;PreO;;671894;TL&<WLM #MMH ;Objc;;671895;<D HJWM HZH00;Time;;;;;;;;;;;;;
448815;118918;Joshua 10:24;link;#JMW ;qal;672651;#JMW ;Pred;;672652;>T&RGLJKM ;Objc;;672653;<L&YW>RJ HMLKJM H>LH ;Cmpl;;;;;;;;;;;;;;;;;
448817;118930;Joshua 10:24;link;J#JMW ;qal;672656;W;Conj;;672657;J#JMW ;Pred;;672658;>T&RGLJHM ;Objc;;672659;<L&YW>RJHM00;Cmpl;;;;;;;;;;;;;
448836;119003;Joshua 10:27;link;J#MW ;qal;672711;W;Conj;;672712;J#MW ;Pred;;672713;>BNJM GDLWT ;Objc;;672714;<L&PJ HM<RH ;Cmpl;;672715;<D&<YM HJWM HZH00;Time;;;;;;;;;
449936;126777;Joshua 24:7;link;J#M ;qal;676095;W;Conj;;676096;J#M ;Pred;;676097;M>PL ;Objc;;676098;BJNJKM WBJN HMYRJM ;Cmpl;;;;;;;;;;;;;
450032;127244;Joshua 24:25;link;J#M ;qal;676383;W;Conj;;676384;J#M ;Pred;;676385;LW ;Cmpl;Adju;676386;XQ WM#PV ;Objc;;676387;B#KM00;Loca;Cmpl;;;;;;;;
450162;128028;Judges 1:28;link;J#M ;qal;676827;W;Conj;;676828;J#M ;Pred;;676829;>T&HKN<NJ ;Objc;;676830;LMS ;Cmpl;;;;;;;;;;;;;
450491;129843;Judges 4:21;link;T#M ;qal;677892;W;Conj;;677893;T#M ;Pred;;677894;>T&HMQBT ;Objc;;677895;BJDH ;Cmpl;;;;;;;;;;;;;
450724;130807;Judges 6:19;link;#M ;qal;678514;HB#R ;Objc;;678515;#M ;Pred;;678516;BSL ;Cmpl;;;;;;;;;;;;;;;;;
450725;130814;Judges 6:19;link;#M ;qal;678517;W;Conj;;678518;HMRQ ;Objc;;678519;#M ;Pred;;678520;BPRWR ;Cmpl;;;;;;;;;;;;;
450969;132002;Judges 7:22;link;J#M ;qal;679245;W;Conj;;679246;J#M ;Pred;;679247;JHWH ;Subj;;679248;>T XRB >J# ;Objc;;679249;BR<HW WBKL&HMXNH ;Cmpl;;;;;;;;;
451114;132781;Judges 8:31;link;J#M ;qal;679691;W;Conj;;679692;J#M ;Pred;;679693;>T&#MW ;Objc;;679694;>BJMLK00;Objc;;;;;;;;;;;;;
