clause#;word#;passage;link;verb;stem;phr1#;phr1_txt;phr1_function;phr1_corr;phr2#;phr2_txt;phr2_function;phr2_corr;phr3#;phr3_txt;phr3_function;phr3_corr;phr4#;phr4_txt;phr4_function;phr4_corr;phr5#;phr5_txt;phr5_function;phr5_corr;phr6#;phr6_txt;phr6_function;phr6_corr;phr7#;phr7_txt;phr7_function;phr7_corr
444174;94256;Deuteronomy 2:27;link;>SWR ;qal;658656;L> ;Nega;;658657;>SWR ;Pred;;658658;JMJN W#M>WL00;Cmpl;;;;;;;;;;;;;;;;;
444358;95350;Deuteronomy 4:9;link;JSWRW ;qal;659199;W;Conj;;659200;PN&;Conj;;659201;JSWRW ;Pred;;659202;MLBBK ;Cmpl;;659203;KL JMJ XJJK ;Time;;;;;;;;;
444631;96927;Deuteronomy 5:32;link;TSRW ;qal;660036;L> ;Nega;;660037;TSRW ;Pred;;660038;JMJN W#M>L00;Cmpl;;;;;;;;;;;;;;;;;
444740;97488;Deuteronomy 7:4;link;JSJR ;hif;660349;KJ&;Conj;;660350;JSJR ;Pred;;660351;>T&BNK ;Objc;;660352;M>XRJ ;Cmpl;;;;;;;;;;;;;
444788;97744;Deuteronomy 7:15;link;HSJR ;hif;660492;W;Conj;;660493;HSJR ;Pred;;660494;JHWH ;Subj;;660495;MMK ;Cmpl;;660496;KL&XLJ ;Objc;;;;;;;;;
444984;98713;Deuteronomy 9:12;link;SRW ;qal;661069;SRW ;Pred;;661070;MHR ;Modi;;661071;MN&HDRK ;Cmpl;;;;;;;;;;;;;;;;;
445004;98796;Deuteronomy 9:16;link;SRTM ;qal;661123;SRTM ;Pred;;661124;MHR ;Modi;;661125;MN&HDRK ;Cmpl;;;;;;;;;;;;;;;;;
445207;99918;Deuteronomy 11:16;link;SRTM ;qal;661735;W;Conj;;661736;SRTM ;Pred;;;;;;;;;;;;;;;;;;;;;
445252;100176;Deuteronomy 11:28;link;SRTM ;qal;661880;W;Conj;;661881;SRTM ;Pred;;661882;MN&HDRK ;Cmpl;;;;;;;;;;;;;;;;;
445793;103202;Deuteronomy 17:11;link;TSWR ;qal;663542;L> ;Nega;;663543;TSWR ;Pred;;663544;MN&HDBR ;Cmpl;;663548;JMJN W#M>L00;Adju;Cmpl;;;;;;;;;;;;
445825;103348;Deuteronomy 17:17;link;JSWR ;qal;663644;W;Conj;;663645;L> ;Nega;;663646;JSWR ;Pred;;663647;LBBW ;Subj;;;;;;;;;;;;;
445837;103425;Deuteronomy 17:20;link;SWR ;qal;663681;W;Conj;;663682;LBLTJ SWR ;Pred;;663683;MN&HMYWH ;Cmpl;;663684;JMJN W#M>WL ;Adju;Cmpl;;;;;;;;;;;;
446163;105018;Deuteronomy 21:13;link;HSJRH ;hif;664671;W;Conj;;664672;HSJRH ;Pred;;664673;>T&#MLT #BJH ;Objc;;664674;M<LJH ;Cmpl;;;;;;;;;;;;;
446831;108354;Deuteronomy 28:14;link;TSWR ;qal;666696;W;Conj;;666697;L> ;Nega;;666698;TSWR ;Pred;;666699;MKL&HDBRJM ;Cmpl;;666705;JMJN W#M>WL ;Adju;Cmpl;;;;;;;;
447382;111389;Deuteronomy 31:29;link;SRTM ;qal;668374;W;Conj;;668375;SRTM ;Pred;;668376;MN&HDRK ;Cmpl;;;;;;;;;;;;;;;;;
447766;113068;Joshua 1:7;link;TSWR ;qal;669413;>L&;Nega;;669414;TSWR ;Pred;;669415;MMNW ;Cmpl;;669416;JMJN W#M>WL ;Adju;Cmpl;;;;;;;;;;;;
448384;116417;Joshua 7:13;link;HSJRKM ;hif;671290;<D&HSJRKM ;PreS;;671291;HXRM ;Objc;;671292;MQRBKM00;Cmpl;;;;;;;;;;;;;;;;;
448964;119784;Joshua 11:15;link;HSJR ;hif;673110;L>&;Nega;;673111;HSJR ;Pred;;673112;DBR ;Objc;;673113;MKL ;Cmpl;;;;;;;;;;;;;
449863;126328;Joshua 23:6;link;SWR&;qal;675852;LBLTJ SWR&;Pred;;675853;MMNW ;Cmpl;;675854;JMJN W#M>WL00;Cmpl;;;;;;;;;;;;;;;;;
449974;126973;Joshua 24:14;link;HSJRW ;hif;676216;W;Conj;;676217;HSJRW ;Pred;;676218;>T&>LHJM ;Objc;;;;;;;;;;;;;;;;;
450025;127201;Joshua 24:23;link;HSJRW ;hif;676360;HSJRW ;Pred;;676361;>T&>LHJ HNKR ;Objc;;;;;;;;;;;;;;;;;;;;;
450248;128545;Judges 2:17;link;SRW ;qal;677117;SRW ;Pred;;677118;MHR ;Modi;;677119;MN&HDRK ;Cmpl;;;;;;;;;;;;;;;;;
450469;129775;Judges 4:18;link;SWRH ;qal;677839;SWRH ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
450471;129777;Judges 4:18;link;SWRH ;qal;677841;SWRH ;Pred;;677842;>LJ ;Cmpl;;;;;;;;;;;;;;;;;;;;;
450473;129782;Judges 4:18;link;JSR ;qal;677845;W;Conj;;677846;JSR ;Pred;;677847;>LJH ;Cmpl;;677848;H>HLH ;Cmpl;;;;;;;;;;;;;
451250;133477;Judges 9:29;link;>SJRH ;hif;680123;W;Conj;;680124;>SJRH ;Pred;;680125;>T&>BJMLK ;Objc;;;;;;;;;;;;;;;;;
451434;134400;Judges 10:16;link;JSJRW ;hif;680679;W;Conj;;680680;JSJRW ;Pred;;680681;>T&>LHJ HNKR ;Objc;;680682;MQRBM ;Cmpl;;;;;;;;;;;;;
451839;136394;Judges 14:8;link;JSR ;qal;681973;W;Conj;;681974;JSR ;Pred;;;;;;;;;;;;;;;;;;;;;
452118;137600;Judges 16:17;link;SR ;qal;682816;W;Conj;;682817;SR ;Pred;;682818;MMNJ ;Cmpl;;682819;KXJ ;Subj;;;;;;;;;;;;;
452135;137669;Judges 16:19;link;JSR ;qal;682864;W;Conj;;682865;JSR ;Pred;;682866;KXW ;Subj;;682867;M<LJW00;Cmpl;;;;;;;;;;;;;
452144;137697;Judges 16:20;link;SR ;qal;682886;KJ ;Conj;;682887;JHWH ;Subj;;682888;SR ;Pred;;682889;M<LJW00;Cmpl;;;;;;;;;;;;;
452280;138375;Judges 18:3;link;JSWRW ;qal;683305;W;Conj;;683306;JSWRW ;Pred;;683307;#M ;Cmpl;;;;;;;;;;;;;;;;;
452342;138649;Judges 18:15;link;JSWRW ;qal;683488;W;Conj;;683489;JSWRW ;Pred;;683490;#MH ;Cmpl;;;;;;;;;;;;;;;;;
452495;139355;Judges 19:11;link;NSWRH ;qal;683934;W;Conj;;683935;NSWRH ;Pred;;683936;>L&<JR&HJBWSJ HZ>T ;Cmpl;;;;;;;;;;;;;;;;;
452498;139370;Judges 19:12;link;NSWR ;qal;683944;L> ;Nega;;683945;NSWR ;Pred;;683946;>L&<JR NKRJ ;Cmpl;;;;;;;;;;;;;;;;;
452509;139420;Judges 19:15;link;JSRW ;qal;683975;W;Conj;;683976;JSRW ;Pred;;683977;#M ;Cmpl;;;;;;;;;;;;;;;;;
452634;140038;Judges 20:8;link;NSWR ;qal;684338;W;Conj;;684339;L> ;Nega;;684340;NSWR ;Pred;;;;;;;;;;;;;;;;;
452960;141803;1_Samuel 1:14;link;HSJRJ ;hif;685359;HSJRJ ;Pred;;685360;>T&JJNK ;Objc;;685361;M<LJK00;Cmpl;;;;;;;;;;;;;;;;;
453488;144167;1_Samuel 6:3;link;TSWR ;qal;686920;LMH ;Ques;;686921;L>&;Nega;;686922;TSWR ;Pred;;686923;JDW ;Subj;;686924;MKM00;Cmpl;;;;;;;;;
453533;144409;1_Samuel 6:12;link;SRW ;qal;687063;W;Conj;;687064;L>&;Nega;;687065;SRW ;Pred;;687066;JMJN W#M>WL ;Cmpl;;;;;;;;;;;;;
453590;144734;1_Samuel 7:3;link;HSJRW ;hif;687241;HSJRW ;Pred;;687242;>T&>LHJ HNKR WH<#TRWT ;Objc;;687243;MTWKKM ;Cmpl;;;;;;;;;;;;;;;;;
453594;144760;1_Samuel 7:4;link;JSJRW ;hif;687255;W;Conj;;687256;JSJRW ;Pred;;687257;BNJ J#R>L ;Subj;;687258;>T&HB<LJM W>T&H<#TRT ;Objc;;;;;;;;;;;;;
454213;147676;1_Samuel 12:20;link;TSWRW ;qal;689151;>K ;Modi;;689152;>L&;Nega;;689153;TSWRW ;Pred;;689154;M>XRJ JHWH ;Cmpl;;;;;;;;;;;;;
454215;147689;1_Samuel 12:21;link;TSWRW ;qal;689159;W;Conj;;689160;L> ;Nega;;689161;TSWRW ;Pred;;;;;;;;;;;;;;;;;
454602;149638;1_Samuel 15:6;link;SRW ;qal;690347;SRW ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
454607;149659;1_Samuel 15:6;link;JSR ;qal;690360;W;Conj;;690361;JSR ;Pred;;690362;QJNJ ;Subj;;690363;MTWK <MLQ00;Cmpl;;;;;;;;;;;;;
454725;150190;1_Samuel 15:32;link;SR ;qal;690705;>KN ;Intj;;690706;SR ;Pred;;690707;MR&HMWT00;Subj;;;;;;;;;;;;;;;;;
454819;150572;1_Samuel 16:14;link;SRH ;qal;690978;W;Conj;;690979;RWX JHWH ;Subj;;690980;SRH ;Pred;;690981;M<M #>WL ;Cmpl;;;;;;;;;;;;;
454864;150767;1_Samuel 16:23;link;SRH ;qal;691106;W;Conj;;691107;SRH ;Pred;;691108;M<LJW ;Cmpl;;691109;RWX HR<H00;Subj;;;;;;;;;;;;;
454981;151336;1_Samuel 17:26;link;HSJR ;hif;691451;W;Conj;;691452;HSJR ;Pred;;691453;XRPH ;Objc;;691454;M<L J#R>L ;Cmpl;;;;;;;;;;;;;
455049;151666;1_Samuel 17:39;link;JSRM ;hif;691657;W;Conj;;691658;JSRM ;PreO;;691659;DWD ;Subj;;691660;M<LJW00;Cmpl;;;;;;;;;;;;;
455079;151827;1_Samuel 17:46;link;HSRTJ ;hif;691756;W;Conj;;691757;HSRTJ ;Pred;;691758;>T&R>#K ;Objc;;691759;M<LJK ;Cmpl;;;;;;;;;;;;;
455198;152409;1_Samuel 18:12;link;SR00;qal;692106;W;Conj;;692107;M<M #>WL ;Cmpl;;692108;SR00;Pred;;;;;;;;;;;;;;;;;
455199;152411;1_Samuel 18:13;link;JSRHW ;hif;692109;W;Conj;;692110;JSRHW ;PreO;;692111;#>WL ;Subj;;692112;M<MW ;Cmpl;;;;;;;;;;;;;
455663;154508;1_Samuel 21:7;link;MWSRJM ;hof;693544;H;Rela;;693545;MWSRJM ;PreC;;693546;MLPNJ JHWH ;Cmpl;;;;;;;;;;;;;;;;;
455775;155078;1_Samuel 22:14;link;SR ;qal;693898;W;Conj;;693899;SR ;PreC;;693900;>L&M#M<TK ;Cmpl;;;;;;;;;;;;;;;;;
456524;158563;1_Samuel 28:3;link;HSJR ;hif;696176;W;Conj;;696177;#>WL ;Subj;;696178;HSJR ;Pred;;696179;H>BWT W>T&HJD<NJM ;Objc;;696180;MH>RY00;Cmpl;;;;;;;;;
456592;158845;1_Samuel 28:15;link;SR ;qal;696380;W;Conj;;696381;>LHJM ;Subj;;696382;SR ;Pred;;696383;M<LJ ;Cmpl;;;;;;;;;;;;;
456599;158876;1_Samuel 28:16;link;SR ;qal;696401;W;Conj;;696402;JHWH ;Subj;;696403;SR ;Pred;;696404;M<LJK ;Cmpl;;;;;;;;;;;;;
457109;161400;2_Samuel 2:21;link;SWR ;qal;697953;LSWR ;Pred;;697954;M>XRJW00;Cmpl;;;;;;;;;;;;;;;;;;;;;
457112;161411;2_Samuel 2:22;link;SWR ;qal;697961;SWR ;Pred;;697962;LK ;Supp;Adju;697963;M>XRJ ;Cmpl;;;;;;;;;;;;;;;;;
457116;161428;2_Samuel 2:23;link;SWR ;qal;697974;LSWR ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
457371;162747;2_Samuel 4:7;link;JSJRW ;hif;698763;W;Conj;;698764;JSJRW ;Pred;;698765;>T&R>#W ;Objc;;;;;;;;;;;;;;;;;
457425;163053;2_Samuel 5:6;link;HSJRK ;hif;698938;KJ >M&;Conj;;698939;HSJRK ;PreO;PreS;698940;H<WRJM WHPSXJM ;Objc;;;;;;;;;;;;;;;;;
457523;163613;2_Samuel 6:10;link;HSJR ;hif;699260;LHSJR ;Pred;;699261;>LJW ;Cmpl;;699262;>T&>RWN JHWH ;Objc;;699263;<L&<JR DWD ;Cmpl;;;;;;;;;;;;;
457638;164256;2_Samuel 7:15;link;JSWR ;qal;699627;W;Conj;;699628;XSDJ ;Subj;;699629;L>&;Nega;;699630;JSWR ;Pred;;699631;MMNW ;Cmpl;;;;;;;;;
457639;164260;2_Samuel 7:15;link;HSRTJ ;hif;699632;K>#R ;Conj;;699633;HSRTJ ;Pred;;699634;M<M #>WL ;Cmpl;;;;;;;;;;;;;;;;;
457640;164265;2_Samuel 7:15;link;HSRTJ ;hif;699635;>#R ;Rela;;699636;HSRTJ ;Pred;;699637;MLPNJK00;Cmpl;;;;;;;;;;;;;;;;;
458092;166589;2_Samuel 12:10;link;TSWR ;qal;701054;L>&;Nega;;701055;TSWR ;Pred;;701056;XRB ;Subj;;701057;MBJTK ;Cmpl;;701058;<D&<WLM ;Time;;;;;;;;;
458850;169973;2_Samuel 16:9;link;>SJRH ;hif;703285;W;Conj;;703286;>SJRH ;Pred;;703287;>T&R>#W00;Objc;;;;;;;;;;;;;;;;;
459755;174520;2_Samuel 22:23;link;>SWR ;qal;706041;L>&;Nega;;706042;>SWR ;Pred;;706043;MMNH00;Cmpl;;;;;;;;;;;;;;;;;
460481;178008;1_Kings 2:31;link;HSJRT ;hif;708125;W;Conj;;708126;HSJRT ;Pred;;708127;DMJ XNM ;Objc;;708131;M<LJ WM<L BJT >BJ00;Cmpl;;;;;;;;;;;;;
462310;188428;1_Kings 15:5;link;SR ;qal;713689;W;Conj;;713690;L>&;Nega;;713691;SR ;Pred;;713692;MKL ;Cmpl;;713695;KL JMJ XJJW ;Time;;;;;;;;;
462327;188542;1_Kings 15:12;link;JSR ;hif;713749;W;Conj;;713750;JSR ;Pred;;713751;>T&KL&HGLLJM ;Objc;;;;;;;;;;;;;;;;;
462330;188556;1_Kings 15:13;link;JSRH ;hif;713757;W;Conj;;713758;JSRH ;PreO;;713759;MGBJRH ;Cmpl;;;;;;;;;;;;;;;;;
462334;188579;1_Kings 15:14;link;SRW ;qal;713771;W;Conj;;713772;HBMWT ;Objc;Subj;713773;L>&;Nega;;713774;SRW ;Pred;;;;;;;;;;;;;
463171;192448;1_Kings 20:24;link;HSR ;hif;716132;HSR ;Pred;;716133;HMLKJM ;Objc;;;;;;;;;;;;;;;;;;;;;
463267;192876;1_Kings 20:39;link;SR ;qal;716419;W;Conj;;716420;HNH&;Intj;;716421;>J# ;Subj;;716422;SR ;Pred;;;;;;;;;;;;;
463282;192923;1_Kings 20:41;link;JSR ;hif;716459;W;Conj;;716460;JSR ;Pred;;716461;>T&H>PR ;Objc;;716462;M<LJ <JNJW ;Cmpl;;;;;;;;;;;;;
463607;194326;1_Kings 22:32;link;JSRW ;qal;717385;W;Conj;;717386;JSRW ;Pred;;717387;<LJW ;Cmpl;;;;;;;;;;;;;;;;;
463650;194558;1_Kings 22:43;link;SR ;qal;717514;L>&;Nega;;717515;SR ;Pred;;717516;MMNW ;Cmpl;;;;;;;;;;;;;;;;;
463653;194571;1_Kings 22:44;link;SRW ;qal;717521;>K HBMWT ;Objc;Subj;717522;L>&;Nega;;717523;SRW ;Pred;;;;;;;;;;;;;;;;;
463960;195867;2_Kings 3:2;link;JSR ;hif;718403;W;Conj;;718404;JSR ;Pred;;718405;>T&MYBT HB<L ;Objc;;;;;;;;;;;;;;;;;
463964;195887;2_Kings 3:3;link;SR ;qal;718414;L>&;Nega;;718415;SR ;Pred;;718416;MMNH00;Cmpl;;;;;;;;;;;;;;;;;
464128;196641;2_Kings 4:8;link;JSR ;qal;718893;JSR ;Pred;;718894;#MH ;Cmpl;;;;;;;;;;;;;;;;;;;;;
464139;196682;2_Kings 4:10;link;JSWR ;qal;718922;JSWR ;Pred;;718923;#MH00;Cmpl;;;;;;;;;;;;;;;;;;;;;
464142;196692;2_Kings 4:11;link;JSR ;qal;718930;W;Conj;;718931;JSR ;Pred;;718932;>L&H<LJH ;Cmpl;;;;;;;;;;;;;;;;;
464687;198859;2_Kings 6:32;link;HSJR ;hif;720427;LHSJR ;Pred;;720428;>T&R>#J ;Objc;;;;;;;;;;;;;;;;;;;;;
465351;201820;2_Kings 10:29;link;SR ;qal;722285;L>&;Nega;;722286;SR ;Pred;;722287;JHW> ;Subj;;722288;M>XRJHM ;Cmpl;;;;;;;;;;;;;
465363;201878;2_Kings 10:31;link;SR ;qal;722319;L> ;Nega;;722320;SR ;Pred;;722321;M<L XV>WT JRB<M ;Cmpl;;;;;;;;;;;;;;;;;
465481;202594;2_Kings 12:4;link;SRW ;qal;722680;RQ HBMWT ;Objc;Subj;722681;L>&;Nega;;722682;SRW ;Pred;;;;;;;;;;;;;;;;;
465559;203109;2_Kings 13:2;link;SR ;qal;722936;L>&;Nega;;722937;SR ;Pred;;722938;MMNH00;Cmpl;;;;;;;;;;;;;;;;;
465569;203176;2_Kings 13:6;link;SRW ;qal;722975;>K ;Modi;;722976;L>&;Nega;;722977;SRW ;Pred;;722978;MXV>WT BJT&JRB<M ;Cmpl;;;;;;;;;;;;;
465587;203287;2_Kings 13:11;link;SR ;qal;723033;L> ;Nega;;723034;SR ;Pred;;723035;MKL&XV>WT JRB<M BN&NBV ;Cmpl;;;;;;;;;;;;;;;;;
465671;203676;2_Kings 14:4;link;SRW ;qal;723275;RQ HBMWT ;Objc;Subj;723276;L>&;Nega;;723277;SRW ;Pred;;;;;;;;;;;;;;;;;
465746;204126;2_Kings 14:24;link;SR ;qal;723518;L> ;Nega;;723519;SR ;Pred;;723520;MKL&XV>WT JRB<M BN&NBV ;Cmpl;;;;;;;;;;;;;;;;;
465775;204310;2_Kings 15:4;link;SRW ;qal;723607;RQ HBMWT ;Objc;Subj;723608;L>&;Nega;;723609;SRW ;Pred;;;;;;;;;;;;;;;;;
465793;204421;2_Kings 15:9;link;SR ;qal;723667;L> ;Nega;;723668;SR ;Pred;;723669;MXV>WT JRB<M BN&NBV ;Cmpl;;;;;;;;;;;;;;;;;
465824;204593;2_Kings 15:18;link;SR ;qal;723758;L> ;Nega;;723759;SR ;Pred;;723760;M<L XV>WT JRB<M BN&NBV ;Cmpl;;723764;KL&JMJW00;Time;;;;;;;;;;;;;
465843;204721;2_Kings 15:24;link;SR ;qal;723824;L> ;Nega;;723825;SR ;Pred;;723826;MXV>WT JRB<M BN&NBV ;Cmpl;;;;;;;;;;;;;;;;;
465856;204811;2_Kings 15:28;link;SR ;qal;723864;L> ;Nega;;723865;SR ;Pred;;723866;MN&XV>WT JRB<M BN&NBV ;Cmpl;;;;;;;;;;;;;;;;;
465877;204956;2_Kings 15:35;link;SRW ;qal;723922;RQ HBMWT ;Objc;Subj;723923;L> ;Nega;;723924;SRW ;Pred;;;;;;;;;;;;;;;;;
465953;205474;2_Kings 16:17;link;JSR ;hif;724164;W;Conj;;724165;JSR ;Pred;;724166;M<LJHM ;Cmpl;;724167;>T&HKJR ;Objc;;;;;;;;;;;;;
466032;205960;2_Kings 17:18;link;JSRM ;hif;724433;W;Conj;;724434;JSRM ;PreO;;724435;M<L PNJW ;Cmpl;;;;;;;;;;;;;;;;;
466047;206041;2_Kings 17:22;link;SRW ;qal;724482;L>&;Nega;;724483;SRW ;Pred;;724484;MMNH00;Cmpl;;;;;;;;;;;;;;;;;
466048;206045;2_Kings 17:23;link;HSJR ;hif;724485;<D >#R&;Conj;;724486;HSJR ;Pred;;724487;JHWH ;Subj;;724488;>T&J#R>L ;Objc;;724489;M<L PNJW ;Cmpl;;;;;;;;;
466138;206562;2_Kings 18:4;link;HSJR ;hif;724787;HW> ;Subj;;724788;HSJR ;Pred;;724789;>T&HBMWT ;Objc;;;;;;;;;;;;;;;;;
466150;206623;2_Kings 18:6;link;SR ;qal;724827;L>&;Nega;;724828;SR ;Pred;;724829;M>XRJW ;Cmpl;;;;;;;;;;;;;;;;;
466218;207015;2_Kings 18:22;link;HSJR ;hif;725027;>#R ;Rela;;725028;HSJR ;Pred;;725029;XZQJHW ;Subj;;725030;>T&BMTJW W>T&MZBXTJW ;Objc;;;;;;;;;;;;;
466672;209253;2_Kings 22:2;link;SR ;qal;726354;W;Conj;;726355;L>&;Nega;;726356;SR ;Pred;;726357;JMJN W#M>WL00;Cmpl;;;;;;;;;;;;;
466846;210400;2_Kings 23:19;link;HSJR ;hif;726882;W;Conj;;726883;GM >T&KL&BTJ HBMWT ;Objc;;726890;HSJR ;Pred;;726891;J>#JHW ;Subj;;;;;;;;;;;;;
466875;210609;2_Kings 23:27;link;>SJR ;hif;726985;GM >T&JHWDH ;Objc;;726986;>SJR ;Pred;;726987;M<L PNJ ;Cmpl;;;;;;;;;;;;;;;;;
466876;210615;2_Kings 23:27;link;HSRTJ ;hif;726988;K>#R ;Conj;;726989;HSRTJ ;Pred;;726990;>T&J#R>L ;Objc;;;;;;;;;;;;;;;;;
466930;210940;2_Kings 24:3;link;HSJR ;hif;727158;LHSJR ;Pred;;727159;M<L PNJW ;Cmpl;;;;;;;;;;;;;;;;;;;;;
467143;212299;Isaiah 1:16;link;HSJRW ;hif;727804;HSJRW ;Pred;;727805;R< M<LLJKM ;Objc;;727806;MNGD <JNJ ;Cmpl;;;;;;;;;;;;;;;;;
467182;212431;Isaiah 1:25;link;>SJRH ;hif;727901;W;Conj;;727902;>SJRH ;Pred;;727903;KL&BDJLJK00;Objc;;;;;;;;;;;;;;;;;
467272;212908;Isaiah 3:1;link;MSJR ;hif;728165;KJ ;Conj;;728166;HNH ;Intj;;728167;H>DWN JHWH YB>WT ;Subj;;728168;MSJR ;PreC;;728169;MJRW#LM WMJHWDH ;Cmpl;;728170;M#<N WM#<NH KL M#<N&LXM WKL M#<N&MJM00;Objc;;;;;
467331;213164;Isaiah 3:18;link;JSJR ;hif;728323;BJWM HHW> ;Time;;728324;JSJR ;Pred;;728325;>DNJ ;Subj;;728326;>T TP>RT H<KSJM WH#BJSJM WH#HRNJM00;Objc;;;;;;;;;;;;;
467392;213492;Isaiah 5:5;link;HSR ;hif;728496;HSR ;Pred;;728497;M#WKTW ;Objc;;;;;;;;;;;;;;;;;;;;;
467466;213786;Isaiah 5:23;link;JSJRW ;hif;728693;W;Conj;;728694;YDQT YDJQJM ;Objc;;728695;JSJRW ;Pred;;728696;MMNW00;Adju;Cmpl;;;;;;;;;;;;
467531;214094;Isaiah 6:7;link;SR ;qal;728896;W;Conj;;728897;SR ;Pred;;728898;<WNK ;Subj;;;;;;;;;;;;;;;;;
467636;214532;Isaiah 7:17;link;SWR&;qal;729176;SWR&;Pred;;729177;>PRJM ;Subj;;729178;M<L JHWDH ;Cmpl;;;;;;;;;;;;;;;;;
467877;215722;Isaiah 10:13;link;>SJR ;hif;729877;W;Conj;;729878;>SJR ;Pred;;729879;GBWLT <MJM ;Objc;;;;;;;;;;;;;;;;;
467928;215977;Isaiah 10:27;link;JSWR ;qal;730038;JSWR ;Pred;;730039;SBLW ;Subj;;730040;M<L #KMK ;Cmpl;;;;;;;;;;;;;;;;;
467990;216311;Isaiah 11:13;link;SRH ;qal;730231;W;Conj;;730232;SRH ;Pred;;730233;QN>T >PRJM ;Subj;;;;;;;;;;;;;;;;;
468194;217188;Isaiah 14:25;link;SR ;qal;730803;W;Conj;;730804;SR ;Pred;;730805;M<LJHM ;Cmpl;;730806;<LW ;Objc;;;;;;;;;;;;;
468195;217197;Isaiah 14:25;link;JSWR00;qal;730807;W;Conj;;730808;SBLW ;Objc;;730809;M<L #KMW ;Cmpl;;730810;JSWR00;Pred;;;;;;;;;;;;;
468322;217705;Isaiah 17:1;link;MWSR ;hof;731149;HNH ;Intj;;731150;DM#Q ;Subj;;731151;MWSR ;PreC;;731152;M<JR ;Cmpl;;;;;;;;;;;;;
468399;218060;Isaiah 18:5;link;HSJR ;hif;731351;W;Conj;;731352;>T&HNVJ#WT ;Objc;;731353;HSJR ;Pred;;;;;;;;;;;;;;;;;
468883;220188;Isaiah 25:8;link;JSJR ;hif;732606;W;Conj;;732607;XRPT <MW ;Objc;;732608;JSJR ;Pred;;732609;M<L KL&H>RY ;Cmpl;;;;;;;;;;;;;
469017;220676;Isaiah 27:9;link;HSR ;hif;732927;HSR ;Pred;;732928;XV>TW ;Objc;;;;;;;;;;;;;;;;;;;;;
469319;221962;Isaiah 30:11;link;SWRW ;qal;733766;SWRW ;Pred;;733767;MNJ&DRK ;Cmpl;;;;;;;;;;;;;;;;;;;;;
469427;222488;Isaiah 31:2;link;HSJR ;hif;734069;W;Conj;;734070;>T&DBRJW ;Objc;;734071;L> ;Nega;;734072;HSJR ;Pred;;;;;;;;;;;;;
469777;223877;Isaiah 36:7;link;HSJR ;hif;735001;>#R ;Rela;;735002;HSJR ;Pred;;735003;XZQJHW ;Subj;;735004;>T&BMTJW W>T&MZBXTJW ;Objc;;;;;;;;;;;;;
471606;230452;Isaiah 52:11;link;SWRW ;qal;739713;SWRW ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
471607;230453;Isaiah 52:11;link;SWRW ;qal;739714;SWRW ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
472049;232080;Isaiah 58:9;link;TSJR ;hif;740878;>M&;Conj;;740879;TSJR ;Pred;;740880;MTWKK ;Cmpl;;740881;MWVH ;Objc;;;;;;;;;;;;;
472151;232469;Isaiah 59:15;link;SR ;qal;741165;SR ;PreC;;741166;MR< ;Cmpl;;;;;;;;;;;;;;;;;;;;;
473142;236544;Jeremiah 4:1;link;TSJR ;hif;743904;W;Conj;;743905;>M&;Conj;;743906;TSJR ;Pred;;743907;#QWYJK ;Objc;;743908;MPNJ ;Cmpl;;;;;;;;;
473152;236591;Jeremiah 4:4;link;HSRW ;hif;743938;W;Conj;;743939;HSRW ;Pred;;743940;<RLWT LBBKM ;Objc;;;;;;;;;;;;;;;;;
473343;237273;Jeremiah 5:10;link;HSJRW ;hif;744415;HSJRW ;Pred;;744416;NVJ#WTJH ;Objc;;;;;;;;;;;;;;;;;;;;;
473409;237531;Jeremiah 5:23;link;SRW ;qal;744594;SRW ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
474524;242286;Jeremiah 15:5;link;JSWR ;qal;747677;W;Conj;;747678;MJ ;Subj;;747679;JSWR ;Pred;;;;;;;;;;;;;;;;;
474716;243193;Jeremiah 17:5;link;JSWR ;qal;748234;W;Conj;;748235;MN&JHWH ;Cmpl;;748236;JSWR ;Pred;;748237;LBW00;Subj;;;;;;;;;;;;;
476492;252202;Jeremiah 32:31;link;HSJRH ;hif;753312;LHSJRH ;PreO;;753313;M<L PNJ00;Cmpl;;;;;;;;;;;;;;;;;;;;;
476530;252413;Jeremiah 32:40;link;SWR ;qal;753423;LBLTJ SWR ;Pred;;753424;M<LJ00;Cmpl;;;;;;;;;;;;;;;;;;;;;
479406;266960;Ezekiel 6:9;link;SR ;qal;761718;>#R&;Rela;;761719;SR ;Pred;;761720;M<LJ ;Cmpl;;;;;;;;;;;;;;;;;
479892;269172;Ezekiel 11:18;link;HSJRW ;hif;763095;W;Conj;;763096;HSJRW ;Pred;;763097;>T&KL&#QWYJH W>T&KL&TW<BWTJH ;Objc;;763098;MMNH00;Cmpl;;;;;;;;;;;;;
479895;269193;Ezekiel 11:19;link;HSRTJ ;hif;763107;W;Conj;;763108;HSRTJ ;Pred;;763109;LB H>BN ;Objc;;763110;MB#RM ;Cmpl;;;;;;;;;;;;;
480481;271758;Ezekiel 16:42;link;SRH ;qal;764833;W;Conj;;764834;SRH ;Pred;;764835;QN>TJ ;Subj;;764836;MMK ;Cmpl;;;;;;;;;;;;;
