clause#;word#;passage;link;verb;stem;phr1#;phr1_txt;phr1_function;phr1_corr;phr2#;phr2_txt;phr2_function;phr2_corr;phr3#;phr3_txt;phr3_function;phr3_corr;phr4#;phr4_txt;phr4_function;phr4_corr;phr5#;phr5_txt;phr5_function;phr5_corr;phr6#;phr6_txt;phr6_function;phr6_corr;phr7#;phr7_txt;phr7_function;phr7_corr
440845;75770;Numbers 9:2;link;J<#W ;qal;648505;W;Conj;;648506;J<#W ;Pred;;648507;BNJ&J#R>L ;Subj;;648508;>T&HPSX ;Objc;;648509;BMW<DW00;Adju;;;;;;;;;
440846;75790;Numbers 9:3;link;T<#W ;qal;648510;B>RB<H <#R&JWM BXD# HZH ;Time;;648511;BJN H<RBJM ;Time;;648512;T<#W ;Pred;;648513;>TW ;Objc;;648514;BMW<DW ;Adju;;;;;;;;;
440847;75801;Numbers 9:3;link;T<#W ;qal;648515;KKL&XQTJW WKKL&M#PVJW ;Adju;;648516;T<#W ;Pred;;648517;>TW00;Objc;;;;;;;;;;;;;;;;;
440849;75810;Numbers 9:4;link;<#T ;qal;648522;L<#T ;Pred;;648523;HPSX00;Objc;;;;;;;;;;;;;;;;;;;;;
440850;75814;Numbers 9:5;link;J<#W ;qal;648524;W;Conj;;648525;J<#W ;Pred;;648526;>T&HPSX ;Objc;;648527;BR>#WN B>RB<H <#R JWM LXD# ;Time;;648528;BJN H<RBJM ;Time;;648529;BMDBR SJNJ ;Loca;;648530;KKL ;Adju;
440852;75842;Numbers 9:5;link;<#W ;qal;648535;KN ;Modi;;648536;<#W ;Pred;;648537;BNJ J#R>L00;Subj;;;;;;;;;;;;;;;;;
440857;75858;Numbers 9:6;link;<#T&;qal;648548;L<#T&;Pred;;648549;HPSX ;Objc;;648550;BJWM HHW> ;Time;;;;;;;;;;;;;;;;;
440874;75946;Numbers 9:10;link;<#H ;qal;648594;W;Conj;;648595;<#H ;Pred;;648596;PSX ;Objc;;648597;LJHWH00;Cmpl;Adju;;;;;;;;;;;;
440875;75962;Numbers 9:11;link;J<#W ;qal;648598;BXD# H#NJ B>RB<H <#R JWM ;Time;;648599;BJN H<RBJM ;Time;;648600;J<#W ;Pred;;648601;>TW ;Objc;;;;;;;;;;;;;
440879;75984;Numbers 9:12;link;J<#W ;qal;648613;KKL&XQT HPSX ;Adju;;648614;J<#W ;Pred;;648615;>TW00;Objc;;;;;;;;;;;;;;;;;
440884;76000;Numbers 9:13;link;<#WT ;qal;648627;L<#WT ;Pred;;648628;HPSX ;Subj;;;;;;;;;;;;;;;;;;;;;
440889;76030;Numbers 9:14;link;<#H ;qal;648646;W;Conj;;648647;<#H ;Pred;;648648;PSX ;Objc;;648649;LJHWH ;Cmpl;Adju;;;;;;;;;;;;
440890;76042;Numbers 9:14;link;J<#H ;qal;648650;KXQT HPSX WKM#PVW ;Adju;;648651;KN ;Modi;;648652;J<#H ;Pred;;;;;;;;;;;;;;;;;
440934;76266;Numbers 10:2;link;<#H ;qal;648779;<#H ;Pred;;648780;LK ;Cmpl;Adju;648781;#TJ XYWYRT KSP ;Objc;;;;;;;;;;;;;;;;;
440935;76272;Numbers 10:2;link;T<#H ;qal;648782;MQ#H ;Objc;;648783;T<#H ;Pred;;648784;>TM ;Objc;;;;;;;;;;;;;;;;;
441057;76936;Numbers 11:8;link;<#W ;qal;649153;W;Conj;;649154;<#W ;Pred;;649155;>TW ;Objc;;649156;<GWT ;Objc;;;;;;;;;;;;;
441085;77084;Numbers 11:15;link;<#H ;qal;649243;W;Conj;;649244;>M&;Conj;;649245;KKH ;Modi;;649246;>T&;Subj;;649247;<#H ;PreC;;649248;LJ ;Cmpl;Adju;;;;
441401;78635;Numbers 14:11;link;<#JTJ ;qal;650206;>#R ;Rela;;650207;<#JTJ ;Pred;;650208;BQRBW00;Cmpl;Adju;;;;;;;;;;;;;;;;
441404;78645;Numbers 14:12;link;><#H ;qal;650213;W;Conj;;650214;><#H ;Pred;;650215;>TK ;Objc;;650216;LGWJ&GDWL W<YWM MMNW00;Cmpl;;;;;;;;;;;;;
441441;78847;Numbers 14:22;link;<#JTJ ;qal;650323;>#R&;Rela;;650324;<#JTJ ;Pred;;650325;BMYRJM WBMDBR ;Loca;;;;;;;;;;;;;;;;;
441465;78967;Numbers 14:28;link;><#H ;qal;650396;>M&;Conj;;650397;L> ;Nega;;650401;KN ;Modi;;650402;><#H ;Pred;;650403;LKM00;Cmpl;Adju;;;;;;;;
441487;79094;Numbers 14:35;link;><#H ;qal;650465;>M&;Conj;;650466;L> ;Nega;;650467;Z>T ;Objc;;650468;><#H ;Pred;;650469;LKL&H<DH HR<H HZ>T ;Cmpl;Adju;;;;;;;;
441534;79336;Numbers 15:3;link;<#JTM ;qal;650608;W;Conj;;650609;<#JTM ;Pred;;650610;>#H <LH >W&ZBX ;Objc;;650611;LJHWH ;Cmpl;Adju;650619;MN&HBQR >W MN&HY>N00;Cmpl;Adju;;;;;;;;
441537;79353;Numbers 15:3;link;<#WT ;qal;650616;L<#WT ;Pred;;650617;RJX NJXX ;Objc;;650618;LJHWH ;Cmpl;Adju;;;;;;;;;;;;;;;;
441541;79389;Numbers 15:5;link;T<#H ;qal;650629;W;Conj;;650630;JJN LNSK RBJ<JT HHJN ;Objc;;650631;T<#H ;Pred;;650632;<L&H<LH >W LZBX ;Adju;;650633;LKB# H>XD00;Adju;;;;;;;;;
441542;79406;Numbers 15:6;link;T<#H ;qal;650634;>W ;Conj;;650635;L>JL ;Adju;;650636;T<#H ;Pred;;650637;MNXH ;Objc;;650638;SLT #NJ <#RNJM ;Objc;;;;;;;;;
441546;79433;Numbers 15:8;link;T<#H ;qal;650646;W;Conj;;650647;KJ&;Conj;;650648;T<#H ;Pred;;650649;BN&BQR ;Objc;;650650;<LH >W&ZBX ;Objc;;;;;;;;;
441553;79478;Numbers 15:11;link;J<#H ;nif;650669;KKH ;Modi;;650670;J<#H ;Pred;;650671;L#WR H>XD >W L>JL H>XD >W&L#H BKB#JM >W B<ZJM00;Cmpl;Adju;;;;;;;;;;;;;;;;
441555;79505;Numbers 15:12;link;T<#W ;qal;650673;>#R ;Rela;;650674;T<#W ;Pred;;;;;;;;;;;;;;;;;;;;;
441554;79507;Numbers 15:12;link;T<#W ;qal;650672;KMSPR ;Adju;;650675;KKH ;Modi;;650676;T<#W ;Pred;;650677;L>XD ;Cmpl;Adju;650678;KMSPRM00;Adju;;;;;;;;;
441556;79516;Numbers 15:13;link;J<#H&;qal;650679;KL&H>ZRX ;Subj;;650680;J<#H&;Pred;;650681;KKH ;Modi;;650682;>T&>LH ;Objc;;;;;;;;;;;;;
441560;79539;Numbers 15:14;link;<#H ;qal;650695;W;Conj;;650696;<#H ;Pred;;650697;>#H RJX&NJXX ;Objc;;650698;LJHWH ;Cmpl;Adju;;;;;;;;;;;;
441561;79547;Numbers 15:14;link;T<#W ;qal;650699;K>#R ;Conj;;650700;T<#W ;Pred;;;;;;;;;;;;;;;;;;;;;
441562;79549;Numbers 15:14;link;J<#H00;qal;650701;KN ;Modi;;650702;J<#H00;Pred;;;;;;;;;;;;;;;;;;;;;
441582;79648;Numbers 15:22;link;T<#W ;qal;650757;W;Conj;;650758;L> ;Nega;;650759;T<#W ;Pred;;650760;>T KL&HMYWT H>LH ;Objc;;650765;>T KL&;Objc;;;;;;;;;
441587;79686;Numbers 15:24;link;N<#TH ;nif;650777;>M ;Conj;;650778;M<JNJ H<DH ;Adju;;650779;N<#TH ;Pred;;650780;L#GGH ;Adju;;;;;;;;;;;;;
441588;79690;Numbers 15:24;link;<#W ;qal;650781;W;Conj;;650782;<#W ;Pred;;650783;KL&H<DH ;Subj;;650784;PR BN&BQR >XD ;Objc;;650785;L<LH ;Cmpl;;650786;LRJX NJXX LJHWH ;Adju;;;;;
441608;79825;Numbers 15:29;link;<#H ;qal;650852;L<#H ;PreC;;650853;B#GGH00;Adju;;;;;;;;;;;;;;;;;;;;;
441610;79832;Numbers 15:30;link;T<#H ;qal;650856;>#R&;Rela;;650857;T<#H ;Pred;;650858;BJD RMH ;Adju;;;;;;;;;;;;;;;;;
441625;79916;Numbers 15:34;link;J<#H ;nif;650903;MH&;Subj;;650904;J<#H ;Pred;;650905;LW00;Cmpl;Adju;;;;;;;;;;;;;;;;
441637;79981;Numbers 15:38;link;<#W ;qal;650943;W;Conj;;650944;<#W ;Pred;;650945;LHM ;Cmpl;Adju;650946;YJYT <L&KNPJ BGDJHM ;Objc;;650947;LDRTM ;Adju;;;;;;;;;
441642;80012;Numbers 15:39;link;<#JTM ;qal;650962;W;Conj;;650963;<#JTM ;Pred;;650964;>TM ;Objc;;;;;;;;;;;;;;;;;
441646;80029;Numbers 15:40;link;<#JTM ;qal;650975;W;Conj;;650976;<#JTM ;Pred;;650977;>T&KL&MYWTJ ;Objc;;;;;;;;;;;;;;;;;
441673;80162;Numbers 16:6;link;<#W ;qal;651047;Z>T ;Objc;;651048;<#W ;Pred;;;;;;;;;;;;;;;;;;;;;
441762;80581;Numbers 16:28;link;<#WT ;qal;651300;L<#WT ;Pred;;651301;>T KL&HM<#JM H>LH ;Objc;;;;;;;;;;;;;;;;;;;;;
441800;80777;Numbers 17:3;link;<#W ;qal;651411;W;Conj;;651412;<#W ;Pred;;651413;>TM ;Objc;;651414;RQ<J PXJM ;PrAd;;651415;YPWJ LMZBX ;Objc;;;;;;;;;
441881;81258;Numbers 17:26;link;J<# ;qal;651684;W;Conj;;651685;J<# ;Pred;;651686;M#H ;Subj;;;;;;;;;;;;;;;;;
441883;81266;Numbers 17:26;link;<#H00;qal;651691;KN ;Modi;;651692;<#H00;Pred;;;;;;;;;;;;;;;;;;;;;
442185;83055;Numbers 20:27;link;J<# ;qal;652673;W;Conj;;652674;J<# ;Pred;;652675;M#H ;Subj;;;;;;;;;;;;;;;;;
442228;83298;Numbers 21:8;link;<#H ;qal;652821;<#H ;Pred;;652822;LK ;Cmpl;Adju;652823;#RP ;Objc;;;;;;;;;;;;;;;;;
442233;83317;Numbers 21:9;link;J<# ;qal;652836;W;Conj;;652837;J<# ;Pred;;652838;M#H ;Subj;;652839;NX# NX#T ;Objc;;;;;;;;;;;;;
442330;83767;Numbers 21:34;link;<#JT ;qal;653105;W;Conj;;653106;<#JT ;Pred;;653107;LW ;Cmpl;Adju;;;;;;;;;;;;;;;;
442331;83771;Numbers 21:34;link;<#JT ;qal;653108;K>#R ;Conj;;653109;<#JT ;Pred;;653110;LSJXN MLK H>MRJ ;Cmpl;Adju;;;;;;;;;;;;;;;;
442339;83822;Numbers 22:2;link;<#H ;qal;653135;>#R&;Rela;;653136;<#H ;Pred;;653137;J#R>L ;Subj;;653138;L>MRJ00;Cmpl;Adju;;;;;;;;;;;;
442411;84131;Numbers 22:17;link;><#H ;qal;653345;W;Conj;;653346;KL ;Objc;;653350;><#H ;Pred;;;;;;;;;;;;;;;;;
442420;84168;Numbers 22:18;link;<#WT ;qal;653372;L<#WT ;Pred;;653373;QVNH >W GDWLH00;Objc;;;;;;;;;;;;;;;;;;;;;
442433;84217;Numbers 22:20;link;T<#H00;qal;653409;>TW ;Objc;;653410;T<#H00;Pred;;;;;;;;;;;;;;;;;;;;;
442468;84389;Numbers 22:28;link;<#JTJ ;qal;653518;MH&;Objc;;653519;<#JTJ ;Pred;;653520;LK ;Cmpl;Adju;;;;;;;;;;;;;;;;
442478;84437;Numbers 22:30;link;<#WT ;qal;653555;L<#WT ;Pred;;653556;LK ;Cmpl;Adju;653557;KH ;Modi;;;;;;;;;;;;;;;;;
442542;84701;Numbers 23:2;link;J<# ;qal;653748;W;Conj;;653749;J<# ;Pred;;653750;BLQ ;Subj;;;;;;;;;;;;;;;;;
442583;84868;Numbers 23:11;link;<#JT ;qal;653870;MH ;Objc;;653871;<#JT ;Pred;;653872;LJ ;Cmpl;Adju;;;;;;;;;;;;;;;;
442627;85017;Numbers 23:19;link;J<#H ;qal;653991;W;Conj;;653992;L> ;Nega;;653993;J<#H ;Pred;;;;;;;;;;;;;;;;;
442658;85128;Numbers 23:26;link;><#H00;qal;654080;>TW ;Objc;;654081;><#H00;Pred;;;;;;;;;;;;;;;;;;;;;
442669;85187;Numbers 23:30;link;J<# ;qal;654118;W;Conj;;654119;J<# ;Pred;;654120;BLQ ;Subj;;;;;;;;;;;;;;;;;
442728;85417;Numbers 24:13;link;<#WT ;qal;654277;L<#WT ;Pred;;654278;VWBH >W R<H ;Objc;;654279;MLBJ ;Adju;;;;;;;;;;;;;;;;;
442735;85437;Numbers 24:14;link;J<#H ;qal;654292;>#R ;Rela;;654293;J<#H ;Pred;;654294;H<M HZH ;Subj;;654295;L<MK ;Cmpl;Adju;654296;B>XRJT HJMJM00;Time;;;;;;;;;
442753;85516;Numbers 24:18;link;<#H ;qal;654340;W;Conj;;654341;J#R>L ;Subj;;654342;<#H ;PreC;;654343;XJL00;Objc;;;;;;;;;;;;;
443050;87298;Numbers 27:22;link;J<# ;qal;655150;W;Conj;;655151;J<# ;Pred;;655152;M#H ;Subj;;;;;;;;;;;;;;;;;
443067;87387;Numbers 28:4;link;T<#H ;qal;655199;>T&HKB# >XD ;Objc;;655200;T<#H ;Pred;;655201;BBQR ;Time;;;;;;;;;;;;;;;;;
443068;87397;Numbers 28:4;link;T<#H ;qal;655202;W;Conj;;655203;>T HKB# H#NJ ;Objc;;655204;T<#H ;Pred;;655205;BJN H<RBJM00;Time;;;;;;;;;;;;;
443072;87418;Numbers 28:6;link;<#JH ;qal;655211;H;Rela;;655212;<#JH ;PreC;;655213;BHR SJNJ ;Loca;;655214;LRJX NJXX ;Adju;;655215;>#H LJHWH00;Adju;;;;;;;;;
443075;87452;Numbers 28:8;link;T<#H ;qal;655223;W;Conj;;655224;>T HKB# H#NJ ;Objc;;655225;T<#H ;Pred;;655226;BJN H<RBJM ;Time;;;;;;;;;;;;;
443076;87463;Numbers 28:8;link;T<#H ;qal;655227;KMNXT HBQR WKNSKW ;Adju;;655228;T<#H ;Pred;;;;;;;;;;;;;;;;;;;;;
443096;87613;Numbers 28:15;link;J<#H ;nif;655281;W;Conj;;655282;#<JR <ZJM >XD ;Subj;;655283;LXV>T LJHWH ;Cmpl;BoundErr;655284;<L&<LT HTMJD ;Adju;;655285;J<#H ;Pred;;;;;;;;;
443102;87658;Numbers 28:18;link;T<#W00;qal;655299;KL&ML>KT <BDH ;Objc;;655300;L> ;Nega;;655301;T<#W00;Pred;;;;;;;;;;;;;;;;;
443108;87698;Numbers 28:20;link;T<#W00;qal;655317;W;Conj;;655318;#NJ <#RNJM ;Objc;;655319;L>JL ;Cmpl;Adju;655320;T<#W00;Pred;;;;;;;;;;;;;
443109;87701;Numbers 28:21;link;T<#H ;qal;655321;<#RWN <#RWN ;Objc;;655322;T<#H ;Pred;;655323;LKB# H>XD ;Cmpl;Adju;655324;L#B<T HKB#JM00;Adju;;;;;;;;;;;;;
443112;87729;Numbers 28:23;link;T<#W ;qal;655329;MLBD <LT HBQR ;Adju;;655332;T<#W ;Pred;;655333;>T&>LH00;Objc;;;;;;;;;;;;;;;;;
443114;87734;Numbers 28:24;link;T<#W ;qal;655334;K>LH ;Adju;;655335;T<#W ;Pred;;655336;LJWM #B<T JMJM ;Time;;655337;LXM >#H RJX&NJXX LJHWH ;Objc;;;;;;;;;;;;;
443115;87750;Numbers 28:24;link;J<#H ;nif;655338;<L&<WLT HTMJD ;Adju;;655339;J<#H ;Pred;;;;;;;;;;;;;;;;;;;;;
443118;87767;Numbers 28:25;link;T<#W00;qal;655347;KL&ML>KT <BDH ;Objc;;655348;L> ;Nega;;655349;T<#W00;Pred;;;;;;;;;;;;;;;;;
443121;87789;Numbers 28:26;link;T<#W00;qal;655359;KL&ML>KT <BDH ;Objc;;655360;L> ;Nega;;655361;T<#W00;Pred;;;;;;;;;;;;;;;;;
443131;87854;Numbers 28:31;link;T<#W ;qal;655382;MLBD <LT HTMJD WMNXTW ;Adju;;655383;T<#W ;Pred;;;;;;;;;;;;;;;;;;;;;
443135;87879;Numbers 29:1;link;T<#W ;qal;655394;KL&ML>KT <BDH ;Objc;;655395;L> ;Nega;;655396;T<#W ;Pred;;;;;;;;;;;;;;;;;
443137;87885;Numbers 29:2;link;<#JTM ;qal;655400;W;Conj;;655401;<#JTM ;Pred;;655402;<LH ;Objc;;655403;LRJX NJXX LJHWH ;Cmpl;Adju;655404;PR BN&BQR >XD >JL >XD KB#JM BNJ&#NH #B<H TMJMM00;Objc;;;;;;;;;
443147;87986;Numbers 29:7;link;T<#W00;qal;655433;KL&ML>KH ;Objc;;655434;L> ;Nega;;655435;T<#W00;Pred;;;;;;;;;;;;;;;;;
443157;88073;Numbers 29:12;link;T<#W ;qal;655464;KL&ML>KT <BDH ;Objc;;655465;L> ;Nega;;655466;T<#W ;Pred;;;;;;;;;;;;;;;;;
443186;88465;Numbers 29:35;link;T<#W00;qal;655562;KL&ML>KT <BDH ;Objc;;655563;L> ;Nega;;655564;T<#W00;Pred;;;;;;;;;;;;;;;;;
443190;88516;Numbers 29:39;link;T<#W ;qal;655575;>LH ;Objc;;655576;T<#W ;Pred;;655577;LJHWH ;Cmpl;Adju;655578;BMW<DJKM ;Adju;;655579;LBD MNDRJKM WNDBTJKM ;Adju;;655580;L<LTJKM WLMNXTJKM WLNSKJKM WL#LMJKM00;Adju;;;;;
443202;88592;Numbers 30:3;link;J<#H00;qal;655614;KKL&;Adju;;655618;J<#H00;Pred;;;;;;;;;;;;;;;;;;;;;
443336;89488;Numbers 31:31;link;J<# ;qal;656047;W;Conj;;656048;J<# ;Pred;;656049;M#H W>L<ZR HKHN ;Subj;;;;;;;;;;;;;;;;;
443406;90022;Numbers 32:8;link;<#W ;qal;656269;KH ;Modi;;656270;<#W ;Pred;;656271;>BTJKM ;Subj;;;;;;;;;;;;;;;;;
443426;90136;Numbers 32:13;link;<#H ;qal;656327;H;Rela;;656328;<#H ;PreC;;;;;;;;;;;;;;;;;;;;;
443447;90255;Numbers 32:20;link;T<#WN ;qal;656398;>M&;Conj;;656399;T<#WN ;Pred;;656400;>T&HDBR HZH ;Objc;;;;;;;;;;;;;;;;;
443455;90319;Numbers 32:23;link;T<#WN ;qal;656431;W;Conj;;656432;>M&;Conj;;656433;L> ;Nega;;656434;T<#WN ;Pred;;656435;KN ;Modi;;;;;;;;;
443461;90345;Numbers 32:24;link;T<#W00;qal;656452;W;Conj;;656456;T<#W00;Pred;;;;;;;;;;;;;;;;;;;;;
443465;90358;Numbers 32:25;link;J<#W ;qal;656462;<BDJK ;Subj;;656463;J<#W ;Pred;;;;;;;;;;;;;;;;;;;;;
443481;90480;Numbers 32:31;link;N<#H00;qal;656522;KN ;Modi;;656523;N<#H00;Pred;;;;;;;;;;;;;;;;;;;;;
443513;90738;Numbers 33:4;link;<#H ;qal;656633;W;Conj;;656634;B>LHJHM ;Cmpl;Adju;656635;<#H ;Pred;;656636;JHWH ;Subj;;656637;#PVJM00;Objc;;;;;;;;;
443642;91385;Numbers 33:56;link;<#WT ;qal;657042;L<#WT ;Pred;;657043;LHM ;Cmpl;Adju;;;;;;;;;;;;;;;;;;;;
443643;91387;Numbers 33:56;link;><#H ;qal;657044;><#H ;Pred;;657045;LKM00;Cmpl;Adju;;;;;;;;;;;;;;;;;;;;
443871;92733;Numbers 36:10;link;<#W ;qal;657774;KN ;Modi;;657775;<#W ;Pred;;657776;BNWT YLPXD00;Subj;;;;;;;;;;;;;;;;;
443920;93070;Deuteronomy 1:14;link;<#WT00;qal;657923;L<#WT00;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
443937;93172;Deuteronomy 1:18;link;T<#WN00;qal;657973;>#R ;Rela;;657974;T<#WN00;Pred;;;;;;;;;;;;;;;;;;;;;
443994;93413;Deuteronomy 1:30;link;<#H ;qal;658130;>#R ;Rela;;658131;<#H ;Pred;;658132;>TKM ;Adju;;658133;BMYRJM ;Loca;;658134;L<JNJKM00;Adju;;;;;;;;;
444064;93702;Deuteronomy 1:44;link;T<#JNH ;qal;658319;K>#R ;Conj;;658320;T<#JNH ;Pred;;658321;HDBRJM ;Subj;;;;;;;;;;;;;;;;;
444115;93973;Deuteronomy 2:12;link;<#H ;qal;658491;K>#R ;Conj;;658492;<#H ;Pred;;658493;J#R>L ;Subj;;658494;L>RY JR#TW ;Cmpl;Adju;;;;;;;;;;;;
444147;94136;Deuteronomy 2:22;link;<#H ;qal;658588;K>#R ;Conj;;658589;<#H ;Pred;;658590;LBNJ <#W ;Cmpl;Adju;;;;;;;;;;;;;;;;
444180;94282;Deuteronomy 2:29;link;<#W&;qal;658674;K>#R ;Conj;;658675;<#W&;Pred;;658676;LJ ;Cmpl;Adju;658677;BNJ <#W WHMW>BJM ;Subj;;;;;;;;;;;;;
444222;94519;Deuteronomy 3:2;link;<#JT ;qal;658795;W;Conj;;658796;<#JT ;Pred;;658797;LW ;Cmpl;Adju;;;;;;;;;;;;;;;;
444223;94523;Deuteronomy 3:2;link;<#JT ;qal;658798;K>#R ;Conj;;658799;<#JT ;Pred;;658800;LSJXN MLK H>MRJ ;Cmpl;Adju;;;;;;;;;;;;;;;;
444233;94606;Deuteronomy 3:6;link;<#JNW ;qal;658833;K>#R ;Conj;;658834;<#JNW ;Pred;;658835;LSJXN MLK X#BWN ;Cmpl;Adju;;;;;;;;;;;;;;;;
444278;94969;Deuteronomy 3:21;link;<#H ;qal;658970;>#R ;Rela;;658971;<#H ;Pred;;658972;JHWH >LHJKM ;Subj;;658973;L#NJ HMLKJM H>LH ;Cmpl;Adju;;;;;;;;;;;;
444279;94979;Deuteronomy 3:21;link;J<#H ;qal;658974;KN&;Modi;;658975;J<#H ;Pred;;658976;JHWH ;Subj;;658977;LKL&HMMLKWT ;Cmpl;Adju;;;;;;;;;;;;
444291;95035;Deuteronomy 3:24;link;J<#H ;qal;659005;>#R&;Rela;;659006;J<#H ;Pred;;659007;KM<#JK WKGBWRTK00;Adju;;;;;;;;;;;;;;;;;
444315;95164;Deuteronomy 4:1;link;<#WT ;qal;659079;L<#WT ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
444327;95208;Deuteronomy 4:3;link;<#H ;qal;659111;>T >#R&;Rela;;659112;<#H ;Pred;;659113;JHWH ;Subj;;659114;BB<L P<WR ;Loca;;;;;;;;;;;;;
444337;95248;Deuteronomy 4:5;link;<#WT ;qal;659138;L<#WT ;Pred;;659139;KN ;Modi;;659140;BQRB H>RY ;Loca;;;;;;;;;;;;;;;;;
444341;95263;Deuteronomy 4:6;link;<#JTM ;qal;659148;W;Conj;;659149;<#JTM ;Pred;;;;;;;;;;;;;;;;;;;;;
444378;95453;Deuteronomy 4:13;link;<#WT ;qal;659263;L<#WT ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
444382;95479;Deuteronomy 4:14;link;<#TKM ;qal;659275;L<#TKM ;PreS;;659276;>TM ;Objc;;659277;B>RY ;Loca;;;;;;;;;;;;;;;;;
444389;95514;Deuteronomy 4:16;link;<#JTM ;qal;659299;W;Conj;;659300;<#JTM ;Pred;;659301;LKM ;Cmpl;Adju;659302;PSL TMWNT KL&SML TBNJT ZKR >W NQBH00;Objc;;;;;;;;;;;;;
444417;95691;Deuteronomy 4:23;link;<#JTM ;qal;659383;W;Conj;;659384;<#JTM ;Pred;;659385;LKM ;Cmpl;Adju;659386;PSL TMWNT KL ;Objc;;;;;;;;;;;;;
444425;95722;Deuteronomy 4:25;link;<#JTM ;qal;659403;W;Conj;;659404;<#JTM ;Pred;;659405;PSL TMWNT KL ;Objc;;;;;;;;;;;;;;;;;
444426;95727;Deuteronomy 4:25;link;<#JTM ;qal;659406;W;Conj;;659407;<#JTM ;Pred;;;;;;;;;;;;;;;;;;;;;
444467;95972;Deuteronomy 4:34;link;<#H ;qal;659540;>#R&;Rela;;659541;<#H ;Pred;;659542;LKM ;Cmpl;Adju;659543;JHWH >LHJKM ;Subj;;659544;BMYRJM ;Adju;;659545;L<JNJK00;Adju;;;;;
444522;96334;Deuteronomy 5:1;link;<#TM00;qal;659707;L<#TM00;PreO;;;;;;;;;;;;;;;;;;;;;;;;;
444536;96424;Deuteronomy 5:8;link;T<#H&;qal;659755;L>&;Nega;;659756;T<#H&;Pred;;659757;LK ;Cmpl;Adju;659758;PSL KL&TMWNH ;Objc;;;;;;;;;;;;;
444544;96478;Deuteronomy 5:10;link;<#H ;qal;659779;W;Conj;;659780;<#H ;PreC;;659781;XSD ;Objc;;659782;L>LPJM L>HBJ WL#MRJ MYWTJ00;Cmpl;Adju;;;;;;;;;;;;
444552;96525;Deuteronomy 5:13;link;<#JT ;qal;659803;W;Conj;;659804;<#JT ;Pred;;659805;KL&ML>KTK00;Objc;;;;;;;;;;;;;;;;;
444554;96537;Deuteronomy 5:14;link;T<#H ;qal;659810;L> ;Nega;;659811;T<#H ;Pred;;659812;KL&ML>KH ;Objc;;659813;>TH WBNK&WBTK W<BDK&W>MTK W#WRK WXMRK WKL&BHMTK WGRK ;Subj;;;;;;;;;;;;;
444561;96594;Deuteronomy 5:15;link;<#WT ;qal;659834;L<#WT ;Pred;;659835;>T&JWM H#BT00;Objc;;;;;;;;;;;;;;;;;;;;;
444605;96822;Deuteronomy 5:27;link;<#JNW00;qal;659966;W;Conj;;659967;<#JNW00;Pred;;;;;;;;;;;;;;;;;;;;;
444625;96906;Deuteronomy 5:31;link;<#W ;qal;660021;W;Conj;;660022;<#W ;Pred;;660023;B>RY ;Loca;;;;;;;;;;;;;;;;;
444629;96919;Deuteronomy 5:32;link;<#WT ;qal;660031;L<#WT ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
444641;96971;Deuteronomy 6:1;link;<#WT ;qal;660064;L<#WT ;Pred;;660065;B>RY ;Loca;;;;;;;;;;;;;;;;;;;;;
444651;97015;Deuteronomy 6:3;link;<#WT ;qal;660090;L<#WT ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
444698;97247;Deuteronomy 6:18;link;<#JT ;qal;660220;W;Conj;;660221;<#JT ;Pred;;660222;HJ#R WHVWB B<JNJ JHWH ;Objc;;;;;;;;;;;;;;;;;
444718;97363;Deuteronomy 6:24;link;<#WT ;qal;660285;L<#WT ;Pred;;660286;>T&KL&HXQJM H>LH ;Objc;;;;;;;;;;;;;;;;;;;;;
444725;97395;Deuteronomy 6:25;link;<#WT ;qal;660300;L<#WT ;Pred;;660301;>T&KL&HMYWH HZ>T ;Objc;;660302;LPNJ JHWH >LHJNW ;Adju;;;;;;;;;;;;;;;;;
444744;97508;Deuteronomy 7:5;link;T<#W ;qal;660363;KJ&>M&;Conj;;660364;KH ;Modi;;660365;T<#W ;Pred;;660366;LHM ;Cmpl;Adju;;;;;;;;;;;;
444772;97664;Deuteronomy 7:11;link;<#WTM00;qal;660449;L<#WTM00;PreO;;;;;;;;;;;;;;;;;;;;;;;;;
444776;97677;Deuteronomy 7:12;link;<#JTM ;qal;660457;W;Conj;;660458;<#JTM ;Pred;;660459;>TM ;Objc;;;;;;;;;;;;;;;;;
444804;97810;Deuteronomy 7:18;link;<#H ;qal;660540;>T >#R&;Rela;;660541;<#H ;Pred;;660542;JHWH >LHJK ;Subj;;660543;LPR<H WLKL&MYRJM00;Cmpl;Adju;;;;;;;;;;;;
444808;97847;Deuteronomy 7:19;link;J<#H ;qal;660551;KN&;Modi;;660552;J<#H ;Pred;;660553;JHWH >LHJK ;Subj;;660554;LKL&H<MJM ;Cmpl;Adju;;;;;;;;;;;;
444838;97997;Deuteronomy 8:1;link;<#WT ;qal;660648;L<#WT ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
444905;98312;Deuteronomy 8:17;link;<#H ;qal;660839;KXJ W<YM JDJ ;Subj;;660840;<#H ;Pred;;660841;LJ ;Cmpl;Adju;660842;>T&HXJL HZH00;Objc;;;;;;;;;;;;;
