clause#;word#;passage;link;verb;stem;phr1#;phr1_txt;phr1_function;phr1_corr;phr2#;phr2_txt;phr2_function;phr2_corr;phr3#;phr3_txt;phr3_function;phr3_corr;phr4#;phr4_txt;phr4_function;phr4_corr;phr5#;phr5_txt;phr5_function;phr5_corr;phr6#;phr6_txt;phr6_function;phr6_corr;phr7#;phr7_txt;phr7_function;phr7_corr;phr8#;phr8_txt;phr8_function;phr8_corr
426628;313;Genesis 1:17;link;JTN ;qal;605315;W;Conj;;605316;JTN ;Pred;;605317;>TM ;Objc;;605318;>LHJM ;Subj;;605319;BRQJ< H#MJM ;Cmpl;;;;;;;;;;;;;
426681;592;Genesis 1:29;link;NTTJ ;qal;605469;HNH ;Intj;;605470;NTTJ ;Pred;;605471;LKM ;Cmpl;;605472;>T&KL&<#B W>T&KL&H<Y ;Objc;;;;;;;;;;;;;;;;;
426814;1289;Genesis 3:6;link;TTN ;qal;605867;W;Conj;;605868;TTN ;Pred;;605869;GM&L>J#H ;Cmpl;;605870;<MH ;Adju;;;;;;;;;;;;;;;;;
426840;1394;Genesis 3:12;link;NTTH ;qal;605938;>#R ;Rela;;605939;NTTH ;Pred;;605940;<MDJ ;Cmpl;;;;;;;;;;;;;;;;;;;;;
426841;1397;Genesis 3:12;link;NTNH&;qal;605941;HW> ;Subj;;605942;NTNH&;Pred;;605943;LJ ;Adju;;605944;MN&H<Y ;Cmpl;;;;;;;;;;;;;;;;;
426939;1859;Genesis 4:12;link;TT&;qal;606238;TT&;Pred;;606239;KXH ;Objc;;606240;LK ;Cmpl;;;;;;;;;;;;;;;;;;;;;
427287;4083;Genesis 9:2;link;NTNW00;nif;607371;BJDKM ;Cmpl;;607372;NTNW00;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
427291;4096;Genesis 9:3;link;NTTJ ;qal;607380;KJRQ <#B ;Adju;Cmpl;607381;NTTJ ;Pred;;607382;LKM ;Cmpl;;607383;>T&KL00;Objc;;;;;;;;;;;;;;;;;
427317;4248;Genesis 9:12;link;NTN ;qal;607457;>#R&;Rela;;607458;>NJ ;Subj;;607459;NTN ;PreC;;607460;BJNJ WBJNJKM WBJN KL&NP# XJH ;Cmpl;;;;;;;;;;;;;;;;;
427319;4264;Genesis 9:13;link;NTTJ ;qal;607464;>T&Q#TJ ;Objc;;607465;NTTJ ;Pred;;607466;B<NN ;Cmpl;;;;;;;;;;;;;;;;;;;;;
427549;5616;Genesis 12:7;link;>TN ;qal;608182;LZR<K ;Cmpl;;608183;>TN ;Pred;;608184;>T&H>RY HZ>T ;Objc;;;;;;;;;;;;;;;;;;;;;
427650;6151;Genesis 13:15;link;>TNNH ;qal;608520;LK ;Cmpl;;608521;>TNNH ;PreO;;;;;;;;;;;;;;;;;;;;;;;;;
427658;6190;Genesis 13:17;link;>TNNH00;qal;608541;KJ ;Conj;;608542;LK ;Cmpl;;608543;>TNNH00;PreO;;;;;;;;;;;;;;;;;;;;;
427722;6591;Genesis 14:20;link;JTN&;qal;608726;W;Conj;;608727;JTN&;Pred;;608728;LW ;Cmpl;;608729;M<#R MKL00;Objc;;;;;;;;;;;;;;;;;
427724;6602;Genesis 14:21;link;TN&;qal;608734;TN&;Pred;;608735;LJ ;Cmpl;;608736;HNP# ;Objc;;;;;;;;;;;;;;;;;;;;;
427747;6698;Genesis 15:2;link;TTN&;qal;608794;MH&;Objc;;608795;TTN&;Pred;;608796;LJ ;Cmpl;;;;;;;;;;;;;;;;;;;;;
427752;6717;Genesis 15:3;link;NTTH ;qal;608808;HN ;Intj;;608809;LJ ;Cmpl;;608810;L> ;Nega;;608811;NTTH ;Pred;;608812;ZR< ;Objc;;;;;;;;;;;;;
427773;6788;Genesis 15:7;link;TT ;qal;608869;LTT ;Pred;;608870;LK ;Cmpl;;608871;>T&H>RY HZ>T ;Objc;;;;;;;;;;;;;;;;;;;;;
427783;6836;Genesis 15:10;link;JTN ;qal;608894;W;Conj;;608895;JTN ;Pred;;608896;>J#&;Adju;Objc;608897;BTRW ;Objc;;;;;;;;;;;;;;;;;
427812;6975;Genesis 15:18;link;NTTJ ;qal;608988;LZR<K ;Cmpl;;608989;NTTJ ;Pred;;608990;>T&H>RY HZ>T ;Objc;;608991;MNHR MYRJM ;Loca;Cmpl;608992;<D&HNHR HGDL NHR&PRT00;Loca;BoundErr;;;;;;;;;;;;
427827;7089;Genesis 16:3;link;TTN ;qal;609036;W;Conj;;609037;TTN ;Pred;;609038;>TH ;Objc;;609039;L>BRM >J#H ;Cmpl;;609040;LW ;Adju;;609041;L>#H00;Cmpl;;;;;;;;;
427835;7120;Genesis 16:5;link;NTTJ ;qal;609061;>NKJ ;Subj;;609062;NTTJ ;Pred;;609063;#PXTJ ;Objc;;609064;BXJQK ;Cmpl;;;;;;;;;;;;;;;;;
427887;7349;Genesis 17:2;link;>TNH ;qal;609218;W;Conj;;609219;>TNH ;Pred;;609220;BRJTJ ;Objc;;609221;BJNJ WBJNK ;Cmpl;;;;;;;;;;;;;;;;;
427897;7396;Genesis 17:5;link;NTTJK00;qal;609252;KJ ;Conj;;609253;>B&HMWN GWJM ;Objc;;609254;NTTJK00;PreO;;;;;;;;;;;;;;;;;;;;;
427899;7404;Genesis 17:6;link;NTTJK ;qal;609259;W;Conj;;609260;NTTJK ;PreO;;609261;LGWJM ;Cmpl;;;;;;;;;;;;;;;;;;;;;
427903;7437;Genesis 17:8;link;NTTJ ;qal;609274;W;Conj;;609275;NTTJ ;Pred;;609276;LK WLZR<K >XRJK ;Cmpl;;609277;>T >RY MGRJK >T KL&>RY KN<N ;Objc;;609278;L>XZT <WLM ;PrAd;Cmpl;;;;;;;;;;;;
427926;7581;Genesis 17:16;link;NTTJ ;qal;609351;W;Conj;;609352;GM ;Modi;;609353;NTTJ ;Pred;;609354;MMNH ;Adju;;609355;LK ;Cmpl;;609356;BN ;Objc;;;;;;;;;
427947;7677;Genesis 17:20;link;NTTJW ;qal;609424;W;Conj;;609425;NTTJW ;PreO;;609426;LGWJ GDWL00;Cmpl;;;;;;;;;;;;;;;;;;;;;
427993;7921;Genesis 18:7;link;JTN ;qal;609562;W;Conj;;609563;JTN ;Pred;;609564;>L&HN<R ;Cmpl;;;;;;;;;;;;;;;;;;;;;
427998;7942;Genesis 18:8;link;JTN ;qal;609574;W;Conj;;609575;JTN ;Pred;;609576;LPNJHM ;Cmpl;;;;;;;;;;;;;;;;;;;;;
428323;9366;Genesis 20:6;link;NTTJK ;qal;610528;<L&KN ;Adju;;610529;L>&;Nega;;610530;NTTJK ;PreO;;;;;;;;;;;;;;;;;;;;;
428364;9541;Genesis 20:14;link;JTN ;qal;610654;W;Conj;;610655;JTN ;Pred;;610656;L>BRHM ;Cmpl;;;;;;;;;;;;;;;;;;;;;
428370;9568;Genesis 20:16;link;NTTJ ;qal;610672;HNH ;Intj;;610673;NTTJ ;Pred;;610674;>LP KSP ;Objc;;610675;L>XJK ;Cmpl;;;;;;;;;;;;;;;;;
428422;9836;Genesis 21:14;link;JTN ;qal;610847;W;Conj;;610848;JTN ;Pred;;610849;>L&HGR ;Cmpl;;;;;;;;;;;;;;;;;;;;;
428481;10111;Genesis 21:27;link;JTN ;qal;611027;W;Conj;;611028;JTN ;Pred;;611029;L>BJMLK ;Cmpl;;;;;;;;;;;;;;;;;;;;;
428613;10787;Genesis 23:4;link;TNW ;qal;611434;TNW ;Pred;;611435;LJ ;Cmpl;;611436;>XZT&QBR ;Objc;;611437;<MKM ;Adju;;;;;;;;;;;;;;;;;
428632;10867;Genesis 23:9;link;JTN&;qal;611484;W;Conj;;611485;JTN&;Pred;;611486;LJ ;Cmpl;;611487;>T&M<RT HMKPLH ;Objc;;;;;;;;;;;;;;;;;
428635;10882;Genesis 23:9;link;JTNNH ;qal;611492;BKSP ML> ;Adju;;611493;JTNNH ;PreO;;611494;LJ ;Cmpl;;611495;BTWKKM ;Loca;Cmpl;611496;L>XZT&QBR00;PrAd;Cmpl;;;;;;;;;;;;
428641;10919;Genesis 23:11;link;NTTJ ;qal;611511;H#DH ;Objc;;611512;NTTJ ;Pred;;611513;LK ;Cmpl;;;;;;;;;;;;;;;;;;;;;
428644;10927;Genesis 23:11;link;NTTJH ;qal;611518;LK ;Cmpl;;611519;NTTJH ;PreO;;;;;;;;;;;;;;;;;;;;;;;;;
428645;10932;Genesis 23:11;link;NTTJH ;qal;611520;L<JNJ BNJ&<MJ ;Adju;Cmpl;611521;NTTJH ;PreO;;611522;LK ;Cmpl;;;;;;;;;;;;;;;;;;;;;
428652;10960;Genesis 23:13;link;NTTJ ;qal;611539;NTTJ ;Pred;;611540;KSP H#DH ;Objc;;;;;;;;;;;;;;;;;;;;;;;;;
428701;11245;Genesis 24:7;link;>TN ;qal;611697;LZR<K ;Cmpl;;611698;>TN ;Pred;;611699;>T&H>RY HZ>T ;Objc;;;;;;;;;;;;;;;;;;;;;
428817;11741;Genesis 24:32;link;JTN ;qal;612012;W;Conj;;612013;JTN ;Pred;;612014;TBN WMSPW> ;Objc;;612015;LGMLJM ;Cmpl;;;;;;;;;;;;;;;;;
428832;11790;Genesis 24:35;link;JTN&;qal;612047;W;Conj;;612048;JTN&;Pred;;612049;LW ;Cmpl;;612050;Y>N WBQR WKSP WZHB W<BDM W#PXT WGMLJM WXMRJM00;Objc;;;;;;;;;;;;;;;;;
428834;11818;Genesis 24:36;link;JTN&;qal;612057;W;Conj;;612058;JTN&;Pred;;612059;LW ;Cmpl;;612060;>T&KL&;Objc;;;;;;;;;;;;;;;;;
428851;11903;Genesis 24:41;link;JTNW ;qal;612116;W;Conj;;612117;>M&;Conj;;612118;L> ;Nega;;612119;JTNW ;Pred;;612120;LK ;Cmpl;;;;;;;;;;;;;
428918;12164;Genesis 24:53;link;JTN ;qal;612303;W;Conj;;612304;JTN ;Pred;;612305;LRBQH ;Cmpl;;;;;;;;;;;;;;;;;;;;;
428919;12169;Genesis 24:53;link;NTN ;qal;612306;W;Conj;;612307;MGDNT ;Objc;;612308;NTN ;Pred;;612309;L>XJH WL>MH00;Cmpl;;;;;;;;;;;;;;;;;
428989;12486;Genesis 25:5;link;JTN ;qal;612504;W;Conj;;612505;JTN ;Pred;;612506;>BRHM ;Subj;;612507;>T&KL&;Objc;;612510;LJYXQ00;Cmpl;;;;;;;;;;;;;
428991;12502;Genesis 25:6;link;NTN ;qal;612511;W;Conj;;612512;LBNJ HPJLG#JM ;Cmpl;;612515;NTN ;Pred;;612516;>BRHM ;Subj;;612517;MTNT ;Objc;;;;;;;;;;;;;
429084;12954;Genesis 25:34;link;NTN ;qal;612788;W;Conj;;612789;J<QB ;Subj;;612790;NTN ;Pred;;612791;L<#W ;Cmpl;;612792;LXM WNZJD <D#JM ;Objc;;;;;;;;;;;;;
429101;13033;Genesis 26:3;link;>TN ;qal;612839;KJ&;Conj;;612840;LK WLZR<K ;Cmpl;;612841;>TN ;Pred;;612842;>T&KL&H>RYT H>L ;Objc;;;;;;;;;;;;;;;;;
429105;13059;Genesis 26:4;link;NTTJ ;qal;612853;W;Conj;;612854;NTTJ ;Pred;;612855;LZR<K ;Cmpl;;612856;>T KL&H>RYT H>L ;Objc;;;;;;;;;;;;;;;;;
429297;13902;Genesis 27:17;link;TTN ;qal;613440;W;Conj;;613441;TTN ;Pred;;613442;>T&HMV<MJM W>T&HLXM ;Objc;;613445;BJD J<QB BNH00;Cmpl;;;;;;;;;;;;;;;;;
429358;14088;Genesis 27:28;link;JTN&;qal;613586;W;Conj;;613587;JTN&;Pred;;613588;LK ;Cmpl;;613589;H>LHJM ;Subj;;613590;MVL H#MJM WM#MNJ H>RY ;Cmpl;;;;;;;;;;;;;
429411;14292;Genesis 27:37;link;NTTJ ;qal;613739;W;Conj;;613740;>T&KL&>XJW ;Objc;;613741;NTTJ ;Pred;;613742;LW ;Cmpl;;613743;L<BDJM ;PrAd;Cmpl;;;;;;;;;;;;
429474;14550;Genesis 28:4;link;JTN&;qal;613917;W;Conj;;613918;JTN&;Pred;;613919;LK ;Cmpl;;613920;>T&BRKT >BRHM ;Objc;;613921;LK WLZR<K >TK ;Cmpl;;;;;;;;;;;;;
429476;14566;Genesis 28:4;link;NTN ;qal;613924;>#R&;Rela;;613925;NTN ;Pred;;613926;>LHJM ;Subj;;613927;L>BRHM00;Cmpl;;;;;;;;;;;;;;;;;
429511;14746;Genesis 28:13;link;>TNNH ;qal;614042;LK ;Cmpl;;614043;>TNNH ;PreO;;;;;;;;;;;;;;;;;;;;;;;;;
429545;14906;Genesis 28:20;link;NTN&;qal;614147;W;Conj;;614148;NTN&;Pred;;614149;LJ ;Cmpl;;614150;LXM WBGD ;Objc;;;;;;;;;;;;;;;;;
429553;14942;Genesis 28:22;link;TTN&;qal;614171;>#R ;Rela;;614172;TTN&;Pred;;614173;LJ ;Cmpl;;;;;;;;;;;;;;;;;;;;;
429635;15298;Genesis 29:19;link;TTJ ;qal;614411;TTJ ;PreS;;614412;>TH ;Objc;;614413;LK ;Cmpl;;;;;;;;;;;;;;;;;;;;;
429636;15302;Genesis 29:19;link;TTJ ;qal;614414;MTTJ ;PreS;;614415;>TH ;Objc;;614416;L>J# >XR ;Cmpl;;;;;;;;;;;;;;;;;;;;;
429650;15369;Genesis 29:24;link;JTN ;qal;614461;W;Conj;;614462;JTN ;Pred;;614463;LBN ;Subj;;614464;LH ;Cmpl;;614465;>T&ZLPH #PXTW ;Objc;;614466;LL>H BTW ;Cmpl;;614467;#PXH00;Objc;;;;;
429659;15414;Genesis 29:26;link;TT ;qal;614496;LTT ;Pred;;614497;HY<JRH ;Objc;;614498;LPNJ HBKJRH00;Cmpl;;;;;;;;;;;;;;;;;;;;;
429661;15425;Genesis 29:27;link;NTNH ;qal;614501;W;Conj;;614502;NTNH ;Pred;;614503;LK ;Cmpl;;614504;GM&>T&Z>T ;Objc;;614505;B<BDH ;Adju;;;;;;;;;;;;;
429665;15448;Genesis 29:28;link;JTN&;qal;614518;W;Conj;;614519;JTN&;Pred;;614520;LW ;Cmpl;;614521;>T&RXL BTW ;Objc;;614522;LW ;Adju;Cmpl;614523;L>#H00;PrAd;Cmpl;;;;;;;;
429666;15457;Genesis 29:29;link;JTN ;qal;614524;W;Conj;;614525;JTN ;Pred;;614526;LBN ;Subj;;614527;LRXL BTW ;Cmpl;;614528;>T&BLHH #PXTW ;Objc;;614529;LH ;Adju;;614530;L#PXH00;PrAd;;;;;
429685;15536;Genesis 29:33;link;JTN&;qal;614589;W;Conj;;614590;JTN&;Pred;;614591;LJ ;Cmpl;;614592;GM&>T&ZH ;Objc;;;;;;;;;;;;;;;;;
429716;15650;Genesis 30:4;link;TTN&;qal;614684;W;Conj;;614685;TTN&;Pred;;614686;LW ;Cmpl;;614687;>T&BLHH #PXTH ;Objc;;614688;L>#H ;PrAd;Cmpl;;;;;;;;;;;;
429723;15680;Genesis 30:6;link;JTN&;qal;614709;W;Conj;;614710;JTN&;Pred;;614711;LJ ;Cmpl;;614712;BN ;Objc;;;;;;;;;;;;;;;;;
429735;15727;Genesis 30:9;link;TTN ;qal;614746;W;Conj;;614747;TTN ;Pred;;614748;>TH ;Objc;;614749;LJ<QB ;Cmpl;;614750;L>#H00;PrAd;;;;;;;;;;;;;
429749;15797;Genesis 30:14;link;TNJ&;qal;614797;TNJ&;Pred;;614798;N> ;Intj;;614799;LJ ;Cmpl;;614800;MDWD>J BNK00;Cmpl;;;;;;;;;;;;;;;;;
429767;15876;Genesis 30:18;link;NTN ;qal;614854;NTN ;Pred;;614855;>LHJM ;Subj;;614856;#KRJ ;Objc;;;;;;;;;;;;;;;;;;;;;
429768;15880;Genesis 30:18;link;NTTJ ;qal;614857;>#R&;Conj;;614858;NTTJ ;Pred;;614859;#PXTJ ;Objc;;614860;L>J#J ;Cmpl;;;;;;;;;;;;;;;;;
429794;15986;Genesis 30:26;link;TNH ;qal;614942;TNH ;Pred;;614943;>T&N#J W>T&JLDJ ;Objc;;;;;;;;;;;;;;;;;;;;;;;;;
429805;16027;Genesis 30:28;link;>TNH00;qal;614975;W;Conj;;614976;>TNH00;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
429817;16070;Genesis 30:31;link;>TN&;qal;615011;MH ;Objc;;615012;>TN&;Pred;;615013;LK ;Cmpl;;;;;;;;;;;;;;;;;;;;;
429819;16076;Genesis 30:31;link;TTN&;qal;615017;L>&;Nega;;615018;TTN&;Pred;;615019;LJ ;Cmpl;;615020;M>WMH ;Objc;;;;;;;;;;;;;;;;;
429837;16195;Genesis 30:35;link;JTN ;qal;615068;W;Conj;;615069;JTN ;Pred;;615070;BJD&BNJW00;Cmpl;;;;;;;;;;;;;;;;;;;;;
429855;16290;Genesis 30:40;link;JTN ;qal;615121;W;Conj;;615122;JTN ;Pred;;615123;PNJ HY>N ;Objc;;615124;>L&<QD WKL&XWM BY>N LBN ;Cmpl;;;;;;;;;;;;;;;;;
429889;16488;Genesis 31:7;link;NTNW ;qal;615236;W;Conj;;615237;L>&;Nega;;615238;NTNW ;PreO;;615239;>LHJM ;Subj;;;;;;;;;;;;;;;;;
429898;16525;Genesis 31:9;link;JTN&;qal;615267;W;Conj;;615268;JTN&;Pred;;615269;LJ00;Cmpl;;;;;;;;;;;;;;;;;;;;;
430155;17741;Genesis 32:17;link;JTN ;qal;616039;W;Conj;;616040;JTN ;Pred;;616041;BJD&<BDJW ;Cmpl;;616042;<DR <DR LBDW ;Adju;;;;;;;;;;;;;;;;;
430348;18591;Genesis 34:8;link;TNW ;qal;616597;TNW ;Pred;;616598;N> ;Intj;;616599;>TH ;Objc;;616600;LW ;Cmpl;;616601;L>#H00;PrAd;Cmpl;;;;;;;;;;;;
430350;18601;Genesis 34:9;link;TTNW&;qal;616605;BNTJKM ;Objc;;616606;TTNW&;Pred;;616607;LNW ;Cmpl;;;;;;;;;;;;;;;;;;;;;
430359;18639;Genesis 34:11;link;>TN00;qal;616632;W;Conj;;616636;>TN00;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
430362;18647;Genesis 34:12;link;>TNH ;qal;616641;W;Conj;;616642;>TNH ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
430364;18653;Genesis 34:12;link;TNW&;qal;616646;W;Conj;;616647;TNW&;Pred;;616648;LJ ;Cmpl;;616649;>T&HN<R ;Objc;;616650;L>#H00;PrAd;Cmpl;;;;;;;;;;;;
430371;18691;Genesis 34:14;link;TT ;qal;616668;LTT ;Pred;;616669;>T&>XTNW ;Objc;;616670;L>J# ;Cmpl;;;;;;;;;;;;;;;;;;;;;
430377;18717;Genesis 34:16;link;NTNW ;qal;616687;W;Conj;;616688;NTNW ;Pred;;616689;>T&BNTJNW ;Objc;;616690;LKM ;Cmpl;;;;;;;;;;;;;;;;;
430400;18828;Genesis 34:21;link;NTN ;qal;616756;W;Conj;;616757;>T&BNTJNW ;Objc;;616758;NTN ;Pred;;616759;LHM00;Cmpl;;;;;;;;;;;;;;;;;
430459;19119;Genesis 35:4;link;JTNW ;qal;616925;W;Conj;;616926;JTNW ;Pred;;616927;>L&J<QB ;Cmpl;;616928;>T KL&>LHJ HNKR W>T&HNZMJM ;Objc;;;;;;;;;;;;;;;;;
430494;19283;Genesis 35:12;link;NTTJ ;qal;617034;>#R ;Rela;;617035;NTTJ ;Pred;;617036;L>BRHM WLJYXQ ;Cmpl;;;;;;;;;;;;;;;;;;;;;
430495;19290;Genesis 35:12;link;>TNNH ;qal;617037;LK ;Cmpl;;617038;>TNNH ;PreO;;;;;;;;;;;;;;;;;;;;;;;;;
430496;19295;Genesis 35:12;link;>TN ;qal;617039;W;Conj;;617040;LZR<K >XRJK ;Cmpl;;617041;>TN ;Pred;;617042;>T&H>RY00;Objc;;;;;;;;;;;;;;;;;
430851;20977;Genesis 38:9;link;NTN&;qal;618084;LBLTJ NTN&;Pred;;618085;ZR< ;Objc;;618086;L>XJW00;Cmpl;;;;;;;;;;;;;;;;;;;;;
430877;21089;Genesis 38:14;link;NTNH ;nif;618160;W;Conj;;618161;HW> ;Subj;;618162;L>&;Nega;;618163;NTNH ;Pred;;618164;LW ;Supp;Cmpl;618165;L>#H00;Cmpl;;;;;;;;;
430888;21124;Genesis 38:16;link;TTN&;qal;618193;MH&;Objc;;618194;TTN&;Pred;;618195;LJ ;Cmpl;;;;;;;;;;;;;;;;;;;;;
430893;21141;Genesis 38:17;link;TTN ;qal;618207;>M&;Conj;;618208;TTN ;Pred;;618209;<RBWN ;Objc;;;;;;;;;;;;;;;;;;;;;
430897;21151;Genesis 38:18;link;>TN&;qal;618215;>#R ;Rela;;618216;>TN&;Pred;;618217;LK ;Cmpl;;;;;;;;;;;;;;;;;;;;;
430901;21164;Genesis 38:18;link;JTN&;qal;618223;W;Conj;;618224;JTN&;Pred;;618225;LH ;Cmpl;;;;;;;;;;;;;;;;;;;;;
430946;21340;Genesis 38:26;link;NTTJH ;qal;618343;KJ&;Conj;;618344;<L&KN ;Adju;;618345;L>&;Nega;;618346;NTTJH ;PreO;;618347;L#LH BNJ ;Cmpl;;;;;;;;;;;;;
430954;21365;Genesis 38:28;link;JTN&;qal;618363;W;Conj;;618364;JTN&;Pred;;618365;JD ;Objc;;;;;;;;;;;;;;;;;;;;;
430981;21482;Genesis 39:4;link;NTN ;qal;618452;W;Conj;;618453;KL&;Objc;;618456;NTN ;Pred;;618457;BJDW00;Cmpl;;;;;;;;;;;;;;;;;
431003;21593;Genesis 39:8;link;NTN ;qal;618524;W;Conj;;618525;KL ;Objc;;618529;NTN ;Pred;;618530;BJDJ00;Cmpl;;;;;;;;;;;;;;;;;
431065;21827;Genesis 39:20;link;JTNHW ;qal;618692;W;Conj;;618693;JTNHW ;PreO;;618694;>L&BJT HSHR MQWM ;Cmpl;;;;;;;;;;;;;;;;;;;;;
431070;21855;Genesis 39:21;link;JTN ;qal;618709;W;Conj;;618710;JTN ;Pred;;618711;XNW ;Objc;;618712;B<JNJ #R BJT&HSHR00;Cmpl;;;;;;;;;;;;;;;;;
431071;21864;Genesis 39:22;link;JTN ;qal;618713;W;Conj;;618714;JTN ;Pred;;618715;#R BJT&HSHR ;Subj;;618716;BJD&JWSP ;Cmpl;;618717;>T KL&H>SJRM ;Objc;;;;;;;;;;;;;
431082;21946;Genesis 40:3;link;JTN ;qal;618751;W;Conj;;618752;JTN ;Pred;;618753;>TM ;Objc;;618754;BM#MR BJT #R HVBXJM >L&BJT HSHR ;Cmpl;BoundErr;618755;MQWM ;Loca;BoundErr;;;;;;;;;;;;
431116;22110;Genesis 40:11;link;>TN ;qal;618861;W;Conj;;618862;>TN ;Pred;;618863;>T&HKWS ;Objc;;618864;<L&KP PR<H00;Cmpl;;;;;;;;;;;;;;;;;
431123;22142;Genesis 40:13;link;NTT ;qal;618881;W;Conj;;618882;NTT ;Pred;;618883;KWS&PR<H ;Objc;;618884;BJDW ;Cmpl;;618885;KM#PV HR>#WN ;Adju;;;;;;;;;;;;;
431154;22322;Genesis 40:21;link;JTN ;qal;618983;W;Conj;;618984;JTN ;Pred;;618985;HKWS ;Objc;;618986;<L&KP PR<H00;Cmpl;;;;;;;;;;;;;;;;;
431186;22529;Genesis 41:10;link;JTN ;qal;619094;W;Conj;;619095;JTN ;Pred;;619096;>TJ >TJ W>T #R H>PJM00;Objc;;619097;BM#MR BJT #R HVBXJM ;Cmpl;;;;;;;;;;;;;;;;;
431292;23089;Genesis 41:41;link;NTTJ ;qal;619413;NTTJ ;Pred;;619414;>TK ;Objc;;619415;<L KL&>RY MYRJM00;Cmpl;;;;;;;;;;;;;;;;;;;;;
431294;23104;Genesis 41:42;link;JTN ;qal;619421;W;Conj;;619422;JTN ;Pred;;619423;>TH ;Objc;;619424;<L&JD JWSP ;Cmpl;;;;;;;;;;;;;;;;;
431301;23136;Genesis 41:43;link;NTWN ;qal;619443;W;Conj;;619444;NTWN ;Pred;;619445;>TW ;Objc;;619446;<L KL&>RY MYRJM00;Cmpl;;;;;;;;;;;;;;;;;
431306;23170;Genesis 41:45;link;JTN&;qal;619465;W;Conj;;619466;JTN&;Pred;;619467;LW ;Cmpl;;619468;>T&>SNT BT&PWVJ PR< KHN >N ;Objc;;619469;L>#H ;PrAd;Cmpl;;;;;;;;;;;;
431315;23235;Genesis 41:48;link;JTN&;qal;619497;W;Conj;;619498;JTN&;Pred;;619499;>KL ;Objc;;619500;B<RJM ;Cmpl;;;;;;;;;;;;;;;;;
431316;23246;Genesis 41:48;link;NTN ;qal;619501;>KL #DH&H<JR ;Objc;;619504;NTN ;Pred;;619505;BTWKH00;Cmpl;;;;;;;;;;;;;;;;;;;;;
431471;23861;Genesis 42:25;link;TT ;qal;619945;W;Conj;;619946;LTT ;Pred;;619947;LHM ;Cmpl;;619948;YDH LDRK ;Objc;;;;;;;;;;;;;;;;;
431476;23888;Genesis 42:27;link;TT ;qal;619964;LTT ;Pred;;619965;MSPW> ;Objc;;619966;LXMRW ;Cmpl;;619967;BMLWN ;Loca;BoundErr;;;;;;;;;;;;;;;;
431492;23957;Genesis 42:30;link;JTN ;qal;620011;W;Conj;;620012;JTN ;Pred;;620013;>TNW ;Objc;;;;;;;;;;;;;;;;;;;;;
431513;24035;Genesis 42:34;link;>TN ;qal;620065;>T&>XJKM ;Objc;;620066;>TN ;Pred;;620067;LKM ;Cmpl;;;;;;;;;;;;;;;;;;;;;
431532;24098;Genesis 42:37;link;TNH ;qal;620115;TNH ;Pred;;620116;>TW ;Objc;;620117;<L&JDJ ;Cmpl;;;;;;;;;;;;;;;;;;;;;
431601;24385;Genesis 43:14;link;JTN ;qal;620324;W;Conj;;620325;>L #DJ ;Subj;;620326;JTN ;Pred;;620327;LKM ;Adju;Cmpl;620328;RXMJM ;Objc;;620329;LPNJ H>J# ;Cmpl;;;;;;;;;
431649;24601;Genesis 43:23;link;NTN ;qal;620466;>LHJKM W>LHJ >BJKM ;Subj;;620467;NTN ;Pred;;620468;LKM ;Adju;Cmpl;620469;MVMWN ;Objc;;620470;B>MTXTJKM ;Cmpl;;;;;;;;;;;;;
431653;24624;Genesis 43:24;link;JTN&;qal;620483;W;Conj;;620484;JTN&;Pred;;620485;MJM ;Objc;;;;;;;;;;;;;;;;;;;;;
431655;24630;Genesis 43:24;link;JTN ;qal;620489;W;Conj;;620490;JTN ;Pred;;620491;MSPW> ;Objc;;620492;LXMRJHM00;Cmpl;;;;;;;;;;;;;;;;;
431867;25478;Genesis 45:2;link;JTN ;qal;621099;W;Conj;;621100;JTN ;Pred;;621101;>T&QLW ;Objc;;621102;BBKJ ;Cmpl;Adju;;;;;;;;;;;;;;;;
431937;25790;Genesis 45:18;link;>TNH ;qal;621309;W;Conj;;621310;>TNH ;Pred;;621311;LKM ;Cmpl;;621312;>T&VWB >RY MYRJM ;Objc;;;;;;;;;;;;;;;;;
431948;25843;Genesis 45:21;link;JTN ;qal;621343;W;Conj;;621344;JTN ;Pred;;621345;LHM ;Cmpl;;621346;JWSP ;Subj;;621347;<GLWT ;Objc;;621348;<L&PJ PR<H ;Adju;;;;;;;;;
431949;25851;Genesis 45:21;link;JTN ;qal;621349;W;Conj;;621350;JTN ;Pred;;621351;LHM ;Cmpl;;621352;YDH LDRK00;Objc;;;;;;;;;;;;;;;;;
431950;25859;Genesis 45:22;link;NTN ;qal;621353;LKLM L>J# ;Cmpl;;621354;NTN ;Pred;;621355;XLPWT #MLT ;Objc;;;;;;;;;;;;;;;;;;;;;
431951;25868;Genesis 45:22;link;NTN ;qal;621356;W;Conj;;621357;LBNJMN ;Cmpl;;621358;NTN ;Pred;;621359;#L# M>WT KSP WXM# XLPT #MLT00;Objc;;;;;;;;;;;;;;;;;
