clause#;word#;passage;link;verb;stem;phr1#;phr1_txt;phr1_function;phr1_corr;phr2#;phr2_txt;phr2_function;phr2_corr;phr3#;phr3_txt;phr3_function;phr3_corr;phr4#;phr4_txt;phr4_function;phr4_corr;phr5#;phr5_txt;phr5_function;phr5_corr;phr6#;phr6_txt;phr6_function;phr6_corr;phr7#;phr7_txt;phr7_function;phr7_corr;phr8#;phr8_txt;phr8_function;phr8_corr
426762;1028;Genesis 2:19;link;JB> ;hif;605705;W;Conj;;605706;JB> ;Pred;;605707;>L&H>DM ;Cmpl;;;;;;;;;;;;;;;;;;;;;
426776;1110;Genesis 2:22;link;JB>H ;hif;605753;W;Conj;;605754;JB>H ;PreO;;605755;>L&H>DM00;Cmpl;;;;;;;;;;;;;;;;;;;;;
426905;1708;Genesis 4:3;link;JB> ;hif;606131;W;Conj;;606132;JB> ;Pred;;606133;QJN ;Subj;;606134;MPRJ H>DMH ;Cmpl;;606135;MNXH ;Objc;;606136;LJHWH00;Cmpl;;;;;;;;;
426906;1719;Genesis 4:4;link;HBJ> ;hif;606137;W;Conj;;606138;HBL GM&HW> ;Subj;;606139;HBJ> ;Pred;;606140;MBKRWT Y>NW WMXLBHN ;Cmpl;;;;;;;;;;;;;;;;;
427088;2674;Genesis 6:4;link;JB>W ;qal;606711;>#R ;Rela;;606712;JB>W ;Pred;;606713;BNJ H>LHJM ;Subj;;606714;>L&BNWT H>DM ;Cmpl;;;;;;;;;;;;;;;;;
427115;2832;Genesis 6:13;link;B> ;qal;606800;QY KL&B#R ;Subj;;606801;B> ;Pred;;606802;LPNJ ;Cmpl;;;;;;;;;;;;;;;;;;;;;
427131;2914;Genesis 6:17;link;MBJ> ;hif;606850;HNNJ ;IntS;;606851;MBJ> ;PreC;;606852;>T&HMBWL MJM ;Objc;;606853;<L&H>RY ;Cmpl;;;;;;;;;;;;;;;;;
427137;2946;Genesis 6:18;link;B>T ;qal;606868;W;Conj;;606869;B>T ;Pred;;606870;>L&HTBH ;Cmpl;;606871;>TH WBNJK W>#TK WN#J&BNJK >TK00;Subj;;;;;;;;;;;;;;;;;
427139;2970;Genesis 6:19;link;TBJ> ;hif;606874;#NJM MKL ;Objc;;606875;TBJ> ;Pred;;606876;>L&HTBH ;Cmpl;;;;;;;;;;;;;;;;;;;;;
427143;3002;Genesis 6:20;link;JB>W ;qal;606882;#NJM MKL ;Subj;;606883;JB>W ;Pred;;606884;>LJK ;Cmpl;;;;;;;;;;;;;;;;;;;;;
427154;3041;Genesis 7:1;link;B>&;qal;606914;B>&;Pred;;606915;>TH WKL&BJTK ;Subj;;606916;>L&HTBH ;Cmpl;;;;;;;;;;;;;;;;;;;;;
427169;3154;Genesis 7:7;link;JB> ;qal;606965;W;Conj;;606966;JB> ;Pred;;606967;NX WBNJW W>#TW WN#J&BNJW >TW ;Subj;;606968;>L&HTBH ;Cmpl;;606969;MPNJ MJ HMBWL00;Adju;;;;;;;;;;;;;
427170;3197;Genesis 7:9;link;B>W ;qal;606970;MN&HBHMH HVHWRH WMN&HBHMH WMN&H<WP WKL ;Adju;;606977;#NJM #NJM ;Subj;;606978;B>W ;Pred;;606979;>L&NX ;Cmpl;;606980;>L&HTBH ;Cmpl;;606981;ZKR WNQBH ;Adju;;;;;;;;;
427179;3279;Genesis 7:13;link;B> ;qal;607007;B<YM HJWM HZH ;Time;;607008;B> ;Pred;;607009;NX W#M&WXM WJPT BNJ&NX W>#T NX W#L#T N#J&BNJW >TM ;Subj;;607010;>L&HTBH00;Cmpl;;;;;;;;;;;;;;;;;
427182;3335;Genesis 7:15;link;JB>W ;qal;607015;W;Conj;;607016;JB>W ;Pred;;607017;>L&NX ;Cmpl;;607018;>L&HTBH ;Cmpl;;607019;#NJM #NJM MKL&HB#R ;Subj;;;;;;;;;;;;;
427185;3353;Genesis 7:16;link;B>JM ;qal;607024;H;Rela;;607025;B>JM ;PreC;;;;;;;;;;;;;;;;;;;;;;;;;
427184;3360;Genesis 7:16;link;B>W ;qal;607023;W;Conj;;607026;ZKR WNQBH MKL&B#R ;PrAd;;607027;B>W ;Pred;;;;;;;;;;;;;;;;;;;;;
427237;3731;Genesis 8:9;link;JB> ;hif;607207;W;Conj;;607208;JB> ;Pred;;607209;>TH ;Objc;;607210;>LJW ;Cmpl;;607211;>L&HTBH00;Cmpl;;;;;;;;;;;;;
427241;3753;Genesis 8:11;link;TB> ;qal;607221;W;Conj;;607222;TB> ;Pred;;607223;>LJW ;Cmpl;;607224;HJWNH ;Subj;;607225;L<T <RB ;Time;;;;;;;;;;;;;
427401;4788;Genesis 10:19;link;B>KH ;qal;607719;B>KH ;PreS;;607720;GRRH ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
427402;4792;Genesis 10:19;link;B>KH ;qal;607722;B>KH ;PreS;;607723;SDMH W<MRH W>DMH WYBJM ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
427420;4928;Genesis 10:30;link;B>KH ;qal;607778;B>KH ;PreS;;607779;SPRH HR HQDM00;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
427520;5462;Genesis 11:31;link;JB>W ;qal;608089;W;Conj;;608090;JB>W ;Pred;;608091;<D&XRN ;Cmpl;;;;;;;;;;;;;;;;;;;;;
427544;5585;Genesis 12:5;link;JB>W ;qal;608163;W;Conj;;608164;JB>W ;Pred;;608165;>RYH KN<N00;Cmpl;;;;;;;;;;;;;;;;;;;;;
427565;5697;Genesis 12:11;link;BW> ;qal;608236;LBW> ;Pred;;608237;MYRJMH ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
427580;5746;Genesis 12:14;link;BW> ;qal;608277;KBW> ;Pred;;608278;>BRM ;Subj;;608279;MYRJMH ;Cmpl;;;;;;;;;;;;;;;;;;;;;
427634;6067;Genesis 13:10;link;B>KH ;qal;608468;B>KH ;PreS;;608469;Y<R00;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
427660;6195;Genesis 13:18;link;JB> ;qal;608547;W;Conj;;608548;JB> ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
427671;6277;Genesis 14:5;link;B> ;qal;608578;W;Conj;;608579;B>RB< <#RH #NH ;Time;;608580;B> ;Pred;;608581;KDRL<MR WHMLKJM ;Subj;;;;;;;;;;;;;;;;;
427677;6319;Genesis 14:7;link;JB>W ;qal;608598;W;Conj;;608599;JB>W ;Pred;;608600;>L&<JN M#PV ;Cmpl;;;;;;;;;;;;;;;;;;;;;
427695;6440;Genesis 14:13;link;JB> ;qal;608649;W;Conj;;608650;JB> ;Pred;;608651;HPLJV ;Subj;;;;;;;;;;;;;;;;;;;;;
427789;6864;Genesis 15:12;link;BW> ;qal;608915;LBW> ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
427801;6917;Genesis 15:15;link;TBW> ;qal;608953;W;Conj;;608954;>TH ;Subj;;608955;TBW> ;Pred;;608956;>L&>BTJK ;Cmpl;;608957;B#LWM ;Adju;;;;;;;;;;;;;
427806;6943;Genesis 15:17;link;B>H ;qal;608971;H#M# ;Subj;;608972;B>H ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
427822;7055;Genesis 16:2;link;B>&;qal;609018;B>&;Pred;;609019;N> ;Intj;;609020;>L&#PXTJ ;Cmpl;;;;;;;;;;;;;;;;;;;;;
427828;7098;Genesis 16:4;link;JB> ;qal;609042;W;Conj;;609043;JB> ;Pred;;609044;>L&HGR ;Cmpl;;;;;;;;;;;;;;;;;;;;;
427849;7184;Genesis 16:8;link;B>T ;qal;609101;>J&MZH ;Cmpl;;609102;B>T ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
428011;7995;Genesis 18:11;link;B>JM ;qal;609613;B>JM ;PreC;;609614;BJMJM ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
428047;8138;Genesis 18:19;link;HBJ> ;hif;609710;LM<N HBJ> ;Pred;;609711;JHWH ;Subj;;609712;<L&>BRHM ;Cmpl;;;;;;;;;;;;;;;;;;;;;
428057;8168;Genesis 18:21;link;B>H ;qal;609733;H;Rela;;609734;B>H ;Pred;;609735;>LJ ;Cmpl;;;;;;;;;;;;;;;;;;;;;
428119;8423;Genesis 19:1;link;JB>W ;qal;609918;W;Conj;;609919;JB>W ;Pred;;609920;#NJ HML>KJM ;Subj;;609921;SDMH ;Cmpl;;609922;B<RB ;Time;;;;;;;;;;;;;
428139;8485;Genesis 19:3;link;JB>W ;qal;609968;W;Conj;;609969;JB>W ;Pred;;609970;>L&BJTW ;Cmpl;;;;;;;;;;;;;;;;;;;;;
428148;8530;Genesis 19:5;link;B>W ;qal;609994;>#R&;Rela;;609995;B>W ;Pred;;609996;>LJK ;Cmpl;;609997;HLJLH ;Time;;;;;;;;;;;;;;;;;
428161;8589;Genesis 19:8;link;B>W ;qal;610038;KJ&;Conj;;610039;<L&KN ;Adju;;610040;B>W ;Pred;;610041;BYL QRTJ00;Cmpl;;;;;;;;;;;;;;;;;
428165;8601;Genesis 19:9;link;B>&;qal;610048;H>XD ;Subj;;610049;B>&;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
428173;8632;Genesis 19:10;link;JBJ>W ;hif;610070;W;Conj;;610071;JBJ>W ;Pred;;610072;>T&LWV ;Objc;;610073;>LJHM ;Cmpl;;610074;HBJTH ;Cmpl;;;;;;;;;;;;;
428238;8919;Genesis 19:22;link;B>K ;qal;610253;<D&B>K ;PreS;;610254;#MH ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
428241;8936;Genesis 19:23;link;B> ;qal;610262;W;Conj;;610263;LWV ;Subj;;610264;B> ;Pred;;610265;Y<RH00;Cmpl;;;;;;;;;;;;;;;;;
428266;9103;Genesis 19:31;link;BW> ;qal;610349;LBW> ;Pred;;610350;<LJNW ;Cmpl;;610351;KDRK KL&H>RY00;Adju;;;;;;;;;;;;;;;;;;;;;
428272;9133;Genesis 19:33;link;TB> ;qal;610368;W;Conj;;610369;TB> ;Pred;;610370;HBKJRH ;Subj;;;;;;;;;;;;;;;;;;;;;
428281;9170;Genesis 19:34;link;B>J ;qal;610394;W;Conj;;610395;B>J ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
428304;9281;Genesis 20:3;link;JB> ;qal;610468;W;Conj;;610469;JB> ;Pred;;610470;>LHJM ;Subj;;610471;>L&>BJMLK ;Cmpl;;610472;BXLWM ;Adju;;610473;HLJLH ;Time;;;;;;;;;
428342;9439;Genesis 20:9;link;HB>T ;hif;610585;KJ&;Conj;;610586;HB>T ;Pred;;610587;<LJ W<L&MMLKTJ ;Cmpl;;610588;XV>H GDLH ;Objc;;;;;;;;;;;;;;;;;
428361;9524;Genesis 20:13;link;NBW> ;qal;610643;>#R ;Rela;;610644;NBW> ;Pred;;610645;#MH ;Loca;;;;;;;;;;;;;;;;;;;;;
428543;10417;Genesis 22:9;link;JB>W ;qal;611219;W;Conj;;611220;JB>W ;Pred;;611221;>L&HMQWM ;Cmpl;;;;;;;;;;;;;;;;;;;;;
428606;10759;Genesis 23:2;link;JB> ;qal;611416;W;Conj;;611417;JB> ;Pred;;611418;>BRHM ;Subj;;;;;;;;;;;;;;;;;;;;;
428637;10909;Genesis 23:10;link;B>J ;qal;611501;W;Conj;;611502;J<N ;Pred;;611503;<PRWN HXTJ ;Subj;;611504;>T&>BRHM ;Objc;;611505;B>ZNJ BNJ&XT ;Cmpl;;611506;LKL B>J #<R&<JRW ;Adju;;;;;;;;;
428666;11064;Genesis 23:18;link;B>J ;qal;611577;W;Conj;;611578;JQM ;Pred;;611579;#DH <PRWN H#DH WHM<RH WKL&H<Y ;Subj;;611591;L>BRHM ;Cmpl;;611592;LMQNH ;Adju;;611593;L<JNJ BNJ&XT ;Adju;;611594;BKL B>J #<R&<JRW00;Adju;;;;;
428677;11109;Genesis 24:1;link;B> ;qal;611615;B> ;Pred;;611616;BJMJM ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
428808;11697;Genesis 24:30;link;JB> ;qal;611986;W;Conj;;611987;JB> ;Pred;;611988;>L&H>J# ;Cmpl;;;;;;;;;;;;;;;;;;;;;
428811;11712;Genesis 24:31;link;BW> ;qal;611996;BW> ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
428815;11731;Genesis 24:32;link;JB> ;qal;612005;W;Conj;;612006;JB> ;Pred;;612007;H>J# ;Subj;;612008;HBJTH ;Cmpl;;;;;;;;;;;;;;;;;
428850;11897;Genesis 24:41;link;TBW> ;qal;612113;KJ ;Conj;;612114;TBW> ;Pred;;612115;>L&M#PXTJ ;Cmpl;;;;;;;;;;;;;;;;;;;;;
428853;11911;Genesis 24:42;link;>B> ;qal;612125;W;Conj;;612126;>B> ;Pred;;612127;HJWM ;Time;;612128;>L&H<JN ;Cmpl;;;;;;;;;;;;;;;;;
428954;12312;Genesis 24:62;link;B> ;qal;612400;W;Conj;;612401;JYXQ ;Subj;;612402;B> ;Pred;;;;;;;;;;;;;;;;;;;;;
428955;12314;Genesis 24:62;link;BW> ;qal;612403;MBW> ;Pred;;612404;B>R LXJ R>J ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
428962;12343;Genesis 24:63;link;B>JM00;qal;612421;W;Conj;;612422;HNH ;Intj;;612423;GMLJM ;Subj;;612424;B>JM00;PreC;;;;;;;;;;;;;;;;;
428976;12401;Genesis 24:67;link;JB>H ;hif;612461;W;Conj;;612462;JB>H ;PreO;;612463;JYXQ ;Subj;;612464;H>HLH #RH >MW ;Cmpl;;;;;;;;;;;;;;;;;
429026;12697;Genesis 25:18;link;B>KH ;qal;612606;B>KH ;PreS;;612607;>#WRH ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
429068;12882;Genesis 25:29;link;JB> ;qal;612736;W;Conj;;612737;JB> ;Pred;;612738;<#W ;Subj;;612739;MN&H#DH ;Cmpl;;;;;;;;;;;;;;;;;
429134;13187;Genesis 26:10;link;HB>T ;hif;612943;W;Conj;;612944;HB>T ;Pred;;612945;<LJNW ;Cmpl;;612946;>#M00;Objc;;;;;;;;;;;;;;;;;
429195;13480;Genesis 26:27;link;B>TM ;qal;613144;MDW< ;Ques;;613145;B>TM ;Pred;;613146;>LJ ;Cmpl;;;;;;;;;;;;;;;;;;;;;
429218;13569;Genesis 26:32;link;JB>W ;qal;613215;W;Conj;;613216;JB>W ;Pred;;613217;<BDJ JYXQ ;Subj;;;;;;;;;;;;;;;;;;;;;
429246;13691;Genesis 27:4;link;HBJ>H ;hif;613295;W;Conj;;613296;HBJ>H ;Pred;;613297;LJ ;Cmpl;;;;;;;;;;;;;;;;;;;;;
429254;13720;Genesis 27:5;link;HBJ>00;hif;613317;LHBJ>00;Pred;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
429260;13739;Genesis 27:7;link;HBJ>H ;hif;613329;HBJ>H ;Pred;;613330;LJ ;Cmpl;;613331;YJD ;Objc;;;;;;;;;;;;;;;;;;;;;
429272;13791;Genesis 27:10;link;HB>T ;hif;613366;W;Conj;;613367;HB>T ;Pred;;613368;L>BJK ;Cmpl;;;;;;;;;;;;;;;;;;;;;
429280;13828;Genesis 27:12;link;HB>TJ ;hif;613391;W;Conj;;613392;HB>TJ ;Pred;;613393;<LJ ;Cmpl;;613394;QLLH ;Objc;;;;;;;;;;;;;;;;;
429290;13854;Genesis 27:14;link;JB> ;hif;613416;W;Conj;;613417;JB> ;Pred;;613418;L>MW ;Cmpl;;;;;;;;;;;;;;;;;;;;;
429299;13917;Genesis 27:18;link;JB> ;qal;613446;W;Conj;;613447;JB> ;Pred;;613448;>L&>BJW ;Cmpl;;;;;;;;;;;;;;;;;;;;;
429344;14048;Genesis 27:25;link;JB> ;hif;613552;W;Conj;;613553;JB> ;Pred;;613554;LW ;Cmpl;;613555;JJN ;Objc;;;;;;;;;;;;;;;;;
429371;14150;Genesis 27:30;link;B> ;qal;613625;W;Conj;;613626;<#W >XJW ;Subj;;613627;B> ;Pred;;613628;MYJDW00;Cmpl;;;;;;;;;;;;;;;;;
429373;14159;Genesis 27:31;link;JB> ;hif;613633;W;Conj;;613634;JB> ;Pred;;613635;L>BJW ;Cmpl;;;;;;;;;;;;;;;;;;;;;
429387;14206;Genesis 27:33;link;JB> ;hif;613670;W;Conj;;613671;JB> ;Pred;;613672;LJ ;Cmpl;;;;;;;;;;;;;;;;;;;;;
429389;14214;Genesis 27:33;link;TBW> ;qal;613676;BVRM ;Conj;;613677;TBW> ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
429399;14244;Genesis 27:35;link;B> ;qal;613698;B> ;Pred;;613699;>XJK ;Subj;;613700;BMRMH ;Adju;;;;;;;;;;;;;;;;;;;;;
429497;14685;Genesis 28:11;link;B> ;qal;613998;KJ&;Conj;;613999;B> ;Pred;;614000;H#M# ;Subj;;;;;;;;;;;;;;;;;;;;;
429579;15059;Genesis 29:6;link;B>H ;qal;614249;W;Conj;;614250;HNH ;Intj;;614251;RXL BTW ;Subj;;614252;B>H ;PreC;;614253;<M&HY>N00;Cmpl;;;;;;;;;;;;;
429593;15110;Genesis 29:9;link;B>H ;qal;614286;W;Conj;;614287;RXL ;Subj;;614288;B>H ;Pred;;614289;<M&HY>N ;Cmpl;;;;;;;;;;;;;;;;;
429615;15210;Genesis 29:13;link;JBJ>HW ;hif;614350;W;Conj;;614351;JBJ>HW ;PreO;;614352;>L&BJTW ;Cmpl;;;;;;;;;;;;;;;;;;;;;
429643;15338;Genesis 29:21;link;>BW>H ;qal;614438;W;Conj;;614439;>BW>H ;Pred;;614440;>LJH00;Cmpl;;;;;;;;;;;;;;;;;;;;;
429648;15362;Genesis 29:23;link;JB> ;hif;614454;W;Conj;;614455;JB> ;Pred;;614456;>TH ;Objc;;614457;>LJW ;Cmpl;;;;;;;;;;;;;;;;;
429649;15366;Genesis 29:23;link;JB> ;qal;614458;W;Conj;;614459;JB> ;Pred;;614460;>LJH00;Cmpl;;;;;;;;;;;;;;;;;;;;;
429667;15469;Genesis 29:30;link;JB> ;qal;614531;W;Conj;;614532;JB> ;Pred;;614533;GM >L&RXL ;Cmpl;;;;;;;;;;;;;;;;;;;;;
429713;15638;Genesis 30:3;link;B> ;qal;614675;B> ;Pred;;614676;>LJH ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
429717;15658;Genesis 30:4;link;JB> ;qal;614689;W;Conj;;614690;JB> ;Pred;;614691;>LJH ;Cmpl;;614692;J<QB00;Subj;;;;;;;;;;;;;;;;;
429738;15744;Genesis 30:11;link;B> ;qal;614759;B> ;Pred;;614760;GD ;Subj;;;;;;;;;;;;;;;;;;;;;;;;;
429747;15787;Genesis 30:14;link;JB> ;hif;614789;W;Conj;;614790;JB> ;Pred;;614791;>TM ;Objc;;614792;>L&L>H >MW ;Cmpl;;;;;;;;;;;;;;;;;
429756;15830;Genesis 30:16;link;JB> ;qal;614819;W;Conj;;614820;JB> ;Pred;;614821;J<QB ;Subj;;614822;MN&H#DH ;Cmpl;;614823;B<RB ;Time;;;;;;;;;;;;;
429760;15846;Genesis 30:16;link;TBW> ;qal;614830;>LJ ;Cmpl;;614831;TBW> ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
429828;16129;Genesis 30:33;link;TBW> ;qal;615043;KJ&;Conj;;615044;TBW> ;Pred;;615045;<L&#KRJ ;Adju;;615046;LPNJK ;Cmpl;;;;;;;;;;;;;;;;;
429847;16254;Genesis 30:38;link;TB>N ;qal;615100;>#R ;Rela;;615101;TB>N ;Pred;;615102;HY>N ;Subj;;;;;;;;;;;;;;;;;;;;;
429850;16266;Genesis 30:38;link;B>N ;qal;615107;BB>N ;PreS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
429939;16703;Genesis 31:18;link;BW> ;qal;615387;LBW> ;Pred;;615388;>L&JYXQ >BJW >RYH KN<N00;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
429957;16792;Genesis 31:24;link;JB> ;qal;615443;W;Conj;;615444;JB> ;Pred;;615445;>LHJM ;Subj;;615446;>L&LBN H>RMJ ;Cmpl;;615447;BXLM ;Adju;;615448;HLJLH ;Time;;;;;;;;;
429999;16972;Genesis 31:33;link;JB> ;qal;615567;W;Conj;;615568;JB> ;Pred;;615569;LBN ;Subj;;615570;B>HL J<QB WB>HL L>H WB>HL #TJ H>MHT ;Cmpl;;;;;;;;;;;;;;;;;
430002;16996;Genesis 31:33;link;JB> ;qal;615577;W;Conj;;615578;JB> ;Pred;;615579;B>HL RXL00;Cmpl;;;;;;;;;;;;;;;;;;;;;
430029;17113;Genesis 31:39;link;HB>TJ ;hif;615659;VRPH ;Objc;;615660;L>&;Nega;;615661;HB>TJ ;Pred;;615662;>LJK ;Cmpl;;;;;;;;;;;;;;;;;
430121;17543;Genesis 32:7;link;B>NW ;qal;615940;B>NW ;Pred;;615941;>L&>XJK >L&<#W ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
430130;17589;Genesis 32:9;link;JBW> ;qal;615964;>M&;Conj;;615965;JBW> ;Pred;;615966;<#W ;Subj;;615967;>L&HMXNH H>XT ;Cmpl;;;;;;;;;;;;;;;;;
430144;17671;Genesis 32:12;link;JBW> ;qal;616006;PN&;Conj;;616007;JBW> ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
430152;17708;Genesis 32:14;link;B> ;qal;616032;MN&H;Rela;;616033;B> ;PreC;;616034;BJDW ;Cmpl;;;;;;;;;;;;;;;;;;;;;
430233;18082;Genesis 33:1;link;B> ;qal;616258;W;Conj;;616259;HNH ;Intj;;616260;<#W ;Subj;;616261;B> ;PreC;;;;;;;;;;;;;;;;;
430279;18268;Genesis 33:11;link;HB>T ;hof;616384;>#R ;Rela;;616385;HB>T ;Pred;;616386;LK ;Cmpl;;;;;;;;;;;;;;;;;;;;;
430297;18343;Genesis 33:14;link;>B> ;qal;616437;<D >#R&;Conj;;616438;>B> ;Pred;;616439;>L&>DNJ #<JRH00;Cmpl;;;;;;;;;;;;;;;;;;;;;
430308;18399;Genesis 33:18;link;JB> ;qal;616477;W;Conj;;616478;JB> ;Pred;;616479;J<QB ;Subj;;616480;#LM ;PrAd;;616481;<JR #KM ;Cmpl;;;;;;;;;;;;;
430310;18409;Genesis 33:18;link;B>W ;qal;616484;BB>W ;PreS;;616485;MPDN >RM ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
430334;18537;Genesis 34:5;link;B>M00;qal;616559;<D&B>M00;PreS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
430337;18551;Genesis 34:7;link;B>W ;qal;616566;W;Conj;;616567;BNJ J<QB ;Subj;;616568;B>W ;Pred;;616569;MN&H#DH ;Cmpl;;;;;;;;;;;;;;;;;
430390;18781;Genesis 34:20;link;JB> ;qal;616729;W;Conj;;616730;JB> ;Pred;;616731;XMWR W#KM BNW ;Subj;;616732;>L&#<R <JRM ;Cmpl;;;;;;;;;;;;;;;;;
430416;18913;Genesis 34:25;link;JB>W ;qal;616802;W;Conj;;616803;JB>W ;Pred;;616804;<L&H<JR ;Cmpl;;616805;BVX ;Modi;;;;;;;;;;;;;;;;;
430421;18944;Genesis 34:27;link;B>W ;qal;616819;BNJ J<QB ;Subj;;616820;B>W ;Pred;;616821;<L&HXLLJM ;Cmpl;;;;;;;;;;;;;;;;;;;;;
430468;19165;Genesis 35:6;link;JB> ;qal;616952;W;Conj;;616953;JB> ;Pred;;616954;J<QB HW> WKL&H<M ;Subj;;616955;LWZH ;Cmpl;;;;;;;;;;;;;;;;;
430480;19229;Genesis 35:9;link;B>W ;qal;616992;BB>W ;PreS;;616993;MPDN >RM ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
430507;19354;Genesis 35:16;link;BW> ;qal;617085;LBW> ;Pred;;617086;>PRTH ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
430541;19504;Genesis 35:27;link;JB> ;qal;617179;W;Conj;;617180;JB> ;Pred;;617181;J<QB ;Subj;;617182;>L&JYXQ >BJW ;Cmpl;;617183;MMR> QRJT H>RB< ;Loca;;;;;;;;;;;;;
430656;20199;Genesis 37:2;link;JB> ;hif;617502;W;Conj;;617503;JB> ;Pred;;617504;JWSP ;Subj;;617505;>T&DBTM R<H ;Objc;;617506;>L&>BJHM00;Cmpl;;;;;;;;;;;;;
430692;20364;Genesis 37:10;link;BW> ;qal;617627;H;Ques;;617628;BW> ;Modi;;617629;NBW> ;Pred;;617630;>NJ W>MK W>XJK ;Subj;;;;;;;;;;;;;;;;;
430709;20437;Genesis 37:14;link;JB> ;qal;617678;W;Conj;;617679;JB> ;Pred;;617680;#KMH00;Cmpl;;;;;;;;;;;;;;;;;;;;;
430732;20515;Genesis 37:19;link;B>00;qal;617738;HNH ;Intj;;617739;B<L HXLMWT HLZH ;Subj;;617740;B>00;PreC;;;;;;;;;;;;;;;;;;;;;
430753;20585;Genesis 37:23;link;B> ;qal;617793;K>#R&;Conj;;617794;B> ;Pred;;617795;JWSP ;Subj;;617796;>L&>XJW ;Cmpl;;;;;;;;;;;;;;;;;
430764;20629;Genesis 37:25;link;B>H ;qal;617824;W;Conj;;617825;HNH ;Intj;;617826;>RXT J#M<>LJM ;Subj;;617827;B>H ;PreC;;617828;MGL<D ;Cmpl;;;;;;;;;;;;;
430782;20702;Genesis 37:28;link;JBJ>W ;hif;617878;W;Conj;;617879;JBJ>W ;Pred;;617880;>T&JWSP ;Objc;;617881;MYRJMH00;Cmpl;;;;;;;;;;;;;;;;;
430791;20736;Genesis 37:30;link;B>00;qal;617903;>NH ;Ques;;617904;>NJ&;Subj;;617905;B>00;PreC;;;;;;;;;;;;;;;;;;;;;
430796;20761;Genesis 37:32;link;JBJ>W ;hif;617919;W;Conj;;617920;JBJ>W ;Pred;;617921;>L&>BJHM ;Cmpl;;;;;;;;;;;;;;;;;;;;;
430826;20876;Genesis 38:2;link;JB> ;qal;618002;W;Conj;;618003;JB> ;Pred;;618004;>LJH00;Cmpl;;;;;;;;;;;;;;;;;;;;;
430843;20944;Genesis 38:8;link;B> ;qal;618059;B> ;Pred;;618060;>L&>#T >XJK ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
430849;20968;Genesis 38:9;link;B> ;qal;618078;>M&;Conj;;618079;B> ;Pred;;618080;>L&>#T >XJW ;Cmpl;;;;;;;;;;;;;;;;;;;;;
430884;21113;Genesis 38:16;link;>BW> ;qal;618183;>BW> ;Pred;;618184;>LJK ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
430889;21127;Genesis 38:16;link;TBW> ;qal;618196;KJ ;Conj;;618197;TBW> ;Pred;;618198;>LJ00;Cmpl;;;;;;;;;;;;;;;;;;;;;
430902;21167;Genesis 38:18;link;JB> ;qal;618226;W;Conj;;618227;JB> ;Pred;;618228;>LJH ;Cmpl;;;;;;;;;;;;;;;;;;;;;
431017;21655;Genesis 39:11;link;JB> ;qal;618568;W;Conj;;618569;JB> ;Pred;;618570;HBJTH ;Cmpl;;;;;;;;;;;;;;;;;;;;;
431034;21715;Genesis 39:14;link;HBJ> ;hif;618610;HBJ> ;Pred;;618611;LNW ;Cmpl;;618612;>J# <BRJ ;Objc;;;;;;;;;;;;;;;;;;;;;
431036;21722;Genesis 39:14;link;B> ;qal;618615;B> ;Pred;;618616;>LJ ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
431047;21756;Genesis 39:16;link;BW> ;qal;618643;<D&BW> ;Pred;;618644;>DNJW ;Subj;;618645;>L&BJTW00;Cmpl;;;;;;;;;;;;;;;;;;;;;
431050;21770;Genesis 39:17;link;B>&;qal;618651;B>&;Pred;;618652;>LJ ;Cmpl;;618653;H<BD H<BRJ ;Subj;;;;;;;;;;;;;;;;;;;;;
