clause#;word#;passage;link;verb;stem;phr1#;phr1_txt;phr1_function;phr1_corr;phr2#;phr2_txt;phr2_function;phr2_corr;phr3#;phr3_txt;phr3_function;phr3_corr;phr4#;phr4_txt;phr4_function;phr4_corr;phr5#;phr5_txt;phr5_function;phr5_corr;phr6#;phr6_txt;phr6_function;phr6_corr;phr7#;phr7_txt;phr7_function;phr7_corr;phr8#;phr8_txt;phr8_function;phr8_corr;phr9#;phr9_txt;phr9_function;phr9_corr
427913;1879;Genesis 4:13;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=4&verse=13&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";NF> ;qal;652400;M NF> ;Pred;
428160;3386;Genesis 7:17;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=7&verse=17&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JF>W ;qal;653194;W ;Conj;;653195;JF>W ;Pred;;653196;>T H TBH ;Objc;
428584;5955;Genesis 13:6;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=13&verse=6&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";NF> ;qal;654550;W ;Conj;;654551;L> ;Nega;;654552;NF> ;Pred;;654553;>TM ;Objc;;654554;H >RY ;Subj;
428600;6040;Genesis 13:10;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=13&verse=10&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JF> ;qal;654603;W ;Conj;;654604;JF> ;Pred;;654605;LWV ;Subj;;654606;>T <JNJW ;Objc;
428615;6126;Genesis 13:14;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=13&verse=14&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";F> ;qal;654655;F> ;Pred;;654656;N> ;Intj;;654657;<JNJK ;Objc;
428935;7819;Genesis 18:2;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=18&verse=2&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JF> ;qal;655634;W ;Conj;;655635;JF> ;Pred;;655636;<JNJW ;Objc;
429039;8218;Genesis 18:24;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=18&verse=24&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";TF> ;qal;655921;W ;Conj;;655922;L> ;Nega;;655923;TF> ;Pred;;655924;L  MQWM ;Cmpl;;655925;LM<N XMCJM H YDJQM ;Adju;
429049;8275;Genesis 18:26;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=18&verse=26&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";NF>TJ ;qal;655954;W ;Conj;;655955;NF>TJ ;Pred;;655956;L KL H MQWM ;Cmpl;;655957;B <BWRM ;Adju;
429201;8895;Genesis 19:21;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=19&verse=21&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";NF>TJ ;qal;656387;HNH ;Intj;;656388;NF>TJ ;Pred;;656389;PNJK ;Objc;;656390;GM L  DBR H ZH ;Adju;
429405;9898;Genesis 21:16;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=21&verse=16&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";TF> ;qal;657034;W ;Conj;;657035;TF> ;Pred;;657036;>T QLH ;Objc;
429416;9939;Genesis 21:18;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=21&verse=18&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";F>J ;qal;657064;F>J ;Pred;;657065;>T H N<R ;Objc;
429489;10314;Genesis 22:4;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=22&verse=4&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JF> ;qal;657299;W ;Conj;;657300;JF> ;Pred;;657301;>BRHM ;Subj;;657302;>T <JNJW ;Objc;
