clause#;word#;passage;link;verb;stem;phr1#;phr1_txt;phr1_function;phr1_corr;phr2#;phr2_txt;phr2_function;phr2_corr;phr3#;phr3_txt;phr3_function;phr3_corr;phr4#;phr4_txt;phr4_function;phr4_corr;phr5#;phr5_txt;phr5_function;phr5_corr;phr6#;phr6_txt;phr6_function;phr6_corr;phr7#;phr7_txt;phr7_function;phr7_corr;phr8#;phr8_txt;phr8_function;phr8_corr
427732;1030;Genesis 2:19;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=2&verse=19&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JB> ;hif;651855;W ;Conj;;651856;JB> ;Pred;;651857;>L H >DM ;Cmpl;
427746;1112;Genesis 2:22;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=2&verse=22&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JB>H ;hif;651903;W ;Conj;;651904;JB>H ;PreO;;651905;>L H >DM ;Cmpl;
427875;1710;Genesis 4:3;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=4&verse=3&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JB> ;hif;652281;W ;Conj;;652282;JB> ;Pred;;652283;QJN ;Subj;;652284;M PRJ H >DMH ;Cmpl;;652285;MNXH ;Objc;;652286;L JHWH ;Cmpl;
427876;1721;Genesis 4:4;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=4&verse=4&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";HBJ> ;hif;652287;W ;Conj;;652288;HBL GM HW> ;Subj;;652289;HBJ> ;Pred;;652290;M BKRWT Y>NW W M XLBHN ;Cmpl;
428058;2676;Genesis 6:4;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=6&verse=4&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JB>W ;qal;652861;>CR ;Rela;;652862;JB>W ;Pred;;652863;BNJ H >LHJM ;Subj;;652864;>L BNWT H >DM ;Cmpl;
428085;2834;Genesis 6:13;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=6&verse=13&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";B> ;qal;652950;QY KL BFR ;Subj;;652951;B> ;Pred;;652952;L PNJ ;Cmpl;
428101;2916;Genesis 6:17;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=6&verse=17&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";MBJ> ;hif;653000;HNNJ ;IntS;;653001;MBJ> ;PreC;;653002;>T H MBWL MJM ;Objc;;653003;<L H >RY ;Cmpl;
428107;2948;Genesis 6:18;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=6&verse=18&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";B>T ;qal;653018;W ;Conj;;653019;B>T ;Pred;;653020;>L H TBH ;Cmpl;;653021;>TH W BNJK W >CTK W NCJ BNJK >TK ;Subj;
428109;2972;Genesis 6:19;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=6&verse=19&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";TBJ> ;hif;653024;CNJM M KL ;Objc;;653025;TBJ> ;Pred;;653026;>L H TBH ;Cmpl;
428113;3004;Genesis 6:20;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=6&verse=20&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JB>W ;qal;653032;CNJM M KL ;Subj;;653033;JB>W ;Pred;;653034;>LJK ;Cmpl;
428124;3043;Genesis 7:1;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=7&verse=1&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";B> ;qal;653064;B> ;Pred;;653065;>TH W KL BJTK ;Subj;;653066;>L H TBH ;Cmpl;
428139;3156;Genesis 7:7;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=7&verse=7&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JB> ;qal;653115;W ;Conj;;653116;JB> ;Pred;;653117;NX W BNJW W >CTW W NCJ BNJW >TW ;Subj;;653118;>L H TBH ;Cmpl;;653119;M PNJ MJ H MBWL ;Adju;
428140;3199;Genesis 7:9;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=7&verse=9&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";B>W ;qal;653120;MN H BHMH H VHWRH W MN H BHMH W MN H <WP W KL ;Adju;;653127;CNJM CNJM ;Subj;;653128;B>W ;Pred;;653129;>L NX ;Cmpl;;653130;>L H TBH ;Cmpl;;653131;ZKR W NQBH ;Adju;
428149;3281;Genesis 7:13;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=7&verse=13&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";B> ;qal;653157;B <YM H JWM H ZH ;Time;;653158;B> ;Pred;;653159;NX W CM W XM W JPT BNJ NX W >CT NX W CLCT NCJ BNJW >TM ;Subj;;653160;>L H TBH ;Cmpl;
428152;3337;Genesis 7:15;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=7&verse=15&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";JB>W ;qal;653165;W ;Conj;;653166;JB>W ;Pred;;653167;>L NX ;Cmpl;;653168;>L H TBH ;Cmpl;;653169;CNJM CNJM M KL H BFR ;Subj;
428155;3355;Genesis 7:16;"=HYPERLINK(""https://shebanq.ancient-data.org/hebrew/text?book=Genesis&chapter=7&verse=16&version=4b&mr=m&qw=n&tp=txt_tb1&tr=hb&wget=x&qget=v&nget=x""; ""link"")";B>JM ;qal;653174;H ;Rela;;653175;B>JM ;PreC;
